"","Team","Competition Level","Gender Division","City","State","Links","Rank","School","Power Rating","Competition Division","College Region","College Conference","Wins","Losses","Index","Rating"
"1","Stanford (Stanford (Superfly))","College","Women","Stanford","CA","/teams/events/Eventteam/?TeamId=faCvEuMFy23C4G8BHhXN5bNK3vSLwrtP1rTRsReJrTw%3d",1,"Stanford",2313,"Division I","Southwest","NorCal DI",28,5,242,25.1459049365116
"2","Texas (Melee)","College","Women","Austin","TX","/teams/events/Eventteam/?TeamId=u92PZuIwLDsnzZotN6V3ycmxqrItAf6ivB9wAGa5RzM%3d",2,"Texas",2227,"Division I","South Central","Texas DI",25,4,260,18.5611250093338
"3","Dartmouth (Princess Layout)","College","Women","Hanover","NH","/teams/events/Eventteam/?TeamId=TD1wPc1I0sgrpL%2b1X4GcAfprv67kxfwMicdhFf%2bHL2w%3d",4,"Dartmouth",2157,"Division I","New England","Greater New England DI",23,4,73,17.1253304905643
"4","UCLA (BLU)","College","Women","Los Angeles","CA","/teams/events/Eventteam/?TeamId=XuZnaetsEFfw7Mi7zx9NO3tqY2G8yPobx7r1ukbjM0s%3d",7,"UCLA",2115,"Division I","Southwest","SoCal DI",29,7,274,16.0889069113259
"5","Tufts (EWO)","College","Women","Somerville","MA","/teams/events/Eventteam/?TeamId=NPK43YoRMkOdohg3cwwhJIMAS8fQ2q5wEqfyGodWFVc%3d",5,"Tufts",2135,"Division I","New England","Metro Boston DI",26,3,271,15.7821371786083
"6","Virginia (Hydra)","College","Women","Charlottesville","VA","/teams/events/Eventteam/?TeamId=Pa9hSBvBGBuVddUcFODw63s9LRWMO1lvMQ44E3VerlI%3d",3,"Virginia",2200,"Division I","Atlantic Coast","Virginia DI",32,4,284,15.3545459336391
"7","California (Pie Queens)","College","Women","Berkeley","CA","/teams/events/Eventteam/?TeamId=mpzN%2fVnxZJJKtfn5A4%2fFlN030n0gCr87nO55aQmvB2o%3d",9,"California",2069,"Division I","Southwest","NorCal DI",24,13,41,11.8726955604341
"8","British Columbia (Thunderbirds)","College","Women","Vancouver","British Columbia","/teams/events/Eventteam/?TeamId=NNu4QDzdxmCc84pORcnIqUnQt0yr%2fW3rDg1e7G0pCXs%3d",6,"British Columbia",2124,"Division I","Northwest","Cascadia DI",19,5,27,11.5116537833462
"9","Oregon (Fugue)","College","Women","Eugene","OR","/teams/events/Eventteam/?TeamId=N%2b7PzrXcPsKTx6%2b7vdtjUbmN0frrwfDm%2fVuoS02%2f5sg%3d",11,"Oregon",1964,"Division I","Northwest","Cascadia DI",27,13,200,10.5312403764892
"10","Pittsburgh (Danger)","College","Women","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=5slmE1sQQsinK38zekixhdaET5Mj7TP9tXv5TPF4NSk%3d",10,"Pittsburgh",2010,"Division I","Ohio Valley","Pennsylvania DI",23,7,209,8.37242255546695
"11","Southern California (Hellions of Troy)","College","Women","Los Angeles","CA","/teams/events/Eventteam/?TeamId=kYEAvqM6osoedNBKIjIgFJ7YmKzbwypoaisrdUYJ3k0%3d",17,"Southern California",1843,"Division I","Southwest","SoCal DI",24,14,237,8.05208814178567
"12","Colorado (Kali)","College","Women","Boulder","CO","/teams/events/Eventteam/?TeamId=gusM8XMge2EY2DPbF8NPCjtiszB7UuMTxRwXBD0dJVc%3d",12,"Colorado",1944,"Division I","South Central","Rocky Mountain DI",15,10,62,7.54772236025442
"13","Notre Dame (Womb)","College","Women","Notre Dame","IN","/teams/events/Eventteam/?TeamId=NlgGmF5%2fHFFCFk0%2bit1Df4adVSNOl1Ab%2bLRZdw5gBHw%3d",8,"Notre Dame",2106,"Division I","Great Lakes","Eastern Great Lakes DI",21,8,188,6.5886908021175
"14","Carleton College (Syzygy)","College","Women","Northfield","MN","/teams/events/Eventteam/?TeamId=NwrqWq7T52otvyL5c9Wsgq8nWWuA6j3c9jcVFfaUhNE%3d",15,"Carleton College",1875,"Division I","North Central","Western North Central DI",23,9,43,6.47718559605776
"15","Ohio State (Fever)","College","Women","Columbus","OH","/teams/events/Eventteam/?TeamId=Wmb6gNGRpntGn1S3HGYdc6MliHJ1KaUc4NkMTm%2bOadg%3d",16,"Ohio State",1872,"Division I","Ohio Valley","Ohio DI",25,11,196,6.27228765586499
"16","Michigan (Flywheel)","College","Women","Ann Arbor","MI","/teams/events/Eventteam/?TeamId=VKxIKXEDdQLYPNLiXn0FibYcbr625nQBtm2CLlApId8%3d",14,"Michigan",1888,"Division I","Great Lakes","Eastern Great Lakes DI",16,12,156,6.20858299585622
"17","California-San Diego (UCSD Psychos)","College","Women","San Diego","CA","/teams/events/Eventteam/?TeamId=4cRw9FDJ9oW5ffiKGabttFznjbbxQjlkLM9CmN%2fLa7k%3d",31,"California-San Diego",1707,"Division I","Southwest","SoCal DI",22,16,38,5.99794782598223
"18","Florida (FUEL)","College","Women","Gainesville","FL","/teams/events/Eventteam/?TeamId=o2%2bgz5kZ4fEUJVq2NBLCaNWBn6DXEl6DRUkaIPd4bqA%3d",18,"Florida",1824,"Division I","Southeast","Florida DI",30,10,91,5.5275551198464
"19","North Carolina (Pleiades)","College","Women","Chapel Hill","NC","/teams/events/Eventteam/?TeamId=gUiWjT9ywZbw1fX%2fupfcfpLQtBXRn%2bkZHPLcLj%2f5g8w%3d",13,"North Carolina",1924,"Division I","Atlantic Coast","Carolina DI",21,7,177,5.43475719236815
"20","Whitman (Whitman Sweets)","College","Women","Walla Walla","WA","/teams/events/Eventteam/?TeamId=1uJ5zDTH88%2fhgLMZuxhunRtHhOkN%2ftD5V4YVm3aQgqU%3d",19,"Whitman",1822,"Division I","Northwest","Big Sky DI",17,12,302,4.55565170891803
"21","Georgetown (Huckin' Foyas)","College","Women","Washington","DC","/teams/events/Eventteam/?TeamId=41GYrlDvmTeKymN9bt9oThwTqkV%2bzbvS%2fyhHFluWNlE%3d",20,"Georgetown",1819,"Division I","Atlantic Coast","Colonial DI",31,6,100,4.50242038021113
"22","California-Davis (Rogue)","College","Women","Davis","CA","/teams/events/Eventteam/?TeamId=9oWJlSxruUXZ5mlv%2ffljz7%2bjIEXyOft3F3nd1xt8dRI%3d",36,"California-Davis",1644,"Division I","Southwest","NorCal DI",22,16,35,4.3300746053535
"23","Kansas (Betty Ultimate)","College","Women","Lawrence","KS","/teams/events/Eventteam/?TeamId=SJEwN6h039xYkq571Ag%2b6CaXtiMtHuwE2RNbj4dM8jY%3d",26,"Kansas",1736,"Division I","South Central","Ozarks DI",30,7,132,3.80772447392346
"24","Cal Poly-SLO (SLO Motion)","College","Women","San Luis Obispo","CA","/teams/events/Eventteam/?TeamId=zeFWx%2f3rImfgKOs0kwsvgR2NRLIxtgYapZk6iqVi8Wo%3d",70,"Cal Poly-SLO",1288,"Division I","Southwest","SoCal DI",20,11,31,3.50475708564348
"25","Iowa State (Woman Scorned)","College","Women","Ames","IA","/teams/events/Eventteam/?TeamId=%2brbxZekO2c0nzlhiafO3HcIDdynbCestG6MixMijxUk%3d",22,"Iowa State",1784,"Division I","North Central","Western North Central DI",24,8,125,3.09307209354109
"26","North Carolina-Wilmington (Seaweed)","College","Women","Wilmington","NC","/teams/events/Eventteam/?TeamId=Svc7GD5ciYxSWUqtNiL4cLKPAHwbd2oHPX7pzv67rnI%3d",28,"North Carolina-Wilmington",1729,"Division I","Atlantic Coast","Carolina DI",21,12,176,2.78114383195111
"27","Cornell (Wild Roses)","College","Women","Ithaca","NY","/teams/events/Eventteam/?TeamId=z3eFI7xFYmutBzFzercqYtBoddv8p8SD9xT%2fuSyenkE%3d",32,"Cornell",1707,"Division I","Metro East","Western NY DI",36,3,71,2.58425892965115
"28","Vermont  (Ruckus)","College","Women","Burlington","VT","/teams/events/Eventteam/?TeamId=tnSj9MDVfXpvFsGoAdunXjjhz4lGWDc0MjzUbRh3n5I%3d",21,"Vermont",1793,"Division I","New England","Greater New England DI",20,9,281,2.58003095395475
"29","West Chester (West Chester)","College","Women","West Chester","PA","/teams/events/Eventteam/?TeamId=l956kZyz0JpZ5LX%2bn6e0RfghY9QIumLsK6X218BRmYM%3d",40,"West Chester",1587,"Division I","Ohio Valley","Pennsylvania DI",24,7,296,2.47106207578005
"30","Chico State  (Chico Chicas)","College","Women","Chico","CA","/teams/events/Eventteam/?TeamId=u62GZSQFWTchsABWE%2blS%2fvEhyhFdrsDImTA25vuNNSA%3d",95,"Chico State",1084,"Division I","Southwest","NorCal DI",21,10,51,2.38056460724212
"31","California-Santa Barbara (Burning Skirts)","College","Women","Goleta","CA","/teams/events/Eventteam/?TeamId=DJU6wjdQQDTsL30jYJPTxbDqfQKHf0CfbILG%2f2T%2bR2w%3d",62,"California-Santa Barbara",1346,"Division I","Southwest","SoCal DI",18,16,39,2.31649645099952
"32","Liberty (Lady Flames)","College","Women","Lynchburg","VA","/teams/events/Eventteam/?TeamId=2KtfN4%2f1SybgbVEiL4BgCHwU%2fMt6UUhr2U99VtwS8gQ%3d",34,"Liberty",1659,"Division I","Atlantic Coast","Virginia DI",25,10,140,2.28788181761752
"33","Williams (La WUFA)","College","Women","Williamstown","MA","/teams/events/Eventteam/?TeamId=eFylP9zG4UAbOBCLlGiSOfrJQ8A1VY8UTp8Dk72Y2Ao%3d",29,"Williams",1727,"Division III","New England","South New England DIII",26,2,304,2.03912409132284
"34","Colorado State (Hell's Belles)","College","Women","Fort Collins","CO","/teams/events/Eventteam/?TeamId=%2bXYlWj%2fs0LB%2f7GD0pgbUG7HQuDjd0CcmTehQxIz3HFs%3d",30,"Colorado State",1726,"Division I","South Central","Rocky Mountain DI",20,8,64,2.03072564994561
"35","Georgia Tech (Wreck)","College","Women","Atlanta","GA","/teams/events/Eventteam/?TeamId=DtIkXqr2fcyHHJBWO2ns59w6%2bSp8mxYkyTyUVOAlCu0%3d",51,"Georgia Tech",1427,"Division I","Southeast","Southern Appalachian DI",23,14,106,1.84494683154368
"36","Penn State  (Crisis)","College","Women","State College","PA","/teams/events/Eventteam/?TeamId=orJfAYX9d9xX5aNHwn6ARbtRoljCE%2byc1OR9fWc%2bH0c%3d",46,"Penn State",1533,"Division I","Ohio Valley","Pennsylvania DI",16,14,204,1.78055530169523
"37","Boston College (Boston College)","College","Women","Chestnut Hill","MA","/teams/events/Eventteam/?TeamId=0DKZAY%2fClTUlcMJNV3ErO3mO58jDb9XDosf9Qieitw0%3d",27,"Boston College",1734,"Division I","New England","Metro Boston DI",18,5,22,1.77313646903355
"38","Minnesota (Ninjas)","College","Women","Minneapolis","MN","/teams/events/Eventteam/?TeamId=8j5IDNJ2mmTGHEB4J6akgvGmZ8yE2cNy5JBF8u4xkFM%3d",23,"Minnesota",1753,"Division I","North Central","Western North Central DI",15,12,160,1.72742138866274
"39","Texas-Dallas (MonStars)","College","Women","Richardson","TX","/teams/events/Eventteam/?TeamId=HFS99A1%2b3o%2fQ2rfK%2fp92BW%2fp8%2b11rp8c%2bBeoBvArSGM%3d",178,"Texas-Dallas",517,"Division I","South Central","Texas DI",12,10,258,1.62513105752322
"40","Chicago (Supersnatch)","College","Women","Chicago","IL","/teams/events/Eventteam/?TeamId=agCGUT6w3uLl52%2boCeMfULuFyIJNEZVN2aIIzIKG3Zg%3d",82,"Chicago",1225,"Division I","Great Lakes","Illinois DI",19,11,50,1.54626711281231
"41","Carleton College-Eclipse (Eclipse)","College","Women","Northfield","MN","/teams/events/Eventteam/?TeamId=m1DkV3n9%2fo6kLW3AWLG7dSvPceEGoEnC07SgyHdhOK0%3d",80,"Carleton College-Eclipse",1226,"Division III","North Central","North Central DIII",17,7,42,1.5117669290362
"42","Portland (UPRoar)","College","Women","Portland","OR","/teams/events/Eventteam/?TeamId=boldYMSHhHP%2fZnPS3hRcZoFizEykg5NrAUy8Le16Ij0%3d",78,"Portland",1233,"Division III","Northwest","Northwest DIII",20,4,210,1.3971970938228
"43","Sonoma State (D'Vine)","College","Women","Rohnert Park","CA","/teams/events/Eventteam/?TeamId=aPid5g7Rl4Q5qYAko8Yqlxuj4UzkDk60VNXenGREtRE%3d",152,"Sonoma State",706,"Division I","Southwest","NorCal DI",13,14,234,1.35495264354985
"44","North Carolina State (Jaga Monsta)","College","Women","Raleigh","NC","/teams/events/Eventteam/?TeamId=U3CpEGnLUG%2f8JDXI0pkPpdfrjLKb%2fyp2Ee0Nh1vDQSs%3d",38,"North Carolina State",1635,"Division I","Atlantic Coast","Carolina DI",17,10,178,1.31142869790079
"45","Delaware (Sideshow Ultimate)","College","Women","Newark","DE","/teams/events/Eventteam/?TeamId=aLhdH%2bEG4J1Z74u6Uku9dzsribdKZiM1EWzcxU2rYYA%3d",25,"Delaware",1745,"Division I","Atlantic Coast","Colonial DI",15,8,77,1.29746291872309
"46","Florida State (Seminole Ladies)","College","Women","Tallahassee","FL","/teams/events/Eventteam/?TeamId=jmdXQMKsoEqlx%2fndlWxqZBHFZdN2arSj%2f2sZBXI8DRw%3d",45,"Florida State",1539,"Division I","Southeast","Florida DI",25,14,93,1.26363734055555
"47","Washington (Element)","College","Women","Seattle","WA","/teams/events/Eventteam/?TeamId=IdzlN7L1l6MEgyweYTbtLfoXm5eOhDnr%2fbrKUDrh8oU%3d",39,"Washington",1611,"Division I","Northwest","Cascadia DI",11,19,289,1.26345340121508
"48","Colorado College (Lysistrata's Tools)","College","Women","Colorado Springs","CO","/teams/events/Eventteam/?TeamId=shxGM7ge4qsLfJqbKelBfpY9r18Q46xoRk%2fFK19%2bMTU%3d",42,"Colorado College",1580,"Division I","South Central","Rocky Mountain DI",10,15,63,1.2528845209937
"49","Western Washington (Chaos)","College","Women","Bellingham","WA","/teams/events/Eventteam/?TeamId=PUsywval7dv8Gpn8URBwtPJx0bimD74i1mIOA7RYAzU%3d",35,"Western Washington",1655,"Division I","Northwest","Cascadia DI",4,8,299,1.21407064117023
"50","Georgia (Dawgma)","College","Women","Athens","GA","/teams/events/Eventteam/?TeamId=bv0piAGJ2T9Ulg9%2b2sCDhNKmdutHSSEi2i%2bOOiBQi%2bQ%3d",49,"Georgia",1481,"Division I","Southeast","Southern Appalachian DI",19,12,101,1.18835906922779
"51","Wisconsin (Bella Donna)","College","Women","Madison","WI","/teams/events/Eventteam/?TeamId=s7xC%2f2JqXAnPXLgnWZds6lD4Xh62tSZbI6PBAr2tEsk%3d",47,"Wisconsin",1531,"Division I","North Central","Lake Superior DI",16,16,312,1.16892320910878
"52","Clemson (Tigerlilies)","College","Women","Clemson","SC","/teams/events/Eventteam/?TeamId=A%2fGcWvr8lK3AqaY31RTjqGpSrTNEzkjXh8ouRi%2bSqEM%3d",55,"Clemson",1406,"Division I","Atlantic Coast","Carolina DI",14,12,56,1.06724928186868
"53","Auburn (Ares)","College","Women","Auburn","AL","/teams/events/Eventteam/?TeamId=Itxp5yUgi7zE4VdHsGbImiqfb0PKZnjdDCsLW3cTj38%3d",48,"Auburn",1505,"Division I","Southeast","Gulf Coast DI",24,6,14,0.989991500557774
"54","Kennesaw State (Strix)","College","Women","Kennesaw","GA","/teams/events/Eventteam/?TeamId=SsDArHe7imZC0wDTMqr4zR7HCndeywtem5EJ8BadDeg%3d",24,"Kennesaw State",1747,"Division I","Southeast","Southern Appalachian DI",23,8,134,0.982623828611493
"55","Duke (Swerve)","College","Women","Durham","NC","/teams/events/Eventteam/?TeamId=H0uZQmihXxCKUXgWlkzCXx5G%2fXPHpts6WN1HLnsXyek%3d",33,"Duke",1663,"Division I","Atlantic Coast","Carolina DI",17,6,83,0.975189420233702
"56","Central Florida (Central Florida)","College","Women","Orlando","FL","/teams/events/Eventteam/?TeamId=Fau2WHfLb7iXwh2CX%2fZRdzDu%2bK0SGFkO9nChSfiku38%3d",67,"Central Florida",1320,"Division I","Southeast","Florida DI",17,14,47,0.86629417112829
"57","Northwestern (GungHo)","College","Women","Evanston","IL","/teams/events/Eventteam/?TeamId=uFEJJHpXo%2bfg21QK51DzML51WaHXso20o%2bnS2oItlEI%3d",56,"Northwestern",1401,"Division I","Great Lakes","Illinois DI",17,13,186,0.862291377826306
"58","Connecticut (UConn Huskies)","College","Women","Storrs","CT","/teams/events/Eventteam/?TeamId=Bw4X5kH8%2blNFkm5DaoSpE5jxLAuEIme1R0yGOLdU40c%3d",44,"Connecticut",1557,"Division I","Metro East","Eastern Metro East DI",24,4,68,0.807284954221595
"59","Northeastern (Valkyries A)","College","Women","Boston","MA","/teams/events/Eventteam/?TeamId=ULMADbe8rb3kbp2F%2bq8VcYK7N3CyYNSTUrRhhBajqEI%3d",69,"Northeastern",1303,"Division I","New England","Metro Boston DI",11,18,182,0.756643739925913
"60","Columbia (PANDEMIC)","College","Women","New York City","NY","/teams/events/Eventteam/?TeamId=xtcmP99PffxjvtIyS%2bClt6%2fpSpsjbnF7TEqh3uZ9fhw%3d",37,"Columbia",1638,"Division I","Metro East","Eastern Metro East DI",18,5,66,0.751137669610526
"61","San Diego State (SDSU Gnomes)","College","Women","San Diego","CA","/teams/events/Eventteam/?TeamId=ZX33qMLWLJpIN8Fwl2GmKbFrK9uy%2bf48Lpc5GHGCZ9o%3d",90,"San Diego State",1125,"Division I","Southwest","SoCal DI",11,13,228,0.741089677618894
"62","Truman State (TSUnami Women's Ultimate)","College","Women","Kirksville","MO","/teams/events/Eventteam/?TeamId=4dGkX7XixfnEBcwY0prdutLhYCSbw4%2bsWkRMSjvap%2fQ%3d",92,"Truman State",1108,"Division III","South Central","South Central DIII",16,6,269,0.658932469420892
"63","Brigham Young (CHI)","College","Women","Orem","UT","/teams/events/Eventteam/?TeamId=GyIWE10yaReEHY1YEkoUTP7LiB%2bwS%2fGAo%2bK8ykiHGeE%3d",63,"Brigham Young",1341,"Division I","Northwest","Big Sky DI",11,9,26,0.646916432920787
"64","John Brown (Savage Skies)","College","Women","Siloam Springs","AR","/teams/events/Eventteam/?TeamId=vCGDnpUUe%2b6vjco%2fixY%2bDyz8sLTg1l%2bvi44Dd52iJis%3d",112,"John Brown",958,"Division III","South Central","South Central DIII",16,5,128,0.627321026699947
"65","Indiana (Calamity Jane)","College","Women","Bloomington","IN","/teams/events/Eventteam/?TeamId=aAUiRYJmi6fw7gapfnv1FuUHeQxTcbKFVsaQVRX9poU%3d",64,"Indiana",1334,"Division I","Great Lakes","Eastern Great Lakes DI",23,9,123,0.623325555228422
"66","Illinois (Illinois)","College","Women","Champaign-Urbana","IL","/teams/events/Eventteam/?TeamId=JSxn5P2QdOHgK8bbGkZKmRGsGfa9vnfIpy%2bL7zmaV3Q%3d",50,"Illinois",1458,"Division I","Great Lakes","Illinois DI",13,11,121,0.607575970748591
"67","Texas Christian (Wrath)","College","Women","Fort Worth","TX","/teams/events/Eventteam/?TeamId=BRqsin2RkfHTSmhvvtT%2bNmcIObj4FwArhRoj4Tk7Z%2bk%3d",116,"Texas Christian",935,"Division I","South Central","Texas DI",17,9,262,0.577090091891655
"68","Cincinnati (Snapbacks)","College","Women","Cincinnati","OH","/teams/events/Eventteam/?TeamId=EKcCmU1buLMPwucVJ41IhnLUPJjh4t0WpX7p780w67s%3d",52,"Cincinnati",1425,"Division I","Ohio Valley","Ohio DI",13,5,53,0.573584950711357
"69","South Carolina (SCORCH)","College","Women","Columbia","SC","/teams/events/Eventteam/?TeamId=Ec801WfT2iJGXPljM5d9a1n%2fDibbrJRchytByoIGi%2b4%3d",53,"South Carolina",1413,"Division I","Atlantic Coast","Carolina DI",15,14,235,0.572471500531886
"70","Michigan State (Infamous)","College","Women","East Lansing","MI","/teams/events/Eventteam/?TeamId=TXE8qaKVyTgzR2zFYJaBdy5P4NZSa7uB68qpqGeMFEU%3d",101,"Michigan State",1059,"Division I","Great Lakes","Eastern Great Lakes DI",18,8,157,0.570452373945638
"71","Texas-San Antonio (Legion)","College","Women","San Antonio","TX","/teams/events/Eventteam/?TeamId=zYw%2fFLnyV9wJriIun5XPxYGP6XOAOE1BWkFLKsjHjtg%3d",172,"Texas-San Antonio",556,"Division I","South Central","Texas DI",14,13,259,0.547240771516833
"72","St Olaf (Vortex)","College","Women","Northfield","MN","/teams/events/Eventteam/?TeamId=L%2bnaiOICsvpoS48z0cK2A4y5EqRNtneUxyv3GkY%2fTAo%3d",74,"St Olaf",1264,"Division III","North Central","North Central DIII",13,8,241,0.543382014477838
"73","Case Western Reserve (Fighting Gobies)","College","Women","Cleveland","OH","/teams/events/Eventteam/?TeamId=kNe%2fJLR%2bW0SBoryXfzjmdrmGKfe16ctQxrfLF5S6TKE%3d",41,"Case Western Reserve",1583,"Division I","Ohio Valley","Ohio DI",16,9,45,0.540473249847935
"74","Utah (Spiral Jetty Ultimate)","College","Women","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=m73fSOCvwN44i%2bdz5xhcrmYANr7M%2b367mEqrQV480Jw%3d",133,"Utah",830,"Division I","Northwest","Big Sky DI",18,12,276,0.535537379378059
"75","Denver (Hype )","College","Women","Denver","CO","/teams/events/Eventteam/?TeamId=iqD37pXMEw%2bbep2hg73k0Dmy4f%2fW8iB2A1kScChAPks%3d",84,"Denver",1216,"Division I","South Central","Rocky Mountain DI",17,10,78,0.52128898504061
"76","Middlebury (Middlebury Lady Pranksters)","College","Women","Middlebury","VT","/teams/events/Eventteam/?TeamId=ismDmdHInaC%2bEln9S7%2f35aQnU2KtA4BK%2b0pFjpVhnQw%3d",NA,NA,NA,NA,NA,NA,11,11,158,0.502332406121862
"77","Valparaiso (Chicks Hucking Discs)","College","Women","Valparaiso","IN","/teams/events/Eventteam/?TeamId=gvN1mHREvSjJRrohwFOoXwvSgaqraYU7eAfSOE64BMg%3d",81,"Valparaiso",1225,"Division III","Great Lakes","Great Lakes DIII",16,3,277,0.501675824874419
"78","Idaho (Idaho Gems)","College","Women","Moscow","ID","/teams/events/Eventteam/?TeamId=heaBQJF9A6cDlIfU2KSi7kzDoIOFWI7yo8fN1tmS6Q4%3d",119,"Idaho",919,"Division I","Northwest","Big Sky DI",12,12,120,0.464941144581456
"79","SUNY-Geneseo  (Escargot 2017)","College","Women","Geneseo","NY","/teams/events/Eventteam/?TeamId=nMoLJNgmDySZwtuEupQyAhZKjZJqEHGPq0b8awgOZXM%3d",NA,NA,NA,NA,NA,NA,18,2,248,0.464219490341395
"80","Bowdoin (Chaos Theory)","College","Women","Brunswick","ME","/teams/events/Eventteam/?TeamId=8wF5GL2mV8K8mXy8Et985w2ZPG%2fg6XXKx7l0kuoRxgo%3d",43,"Bowdoin",1577,"Division III","New England","North New England DIII",14,3,24,0.463298573428911
"81","Montana (MT PillowFight)","College","Women","Missoula","MT","/teams/events/Eventteam/?TeamId=%2bquXdUAgZAajPeHi%2bR0xZ8cjX%2fbKKXJCONCoXZbka4I%3d",159,"Montana",651,"Division I","Northwest","Big Sky DI",7,8,167,0.461844647291582
"82","Harvard (Quasar)","College","Women","Cambridge","MA","/teams/events/Eventteam/?TeamId=hUSGGPgTIUluMR1pCr5MFkf08km7d8twZk9M7y%2fIkXc%3d",58,"Harvard",1381,"Division I","New England","Metro Boston DI",17,10,115,0.459132809460401
"83","Arizona State (Caliente)","College","Women","Tempe","AZ","/teams/events/Eventteam/?TeamId=9QmSNfSq%2fuqxIIn55N8CGSqeSki6bWQ3qBrHOaLjnYk%3d",138,"Arizona State",799,"Division I","Southwest","Desert DI",11,15,12,0.443378382705402
"84","Victoria (UVixens)","College","Women","Victoria","BC","/teams/events/Eventteam/?TeamId=UFP4dGqMw9CL%2fXnILhJSGCjhepT4PajAMtAv0G%2bHVcg%3d",66,"Victoria",1321,"Division I","Northwest","Cascadia DI",8,16,282,0.438453161661198
"85","Wesleyan (Vicious Circles)","College","Women","Middletown","CT","/teams/events/Eventteam/?TeamId=8yQXQsqwd3U5tPLJtibXU4alXcwGzjS6ZK7mnwzv4h8%3d",NA,NA,NA,NA,NA,NA,12,0,295,0.413549003400213
"86","Maryland (Helpful Corn)","College","Women","College Park","MD","/teams/events/Eventteam/?TeamId=W1rKBAklwdksFfw8T6J9s4%2bxJKknScR1Ch%2fjCxUT3lk%3d",86,"Maryland",1198,"Division I","Atlantic Coast","Colonial DI",23,15,150,0.400881934715529
"87","Massachusetts (Lady Zoo)","College","Women","Amherst","MA","/teams/events/Eventteam/?TeamId=%2fNwIx0WpSu9ZujXwVbVps7GeOjB1Rn8z9DGw6%2bQDga8%3d",109,"Massachusetts",989,"Division I","New England","Greater New England DI",12,15,151,0.3968136103443
"88","Oregon State  (Dinos)","College","Women","Corvallis","OR","/teams/events/Eventteam/?TeamId=ceWhAnmm9hJmU5H3pBVY9tSZB3SU0vYtVD263mLD3yo%3d",118,"Oregon State",925,"Division I","Northwest","Cascadia DI",14,10,201,0.39551095407436
"89","Puget Sound (Clearcut)","College","Women","Tacoma","WA","/teams/events/Eventteam/?TeamId=wp3pykW%2f%2bMusNgMn%2fqmhWXbVCwKKbLZPsolU3A2HUY0%3d",108,"Puget Sound",997,"Division III","Northwest","Northwest DIII",10,10,214,0.393932338874041
"90","Missouri State (Bearly Legal)","College","Women","Springfield","MO","/teams/events/Eventteam/?TeamId=lQi4946YJw5WX0JUGsWbg7u6O1AGwvMzgWpfvN6XWtM%3d",71,"Missouri State",1281,"Division I","South Central","Ozarks DI",14,8,165,0.391666181362503
"91","Washington University (Iron Horse)","College","Women","St. Louis","MO","/teams/events/Eventteam/?TeamId=AUu2RJq%2fMZhVFRQ%2bgXi45cGambK9DC4ICUIW5EXpf9E%3d",77,"Washington University",1255,"Division I","South Central","Ozarks DI",12,18,291,0.377627888457971
"92","Iowa (Saucy Nancy)","College","Women","Iowa City","IA","/teams/events/Eventteam/?TeamId=RzDNayJWB2ePNdEnK1FH06lYuuLybCNh%2fKB2mk0OzQo%3d",85,"Iowa",1207,"Division I","North Central","Western North Central DI",18,16,124,0.376492813202503
"93","Princeton (Clockwork Orange)","College","Women","Princeton","NJ","/teams/events/Eventteam/?TeamId=M4c6NyH72wgD7XUnMNbMsdoZ6EgQKLymSYLik7QJxSE%3d",65,"Princeton",1322,"Division I","Metro East","Eastern Metro East DI",21,11,213,0.373911292713408
"94","Boise State (Buffalo Gals)","College","Women","Boise","ID","/teams/events/Eventteam/?TeamId=%2fmrjSLct5hWpusPeWOwZTJiyMEPJsnI52zcXdqr5WnE%3d",137,"Boise State",804,"Division I","Northwest","Big Sky DI",10,14,20,0.345965561938241
"95","Texas-B (Mayhem)","College","Women","Austin","TX","/teams/events/Eventteam/?TeamId=bl89oVoIVl8Bfw7AUnUmWEHjAXwGkZHM2Czcko%2fbAX8%3d",186,"Texas B",416,"Developmental","South Central","Texas DI",14,13,257,0.344470136262894
"96","Carnegie Mellon (Money Mellons)","College","Women","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=2pz1%2fq7NMIFoTZztaRm7%2fG5t3F0nBgKYyKtI%2b4WCKvU%3d",61,"Carnegie Mellon",1348,"Division I","Ohio Valley","Pennsylvania DI",19,14,44,0.331590654274496
"97","Santa Clara (Santa Clara RAGE A)","College","Women","Santa Clara","CA","/teams/events/Eventteam/?TeamId=fXsHBrvEI2JiOxJlZpAPzgDzHgT%2fRn8ozlHpu1Swu1Y%3d",97,"Santa Clara",1076,"Division I","Southwest","NorCal DI",8,14,230,0.327805533174759
"98","West Virginia (Mountain Mamas )","College","Women","Morgantown","WV","/teams/events/Eventteam/?TeamId=UcqpwvFK6qHgsIMb1%2bQ0RQQ4t3UI0sGqH9pI2SuYtZg%3d",73,"West Virginia",1276,"Division I","Ohio Valley","Pennsylvania DI",15,9,297,0.317471169343422
"99","California-Santa Cruz (Sol)","College","Women","Santa Cruz","CA","/teams/events/Eventteam/?TeamId=jaq4l3e%2bBkW1BWT%2bIp8Kiv8AHuy%2bKXIEH2llLgEF5Ys%3d",150,"California-Santa Cruz",718,"Division I","Southwest","NorCal DI",8,18,40,0.316456558213629
