"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"90","West Virginia (Mountain Mamas )",15,7,"College","Women","Morgantown","WV","/teams/events/Eventteam/?TeamId=UcqpwvFK6qHgsIMb1%2bQ0RQQ4t3UI0sGqH9pI2SuYtZg%3d",300,0.362025847474665
"91","Oregon State  (Dinos)",13,10,"College","Women","Corvallis","OR","/teams/events/Eventteam/?TeamId=ceWhAnmm9hJmU5H3pBVY9tSZB3SU0vYtVD263mLD3yo%3d",204,0.360490454520583
"92","Princeton (Clockwork Orange)",22,9,"College","Women","Princeton","NJ","/teams/events/Eventteam/?TeamId=M4c6NyH72wgD7XUnMNbMsdoZ6EgQKLymSYLik7QJxSE%3d",216,0.354840065943169
"93","Texas State (Trainwreck)",7,10,"College","Women","San Marcos","TX","/teams/events/Eventteam/?TeamId=8hF8JcZo%2fNSinJjoa93cz6q5CXHLrbjO476VNl9NbME%3d",266,0.344125689820153
"94","Boise State (Buffalo Gals)",10,14,"College","Women","Boise","ID","/teams/events/Eventteam/?TeamId=%2fmrjSLct5hWpusPeWOwZTJiyMEPJsnI52zcXdqr5WnE%3d",20,0.343621657410534
"95","George Mason (Extinction)",19,8,"College","Women","Fairfax","VA","/teams/events/Eventteam/?TeamId=yJdYfZOkNxNg9xjDxGi2v5CRYZImONJavWr5UBkehso%3d",96,0.328837905393693
"96","Pennsylvania (Venus)",14,10,"College","Women","Philadelphia","PA","/teams/events/Eventteam/?TeamId=KsbbG3e9hjvAPR2z6FSEWQzX%2fcviJhYoJV1DW0lq8J8%3d",209,0.291479108359896
"97","Carnegie Mellon (Money Mellons)",18,13,"College","Women","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=2pz1%2fq7NMIFoTZztaRm7%2fG5t3F0nBgKYyKtI%2b4WCKvU%3d",44,0.286599322045057
"98","Rice (Torque)",9,9,"College","Women","Houston","TX","/teams/events/Eventteam/?TeamId=Yh65PySVpe3r%2bS1fB%2fV0LYxh3QwQOKwcC1I091GG4Tk%3d",223,0.28195081917661
"99","Vanderbilt (VUDU)",12,5,"College","Women","Nashville","TN","/teams/events/Eventteam/?TeamId=Gjdks5Kn%2fHZp8OehEx6z61TWqGyQ5vL4MZqTxqmqfac%3d",281,0.278753388588729
"100","Texas A&M (Stacked)",7,17,"College","Women","College Station","TX","/teams/events/Eventteam/?TeamId=J9Mp7zavFaZsq1J6q2KGSNu8bROsHL3FF5%2fPIf8i6VU%3d",264,0.27684409764018
"101","Humboldt State (Hags)",3,13,"College","Women","Arcata","CA","/teams/events/Eventteam/?TeamId=fimUsGqNxS9OVlqfE1JIrq20ZyOplYViF9wpHtTbdhQ%3d",119,0.276041148825975
"102","Wesleyan (Vicious Circles)",9,0,"College","Women","Middletown","CT","/teams/events/Eventteam/?TeamId=8yQXQsqwd3U5tPLJtibXU4alXcwGzjS6ZK7mnwzv4h8%3d",298,0.274962074693476
"103","Allegheny (Hellbenderitas)",15,7,"College","Women","Meadville","PA","/teams/events/Eventteam/?TeamId=GinWetxm%2fZvZ0N%2fUTK%2bWtlzBHHljo7gF5JVni%2fRSsKM%3d",4,0.269772778596312
"104","LSU (LSU Women's Ultimate)",15,9,"College","Women","Baton Rouge","LA","/teams/events/Eventteam/?TeamId=vvoDLhQNZW88z2QwVnJSES1zhstejPuhlzZfRm10Fi0%3d",145,0.260681652898577
"105","Santa Clara (Santa Clara RAGE A)",8,11,"College","Women","Santa Clara","CA","/teams/events/Eventteam/?TeamId=fXsHBrvEI2JiOxJlZpAPzgDzHgT%2fRn8ozlHpu1Swu1Y%3d",233,0.260427680383578
"106","California-Santa Cruz (Sol)",8,17,"College","Women","Santa Cruz","CA","/teams/events/Eventteam/?TeamId=jaq4l3e%2bBkW1BWT%2bIp8Kiv8AHuy%2bKXIEH2llLgEF5Ys%3d",40,0.249813787514282
"107","Arizona (Scorch)",12,9,"College","Women","Tucson","AZ","/teams/events/Eventteam/?TeamId=GGkstaja3nRBZNrxxa4PurKWoj4KYLu5vW4yBo7AqvU%3d",11,0.233652670209662
"108","Arizona State (Caliente)",9,12,"College","Women","Tempe","AZ","/teams/events/Eventteam/?TeamId=9QmSNfSq%2fuqxIIn55N8CGSqeSki6bWQ3qBrHOaLjnYk%3d",12,0.230328747911502
"109","Arkansas (SoCo)",11,8,"College","Women","Fayetteville","AR","/teams/events/Eventteam/?TeamId=QmXZSEyPsRsD60gzDD4yzfgnDIaYhlsMftuA6kQazpQ%3d",13,0.224552916519543
"110","Winona State (Bad Monaz)",8,4,"College","Women","Winona","MN","/teams/events/Eventteam/?TeamId=9I5u8GMaMXrdSNJXxjjGXqJRDY%2feUJRZnqFeetZTj38%3d",308,0.223324155015877
"111","Tennessee (Big Orange Screw)",13,12,"College","Women","Knoxville","TN","/teams/events/Eventteam/?TeamId=tOJG0nZoYyy9evPyp1X2K4ARJJqDEwGyV8uBP77OFxA%3d",259,0.211242637103235
"112","Akron (Akron Gold Diggers)",13,9,"College","Women","Akron","OH","/teams/events/Eventteam/?TeamId=b6POmTmChPnl0QrwX47ca3ZTz7NInHZIfPtXzFS7seU%3d",1,0.208214301726345
"113","Emory (Luna)",12,12,"College","Women","Atlanta","GA","/teams/events/Eventteam/?TeamId=YjH5Be5SmJItq9F6JJEz0uJmsB1dnEmdrcQeSWjuQrU%3d",89,0.192763150795554
"114","Massachusetts (Lady Zoo)",10,13,"College","Women","Amherst","MA","/teams/events/Eventteam/?TeamId=%2fNwIx0WpSu9ZujXwVbVps7GeOjB1Rn8z9DGw6%2bQDga8%3d",154,0.19013242979267
"115","Saint Louis (Anarchy)",13,7,"College","Women","St. Louis","MO","/teams/events/Eventteam/?TeamId=T86Mv6q2QCHumzA7xAVDXi4Z%2b8hZKs%2fjiyp3KP3Jq%2bM%3d",229,0.189218655816273
"116","Grinnell (Sticky Tongue Frogs)",10,9,"College","Women","Grinnell","IA","/teams/events/Eventteam/?TeamId=WxraChEEU%2fWzWRJGpJYI0mFJdA6oMf3Jx7ui%2bFSECFo%3d",110,0.182024785176938
"117","Boston University (Lady Ozone Pilots)",10,10,"College","Women","Boston","MA","/teams/events/Eventteam/?TeamId=WV8hpuEUdoOM%2bSCQhvx3JRA5eB6Hi%2bQh8Tg28Ooch6g%3d",23,0.174921602800577
"118","Brown (Disco Inferno)",10,15,"College","Women","Providence","RI","/teams/events/Eventteam/?TeamId=lnRQKGhhWqRexTEXdHbQUe6cnZF%2fJcwaIxUwEjNwvKE%3d",29,0.172805483731171
"119","Tulane (Muses)",9,11,"College","Women","New Orleans","LA","/teams/events/Eventteam/?TeamId=2O31tH2qw7RJ%2b7Px1WgeZNK7%2bmtQkbk7T%2bkm6QvmVRg%3d",275,0.171591806438312
"120","Towson (Hammertime)",19,9,"College","Women","Towson","MD","/teams/events/Eventteam/?TeamId=r%2bkga8S3ZWaK9BH7Gt%2fLJsN%2bID90K4uVopcWvNeVwJ8%3d",270,0.168824697424772
"121","Amherst (Sparkle Motion)",13,8,"College","Women","Amherst","MA","/teams/events/Eventteam/?TeamId=sZdp9PlEFWU%2frLprBgUM8B7hFFTSm3o0bW%2fPg3wr2Xw%3d",8,0.166941811068154
"122","American (Dirty Ladies)",14,12,"College","Women","Washington","DC","/teams/events/Eventteam/?TeamId=CR0FpeYVM%2bYJIcfmKkeghScWAbp9GrMeSaJoWNdSXWg%3d",6,0.156511388294322
"123","Northern Arizona (Jines in the Pines)",6,4,"College","Women","Flagstaff","AZ","/teams/events/Eventteam/?TeamId=5BKD%2fb5PSoCi4vEnqmYnyQ%2bvPTXR6yTtWFKiWBrqT6M%3d",186,0.152073066956736
"124","James Madison (Bitchmonkeys)",19,9,"College","Women","Harrisonburg","VA","/teams/events/Eventteam/?TeamId=WFUpgjT3pvD6aoINFhtL0TeJWbGmy3nwazzUUQCGiM4%3d",127,0.145418654705349
"125","Trinity (Altitude)",2,22,"College","Women","San Antonio","TX","/teams/events/Eventteam/?TeamId=uV7Hctq%2fzm1YtO6NFoNIyIDGbU8AIF5GK419u3mRB2A%3d",271,0.144335126626894
"126","Alabama (Ramma Jamma)",18,13,"College","Women","Tuscaloosa","AL","/teams/events/Eventteam/?TeamId=nBs0jW40%2fYHvq1%2blK9%2fb9GkEYJB8rmulUoqvctJuD6Y%3d",3,0.142014448770022
"127","Bates (Cold Front)",10,6,"College","Women","Lewiston","ME","/teams/events/Eventteam/?TeamId=hONT5IoYyMOej8m%2fgVn5s2Q7Pvd%2bknoOF5NeCCUZj8I%3d",15,0.13956956478291
