"Rank","Team","Wins","Losses","Rating","City","State"
1,"Johnny Encore",14,2,0.429510226566247,"Denver","CO"
2,"Rest Stop",6,2,0.119270314807297,"Baltimore","MD"
3,"Voltron 2020",6,2,0.117566440237467,"Seattle","WA"
4,"Boneyard",6,1,0.113323901031342,"Raleigh-Durham","NC"
5,"Black Cans & Highlands",5,4,0.0728331596558502,"Washington","DC"
6,"All Bashed Out",6,3,0.0490620234146665,"Albany ""Cap City Bang Bang""","NY"
7,"Crawl",6,3,0.0122103445467468,"Phoenix","AZ"
8,"Horse",1,1,0.00391268976861594,"New York","NY"
9,"Get Off My Lawn",0,2,0.00103024665186489,"Burlington","VT"
10,"Beyondors",1,1,0.000760565408232655,"Santa Barbara","CA"
11,"Pacemaker",9,3,0.000680707744752517,"Chicago","IL"
12,"Surly Cynic",9,6,0.000261183990594533,"Minneapolis","MN"
13,"Young OG's",0,2,0.000108708042495723,"San Diego","CA"
14,"Naptown",6,6,6.58854086819482e-05,"Indianapolis","IN"
15,"Geronimo",7,6,4.38743722881413e-05,"Dallas/Fort Worth","TX"
16,"Royal Stag",5,8,3.76453900015517e-05,"Madison","WI"
17,"Winnipeg",4,4,2.2150982641649e-05,"Winnipeg","Manitoba"
18,"Xtra Surly",0,6,8.54764360185776e-06,"Minneapolis","MN"
19,"Outlaw",4,9,6.68704455803929e-06,"Fayetteville","AR"
20,"Polar Vortex",2,9,4.68126811244338e-06,"Chicago","IL"
21,"(burnside) TIPP CITY",2,5,2.47773665312091e-06,"Portland","OR"
22,"FoG",0,5,1.93538001272854e-07,"Cincinnati","OH"
23,"s.u.r.l.y. BURNSIDE",0,2,4.44426143252327e-08,"Gresham","OR"
24,"Gravy Train Wreck",1,1,1.83116687191815e-08,"Seattle","WA"
25,"HOV Violators",1,1,1.39989542775483e-301,"Arlington","VA"
26,"Clippers",0,2,4.6663180925161e-302,"Baltimore","MD"
27,"curmudgeon",2,4,0,"Houston","TX"
27,"Mr Miyagi",0,5,0,"Arlington","TX"
27,"Surly",11,2,0,"MINNEAPOLIS","MN"
27,"Woolly Mammoth",0,1,0,"Gainesville","FL"
