"Rank","Team","Wins","Losses","Rating","City","State"
1,"Brute Squad",16,2,16.9199063677759,"Boston","MA"
2,"Seattle Riot",22,4,13.9689757920204,"Seattle","WA"
3,"Molly Brown",15,4,13.0443809406544,"Denver/Boulder","CO"
4,"Fury",13,6,9.32328669020683,"San Francisco","CA"
5,"Scandal",19,7,5.61397360753528,"Washington","DC"
6,"Club Deportivo Revolution",5,2,5.5419169472091,"Medellin","Colombia"
7,"MUD",2,5,2.23926749297617,"Edogawa-ku","Tokyo"
8,"Nightlock",12,15,1.97640929609058,"Bay Area","CA"
9,"Heist",12,13,1.97539869877522,"Madison","WI"
10,"Underground",16,11,1.96517895937652,"Seattle","WA"
11,"Traffic",5,8,1.81777213007694,"Vancouver","BC"
12,"Showdown",9,11,1.73614297456378,"Texas City","TX"
13,"Schwa",10,10,1.30367003098276,"Portland","OR"
14,"Ozone",10,8,1.20889252273306,"Atlanta","GA"
15,"Pop",12,7,1.04709024746005,"Minneapolis","MN"
16,"Nemesis",15,6,0.813067666742441,"Chicago","IL"
17,"Rival",11,7,0.812531952247812,"Columbus/Ann Arbor","OH"
18,"6ixers",11,3,0.590513302998189,"Toronto","Ontario"
19,"Siege",13,6,0.509681050858456,"Boston","MA"
20,"LOL",7,4,0.454009161352126,"Oakland","CA"
21,"Wildfire",8,11,0.421254450684592,"San Diego","CA"
22,"BENT",7,12,0.381382498164896,"New York","NY"
23,"Phoenix",12,5,0.367906900676181,"Durham","NC"
24,"Iceni",0,7,0.292366063235519,"London","SW4 8QW"
25,"Elevate",16,5,0.149426276051114,"Salt Lake City","UT"
26,"Iris",10,3,0.140728722840099,"Québec","Quebec"
27,"Hot Metal",11,9,0.125059339977797,"Pittsburgh","PA"
28,"Green",13,0,0.119948168490207,"Philadelphia","PA"
29,"Sneaky House Hippos",2,6,0.11917941763526,"Vancouver","British Columbia"
30,"uno",2,5,0.0974553544128554,"Toyota","Aichi"
31,"FAB",13,4,0.0845593149165597,"Bay Area","CA"
32,"Grit",11,10,0.0746552706134868,"Washington","DC"
33,"Wicked",12,5,0.0617609940437715,"Kansas City","KS"
