"Rank","Team","Wins","Losses","Rating","City","State"
35,"Salty",3,4,0.0306118747640165,"Halifax","Nova scotia"
36,"Green",6,0,0.0275563430685521,"Philadelphia","PA"
37,"PPF",4,3,0.0273280561697896,"Kitchener-Waterloo","Ontario"
38,"Portland Ivy",4,3,0.0239663882390332,"Portland","OR"
39,"Phoenix Uprising",4,2,0.0221342035843802,"Phoenix","AZ"
40,"Seattle Soul",4,3,0.0149736162174576,"Seattle","WA"
41,"Zephyr",2,5,0.0140739580650816,"Vancouver","British Columbia"
42,"Seattle Beat",3,4,0.0107496509431913,"Seattle","WA"
43,"Tempo",1,3,0.00990953656822583,"Bay Area","CA"
44,"Jackwagon",3,3,0.00938006232260082,"Boulder/Denver","CO"
45,"Tabby Rosa",15,5,0.00840785483467735,"Gainesville","FL"
46,"Pine Baroness",5,9,0.00819557140337689,"Princeton","NJ"
47,"PLU Alum",0,4,0.00736835615938436,"Tacoma","WA"
48,"Sureshot",8,5,0.00713209460934392,"Cincinnati","OH"
49,"Steel",13,7,0.00626521166890646,"Birmingham","AL"
50,"Virginia Rebellion",6,7,0.00614313673075329,"Richmond","VA"
51,"Further",2,5,0.00508987285653301,"Eugene","OR"
52,"Outbreak",10,3,0.00421558823383125,"Atlanta","GA"
53,"Queen Cake",8,7,0.0029863655093796,"New Orleans","LA"
54,"Storm",3,4,0.00240468818515568,"Montreal","Quebec"
55,"Wendigo",0,7,0.00236409430247874,"Vancouver","British Columbia"
56,"Notorious C.L.E.",4,2,0.0023138756297719,"Cleveland","OH"
57,"fiasco",7,5,0.00227130077447468,"Miami","FL"
58,"Maeve",2,0,0.00226874511013184,"Dallas","TX"
59,"Vice",2,5,0.0021432021555153,"Cambridge","MA"
60,"Suffrage",7,5,0.00205347387950222,"Washington","DC"
61,"Sparks",7,5,0.00199282365883489,"Cincinnati","OH"
62,"Monsoon Ultimate",2,3,0.00184307910549056,"Flagstaff","AZ"
63,"Backhanded",3,3,0.00164021414547315,"Baltimore/Washington","DC"
64,"Brooklyn Book Club",7,4,0.00147158068819263,"Brooklyn","NY"
65,"Jinx",6,1,0.00108106774551382,"Portland","ME"
66,"Helix",8,5,0.000902172993370811,"Chicago","IL"
67,"Broad City",6,7,0.000883129141186722,"Philadelphia","PA"
68,"Encore",3,4,0.000831558674928968,"Nashville","TN"
69,"Inferno",1,7,0.000823536455754228,"Houston","TX"
70,"Trainwreck",1,4,0.0008113420716163,"Fort Collins","CO"
71,"Mystik",4,3,0.000495877471485049,"Montréal","Québec"
72,"Boomslang",4,4,0.000452157736162899,"Albany","NY"
73,"Lockdown",2,7,0.000443738703189672,"Madison","WI"
74,"Salt City Spirit",3,4,0.000319226574580261,"Syracuse","NY"
75,"EXO",3,4,0.00031193620925926,"Sherbrooke","Québec"
76,"MystiKuE",3,3,0.000237119056782347,"Milwaukee","WI"
77,"Rogue",3,9,0.000162790562526667,"Chapel Hill","NC"
78,"Hoax",4,14,0.000153338319632558,"Charleston","SC"
79,"Honey Pot",3,16,8.41404146328304e-05,"Chattanooga","TN"
80,"Crackle",2,3,8.21850855179045e-05,"Minneapolis","MN"
81,"Snap",3,2,7.79584440488881e-05,"Minneapolis","MN"
82,"Baywatch",1,6,5.27602156400979e-05,"New Britain","CT"
83,"Independence",2,4,4.74032021339368e-05,"Philadelphia","PA"
84,"HOPE",1,4,3.37150905091659e-05,"Providence","RI"
85,"Orbit",0,7,5.56355503452249e-06,"Atlanta","GA"
86,"Frenzy",2,9,5.31660953973312e-06,"Chicago","IL"
87,"Autonomous",1,11,6.74465326975171e-07,"Ann Arbor/Detroit","MI"
88,"Filthy Gorgeous",1,5,3.12329135763569e-07,"Saint Louis","MO"
89,"Dinosaur",0,6,0,"New York","NY"
89,"Huck the Patriarchy",5,2,0,"Seattle","WA"
89,"Temptress",0,2,0,"Dallas","TX"
