"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"25","Green Hope High School (Titans of Mischief)",4,8,"High School","Girls","Cary","NC","/teams/events/Eventteam/?TeamId=igFWuIpHyVd8jX%2baLbzpJfj23dIJZYOMw6O9KqRXSvs%3d",44,1.07080965469429
"26","Neuqua Valley Girls (eNVy)",13,4,"High School","Girls","Naperville","IL","/teams/events/Eventteam/?TeamId=KAVBgpDDccxdxvwdF4gKheC69VtfgNU8U8NbIKtYTzQ%3d",81,1.00362791821817
"27","Madison East High School (Madison East Girls)",6,6,"High School","Girls","Madison","WI","/teams/events/Eventteam/?TeamId=sWP8cnF4o1PgDlo2bAory34mTUDe%2faMDVWXyl1aW%2bB4%3d",69,0.989260953003562
"28","Lakewood High School (Lakewood DEEP Girls)",6,4,"High School","Girls","Lakewood","CO","/teams/events/Eventteam/?TeamId=FpoBB5R7Q9TGDEZVaxT3lYj0U7V6bmHgsPMHz0B00G8%3d",56,0.94408265845564
"29","Mounds View Girls (Mounds View Girls Varsity)",3,2,"High School","Girls","Shoreview","MN","/teams/events/Eventteam/?TeamId=Z9BHcg0VHkf1%2fU67PS%2bQUjJIfXijDvhGFC3NoAgqP%2fc%3d",77,0.919836023719477
"30","Stoughton High School (Stoughton High School)",8,4,"High School","Girls","Stoughton","WI","/teams/events/Eventteam/?TeamId=DH1tBcQSuCGjwufQtCie9TWWDJUKyjYOcO5C3rjRiFs%3d",109,0.880446611169023
"31","James Madison Memorial High School (Memorial Spartans)",6,7,"High School","Girls","Madison","WI","/teams/events/Eventteam/?TeamId=0IKfqqXOyxC3MKhp6Sza2enIrUjCo4%2fnWViCHEb%2fe%2bs%3d",53,0.87357253325453
"32","Open World Learning (Manatee)",1,3,"High School","Girls","Saint Paul","MN","/teams/events/Eventteam/?TeamId=K1t%2fPEHOAiVZWfFmhqjN%2bFet%2fL9lcg3iJnDXOpZvJFw%3d",90,0.862780427903608
"33","Yorktown/Washington-Lee (YLee Coyotes)",2,1,"High School","Girls","Arlington","VA","/teams/events/Eventteam/?TeamId=A8Zr3QNROM%2b9zLimw%2bkPvozHn1WPNGBYEjYRfM%2fzd5A%3d",126,0.861288393965955
"34","Middleton High School (RiDISCulous)",9,4,"High School","Girls","Middleton","WI","/teams/events/Eventteam/?TeamId=lW3YWMzcPzzQ7Tv3E1%2bGJfms77MZiQ4f2qZbo%2bWMJjI%3d",74,0.853341601051628
"35","Eden Prairie High School (Eagles)",5,7,"High School","Girls","Eden Prairie","MN","/teams/events/Eventteam/?TeamId=owOVC2TA0j2bLuDohxheU24Xf8UtqYa0GMQQjDcctKw%3d",31,0.76775994350018
"36","Oregon High School (Panther Ultimate)",7,5,"High School","Girls","Oregon","WI","/teams/events/Eventteam/?TeamId=3v9FdYTbnBxkbqk0hbInM2MLBTOEcRWpsW5UA2Or86E%3d",91,0.644950006271289
"37","Fairview High School (Fairview )",6,4,"High School","Girls","Boulder","CO","/teams/events/Eventteam/?TeamId=1ZYBDgFD%2b0YyEC7hD%2bVdaNm0MmaXzUu73MeAFnUQfB0%3d",35,0.577942781607502
"38","Littleton High School (X Chromosomes)",4,6,"High School","Girls","Littleton","CO","/teams/events/Eventteam/?TeamId=ovlhECUUFTsp6aDUeeEX86xY1RE8i%2fD4NV%2f8BkyO3jk%3d",63,0.555121826911747
"39","Center Grove High School (Trojans (Girls))",7,12,"High School","Girls","Greenwood","IN","/teams/events/Eventteam/?TeamId=7HuIYYJHy0%2fUG1RxAjVOQoerESpFKpjUJRtHsTgESC8%3d",15,0.545340671057734
"40","St. Louis Park High School  (St. Louis Park CRUSH)",2,2,"High School","Girls","St. Louis Park","MN","/teams/events/Eventteam/?TeamId=oeaikFiVfv2Mu9xI6R3tkWAJYz%2b2A6aDTdaNGq7ZVcc%3d",108,0.382177735836401
"41","Apple Valley High School (Eagles)",1,2,"High School","Girls","Apple Valley","MN","/teams/events/Eventteam/?TeamId=FblONtNqGX3mU8%2bjMSfnXC531o2AJgQ7RuQHWT254F0%3d",5,0.363833816142594
"42","Geneva (Lady Vikings)",3,7,"High School","Girls","Geneva","IL","/teams/events/Eventteam/?TeamId=Yf5nL5vF5QxDxvLERNPWiI2kIBP2gaSguhjD84UYvZI%3d",40,0.341284968231836
"43","Washington-Lee High School (Washington Lee)",2,1,"High School","Girls","arlington","VA","/teams/events/Eventteam/?TeamId=k7JZtp6GF7C4xu45yPvlrc4F43eDllstabTFnzjYxUQ%3d",114,0.310344827586207
"44","Edina High School (Green Lantern Girls)",4,9,"High School","Girls","Edina","MN","/teams/events/Eventteam/?TeamId=NnfuWIaAjogYVRJCphorXry6domBQEwnslFm%2bxuTVB4%3d",33,0.301324633633434
"45","Verona Area High School (Force)",2,11,"High School","Girls","Verona","WI","/teams/events/Eventteam/?TeamId=zPNDE2Tmos2xrywQFvUhhTyBIeD7R8uPHcPagBDPlIk%3d",111,0.281232574089109
"46","Monarch Girls (Monarch Girls)",5,6,"High School","Girls","Louisville","CO","/teams/events/Eventteam/?TeamId=Od5anx85BDYkl%2fmkUfuD%2bnAmv7VhiIHuEUuxm5TfjWw%3d",76,0.263769392252843
"47","Cor Jesu Acedemy (Cor Jesu Chargers)",1,1,"High School","Girls","St. Louis","MO","/teams/events/Eventteam/?TeamId=t8MV4vsdn4VldD%2f7esjebPtxHrUjiN63mmoGx9u96Yk%3d",26,0.250000000000001
"48","The University School (Crush - Ladies)",3,2,"High School","Girls","Colorado Springs","CO","/teams/events/Eventteam/?TeamId=%2fIqIAIpAhBbe9FhSfDps4Vii%2fnABaLu0GA7CleXQIak%3d",110,0.24992357394485
"49","Madison West High School-B (Nemea B)",4,9,"High School","Girls","Madison","WI","/teams/events/Eventteam/?TeamId=SFs0WflS0ySegFHsS93mOZvHs3UXse9y00TDtzPVbV8%3d",71,0.234462635627012
"50","Paideia School (PythonsGroove Varsity)",9,0,"High School","Girls","Atlanta","GA","/teams/events/Eventteam/?TeamId=5zrSWpf%2bKvbsa0bbXHpzqfVvVqoyX6SskuRNlKgbQb8%3d",92,0.228319021247467
"51","Lebanon High School (Lady Warriors)",1,4,"High School","Girls","Lebanon","OH","/teams/events/Eventteam/?TeamId=s%2fkfIJUKF8EJqPuKR0jU2pL9OoHNvK5erYZT3E1z0fI%3d",58,0.222581993773046
"52","Hopkins Girls",1,2,"High School","Girls","","","/teams/events/Eventteam/?TeamId=rl0aCfbgAQ78vNH6nUGnt5cY2d%2b1bGlaQdj7xDMXvJQ%3d",51,0.22005098846777
"53","Edgewood High School (Brawlirific Platypi (Girls))",1,6,"High School","Girls","Madison","WI","/teams/events/Eventteam/?TeamId=zEJUXWhpdt2Md0D4vzOGPE72Z%2fInFv%2bVP02xADrunew%3d",32,0.202267059939356
"54","Central KY Homeschool (Lexington Cutie Pi)",3,3,"High School","Girls","Lexington","KY","/teams/events/Eventteam/?TeamId=MVRQ565d1vkcnhx4HR%2fUqA4l3ruGPNA%2bjnGbmtjVmSE%3d",16,0.166198229547797
"55","Walter Payton (Walter Payton Girls High School Ultimate)",3,7,"High School","Girls","Chicago","IL","/teams/events/Eventteam/?TeamId=csjUUUs9l0FNw2gsK8BVIjElTBTpqZXVcJb%2bcBP4Q0w%3d",113,0.162194550270219
"56","Milford (Eagles - Girls)",3,16,"High School","Girls","Milford","OH","/teams/events/Eventteam/?TeamId=u9bE7zNM2FjCL1axLhdTZEyaZYTEUnb27lNHhAIwp%2f8%3d",75,0.13530731079772
"57","Grady High School (Gauntlet (girls))",6,6,"High School","Girls","Atlanta","GA","/teams/events/Eventteam/?TeamId=i9FW9l%2bhYJohNSBNqrR3eZvi6juMcEGsEu7Q%2b4p6j7M%3d",41,0.130151716525402
"58","Northfield Girls",0,4,"High School","Girls","","","/teams/events/Eventteam/?TeamId=0aQ196cu0sBI2Gq%2fsu%2bF3Lr5V1On3Py%2fOVqnUVCVURk%3d",88,0.117902835369914
"59","Lakewood High School-B (Lakewood DEEP Girls)",3,8,"High School","Girls","Lakewood","CO","/teams/events/Eventteam/?TeamId=zhvlWc1OdnaB8M4jxZPs8Jdp5Fd7271WSWoR0lOmxsU%3d",57,0.11168182628148
"60","Independence High School (FLIGHT)",4,3,"High School","Girls","Thompson's Station","TN","/teams/events/Eventteam/?TeamId=C61pWPADlrh6wnS9u1yTXHIScBBRzUPqUYL9LF94aaU%3d",52,0.109977662200625
"61","neuqua valley-B (eNVy)",3,0,"High School","Girls","naperville","IL","/teams/events/Eventteam/?TeamId=9929y4ZhSGt%2bcZ1SJn0oc3vq55wt4d1S0bM4ho2xX6M%3d",82,0.106728493733481
"62","Noble Pritzker College Prep (Pritzker Lady Jaguars)",0,4,"High School","Girls","Chicago","IL","/teams/events/Eventteam/?TeamId=vhvmmsmJnWauhqJj77Vh754KFEXMRo8nTvNuecRqgA0%3d",85,0.103544214228217
"63","Como Park Senior High School (Aurora)",1,3,"High School","Girls","St. Paul","MN","/teams/events/Eventteam/?TeamId=EMA%2bgQP%2fqz6Hjdi9gFRabVSmpTArkl1ym0wkcsjs17Q%3d",22,0.0994902707830933
"64","Brookwood (Inferno)",6,3,"High School","Girls","Snellville","GA","/teams/events/Eventteam/?TeamId=uvtcz1ya99ilps5OZ%2f76vTebBC0m3LEvwpvVynCcy%2b0%3d",9,0.091549022919018
"65","Eagan High School (WUFDA)",0,2,"High School","Girls","Eagan","MN","/teams/events/Eventteam/?TeamId=%2bC4AFtYoGamG1tv2XtTG1nVJ2rcHM1lr4N2Xhpcy3Jg%3d",28,0.0889195357871905
"66","CA/Broomfield (Mustangs - Girls)",1,5,"High School","Girls","Denver","CO","/teams/events/Eventteam/?TeamId=gOZGmqHXcM1FhACnS%2fUsrUhTTcfm1blHkdYXZBoJz2E%3d",11,0.0753021599550464
"67","Arapahoe High School- Girls (Arapahoe High School Warriors)",1,5,"High School","Girls","Denver","CO","/teams/events/Eventteam/?TeamId=LFqpi2xz9Fshe8KyGuzb3jAu7mxrI1F8vltCaMVydvc%3d",6,0.0528989196637865
"68","St Paul Central (Revolution)",0,6,"High School","Girls","St. Paul","MN","/teams/events/Eventteam/?TeamId=MeQqsOpMlGHdjfcCkftB2Hdx7GkQG6N%2baTeo5bKGG4w%3d",107,0.0431735354658624
"69","CIVA Charter High School (Lady Raven's)",2,5,"High School","Girls","Colorado Springs","CO","/teams/events/Eventteam/?TeamId=aBVvhpo7b78g36N1UkPfZXQ4zl%2bwqtvXNNjT4%2fxDuAk%3d",17,0.0305687552721241
"70","Combination Team - Lakeside & Decatur HS players (MELD)",4,4,"High School","Girls","Atlanta","GA","/teams/events/Eventteam/?TeamId=1fIZgnQiqE0fws%2b8cHPdYnDpAS%2fbuzjVqjCOKRlHvMs%3d",20,0.026974983934836
"71","Paideia School-JV (JV Groove)",2,6,"High School","Girls","Atlanta","GA","/teams/events/Eventteam/?TeamId=i8a0%2bkAqfDoWFvH5DIX623pvtyZGFb9Xppo3xuOLpIk%3d",93,0.0152276567145923
"72","JV Groove Paideia School JV Y (hs)",3,3,"High School","Girls","","","/teams/events/Eventteam/?TeamId=6QHky%2bkpcctp467J2UCl%2fb3J1Az9TVwinLx8Bc1Zoao%3d",55,0.0126008602253914
"73","Grady High School-JV (Grady Gauntlet Girls)",0,7,"High School","Girls","Atlanta","GA","/teams/events/Eventteam/?TeamId=2v%2bM9WmyDEVZN%2bYiJAD8MmNNFaFW360IJlXp%2fzs4NVc%3d",42,0.0118773468065169
"74","Woodward Academy (Woodward Academy Female Ultimate)",1,6,"High School","Girls","College Park","GA","/teams/events/Eventteam/?TeamId=lHaCzY%2fLTxWyfpkoR8%2bG4VpPMM9Yu7C7%2bJS09czzXHU%3d",124,0.0052768502341847
"75","Newton North HS Girls A (Newton North Ultimate Girls)",5,0,"High School","Girls","Newton","MA","/teams/events/Eventteam/?TeamId=ASGHws9t9EKxdt176VgoQ%2foEWo8%2fALi2g2oD08zrYtE%3d",83,0.00502181950363326
"76","Columbus (Columbus Girls Team)",1,3,"High School","Girls","Columbus","OH","/teams/events/Eventteam/?TeamId=OLbtcZpjwuyZo0RwMIr3W0ruoOfx4s9UsZ8Kb5mbbqI%3d",19,0.00486344191086242
"77","Northampton (Blue Devils Ultimate Girls V 2017)",6,1,"High School","Girls","Northampton","MA","/teams/events/Eventteam/?TeamId=2ZrpN%2bF%2bGssPGlzYf6oGbkelK4r0wQ1pNsA0mpOemaw%3d",87,0.00479292842178808
"78","Lexington (Fooligals)",4,3,"High School","Girls","Lexington","MA","/teams/events/Eventteam/?TeamId=VLICVSASWXVsSHSAu3XAsJePTqgoejZQAqs%2fCthIMwM%3d",59,0.000512785946979587
"79","Amherst Regional (HSG) (Hurricanes - Girls Varsity)",5,1,"High School","Girls","Amherst","MA","/teams/events/Eventteam/?TeamId=mKpjDIDPFp9yUD3Y6jZA%2fsLi0HzxMDi6KkkLNf3Oc3A%3d",2,7.13072008676706e-79
"80","Sky View (Sky View Girls)",11,5,"High School","Girls","Smithfield","UT","/teams/events/Eventteam/?TeamId=Vf1Uh30N0aVn2GzHmblrHBLqHw8%2bgU61iAI6lYczmOI%3d",104,9.58819993269037e-88
"81","West HS Gorillaz (West HS Gorillaz)",11,4,"High School","Girls","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=CCSs5t%2bSq35rwRvAmedMURa23Mkg4KrSb1hOJRWSH58%3d",117,8.75122539113731e-88
"82","Jordan High (Jordan A)",5,9,"High School","Girls","Sandy","UT","/teams/events/Eventteam/?TeamId=U3JHKOKigNj9bOnQzo4HJt4wZ6rrTlm5zAveBQXvRZQ%3d",54,1.30877438057942e-88
"83","Bingham High School (Bingham Ultimate)",3,7,"High School","Girls","South Jordan","UT","/teams/events/Eventteam/?TeamId=QEacDbOUDYWzGNht61gjn3rmT6mVIL1Tak0OndATCfI%3d",7,1.24973977306895e-88
"84","Lone Peak-B (Lone Peak)",5,11,"High School","Girls","Highland","UT","/teams/events/Eventteam/?TeamId=hjv0l1I%2b9ibv6VcYVDyhmKetmTnXM8Wxwox1riiXnY8%3d",65,8.0935565944964e-89
"85","Copper Hills (Grizzles)",5,11,"High School","Girls","West Jordan","UT","/teams/events/Eventteam/?TeamId=aPFyKZV04dQoUIEfpBtDzbo6gL2CxyX1O57rj%2fOMvGQ%3d",25,7.57984910190254e-89
"86","West HS Gorillaz B (West High Gorillaz B)",0,9,"High School","Girls","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=VsW6rO0xlQQPUa%2bExzOUee2itK9NEHIsLL6AM8blzb0%3d",118,1.05522488504179e-90
"87","North Allegheny  (NAGU)",5,1,"High School","Girls","Wexford","PA","/teams/events/Eventteam/?TeamId=rEecI0xZz1dbRDs9I2gggZUZfTubSip%2fPuqSCdhQfD0%3d",86,1.21745435836896e-94
"88","Oakland Catholic HS (OC Eagles)",2,3,"High School","Girls","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=tnJKh3Zo6%2fwdy7q6tWzZS2m7wMAPT%2fudVwMN9acGnFA%3d",89,4.09043146814655e-95
"89","Pine Richland High School (Pine Richland Rams)",2,3,"High School","Girls","Gibsonia","PA","/teams/events/Eventteam/?TeamId=Gr55Oxx079xy%2bts%2f6YvOVnqNnBDsxwVGl9ljn8ajVIk%3d",95,1.52529802585693e-95
"90","West Windsor Plainsboro North (Knights)",2,1,"High School","Girls","West Windsor Plainsboro","NJ","/teams/events/Eventteam/?TeamId=iSuEJDTqJMWDFUUzZ6hVmHrqivAt68WLbcCsBlMkNRk%3d",119,1.38243915774868e-95
"91","Haverford High School (Haverford Ultimate Disc Alliance)",3,3,"High School","Girls","Havertown","PA","/teams/events/Eventteam/?TeamId=JQdChBPrkN%2fyKFMhxxdOX1K7%2fTGy9SaHUnwj%2fObuHH0%3d",46,1.1195188600553e-95
"92","West Windsor Plainsboro South (Pirates)",2,1,"High School","Girls","West Windsor Plainsboro","NJ","/teams/events/Eventteam/?TeamId=Zpzy1IPpVgsJqdsc%2b1UxZcrxCN8RbTRFgkX%2fIcXN8KA%3d",120,9.53741938935178e-96
"93","Lower Merion-JV (Lady Baba JV)",2,2,"High School","Girls","Ardmore","PA","/teams/events/Eventteam/?TeamId=bgdGzSgiGOJcrzsnTSxbbRcnWhBWQ3cQl3pyVMtaQkE%3d",68,5.37666662127324e-96
"94","Fox Chapel Area High School (Fox Chapel)",2,2,"High School","Girls","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=9GZEV0bgHFozvaKOZN%2f19%2foe6wpSknPMrXlIGYpVpEs%3d",37,3.88867817509201e-96
"95","Masterman (Centaurs)",0,4,"High School","Girls","Philadelphia","PA","/teams/events/Eventteam/?TeamId=eYFHXBwtDf%2fO9rhcmK8hnxLM9QYkbBHMbG6Vtn61EQA%3d",73,2.05528304164805e-96
"96","Pennsbury-B (Pennsbury Ultimate Female Frisbee)",2,3,"High School","Girls","Yardley","PA","/teams/events/Eventteam/?TeamId=n1gDzvjgBWGVa%2fPZSMlw01MSvZvjTTt3y%2feVHOwQqto%3d",94,3.59334399342883e-97
"97","CAPA (Unicorns)",0,3,"High School","Girls","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=7jft8naOFeoXGeYv0RL32wNHPl4N610%2fiOHo1ytRHHA%3d",12,3.45689779840093e-98
"98","Somerville High School (Villen Girls)",5,2,"High School","Girls","Somerville","MA","/teams/events/Eventteam/?TeamId=9hPtwbu1KWO%2frv%2bGnBQtSsxQ7TrBwdkotAh4sa6zhDA%3d",105,1.9854159977717e-116
"99","Newton South High School (Newton South Frisbeasts )",4,3,"High School","Girls","Newton","MA","/teams/events/Eventteam/?TeamId=vGMXke8djuglpn24eEdRyJ2EvJDzt6PLxNFqGXG3Z8k%3d",84,1.52511533147408e-116
"100","Concord Carlisle Regional High School (CChaos Girls)",3,4,"High School","Girls","Concord","MA","/teams/events/Eventteam/?TeamId=pKq6M5acFTGxM%2fgR0mTqSbV3Ufp2nQjlnhPCKbjbR%2bE%3d",23,1.26099331682664e-116
"101","Sharon High School (Eagles)",3,5,"High School","Girls","Sharon","MA","/teams/events/Eventteam/?TeamId=KG3JgQ7m0Cgf2rrM%2bPhmAVVECd%2bTbpo7tSdwqC%2f1frI%3d",102,1.07481307245796e-116
"102","Pioneer Valley Performing Arts (PVPA)",4,3,"High School","Girls","South Hadley","MA","/teams/events/Eventteam/?TeamId=5VxEhluEu972IrfUUxBYUc%2fZzXg9nusJO5ZQF3it0IU%3d",96,8.14040731126723e-117
"103","Lincoln-Sudbury Regional High School (Lincoln-Sudbury Ultimate (Season 2017))",2,3,"High School","Girls","Sudbury","MA","/teams/events/Eventteam/?TeamId=lYDRQ6GypRpcwpeArQz%2fbbOWu0y%2bHDKMv7RaDjnIMlo%3d",61,7.76372752012681e-117
"104","Longmeadow High School (Longmeadow Girls Varsity)",4,3,"High School","Girls","Longmeadow","MA","/teams/events/Eventteam/?TeamId=ZQq3cQifdPSdDm%2fXqUKVU8f5aT0lOFouvK1OzhxdG7Q%3d",66,7.42097222548501e-117
"105","Andover High School (Andover Ultimate)",1,6,"High School","Girls","Andover","MA","/teams/events/Eventteam/?TeamId=EcMFfeWpX7wT504upm77R3ICEhElg7EA%2fC6L30jO3e0%3d",4,7.34759752372344e-117
"106","Amherst Regional (JVA)-JV (Hurricanes JV)",2,4,"High School","Girls","Amherst","MA","/teams/events/Eventteam/?TeamId=Z9B4LNgXzdwNF7HSOAF3b4cUy1zh%2bdIS0EJYeYG4SVc%3d",3,7.25275933919406e-117
"107","Needham (Needham Girls Ultimate A)",3,4,"High School","Girls","Needham","MA","/teams/events/Eventteam/?TeamId=0kXREkRk%2b85FrfbzNfnnf4%2fcOIBwmx%2fQilmx7DXfOes%3d",79,4.89613844361282e-117
"108","Winchester High School (Sachems)",1,4,"High School","Girls","Winchester","MA","/teams/events/Eventteam/?TeamId=F4e8PFs9jQdmNPB76xtMcdW%2bMXshBXzlHql%2bPyV40LE%3d",123,4.20916140749854e-118
"109","H-B Woodlawn Secondary Program-JV (H-B Woodlawn JV girls)",1,2,"High School","Girls","Arlington","VA","/teams/events/Eventteam/?TeamId=8g1dfedE1jiM7egFfDKWxYf3Abo1cm8ztV5I23I%2fL8g%3d",45,3.3071068955274e-265
"110","Wilson/BCC/Walls/etc (Northwest Coordior)",2,3,"High School","Girls","Washington","DC","/teams/events/Eventteam/?TeamId=eOIzHR%2bXLl6mz5Io7gFPrIwVpKpbyWhsPWYYkhaPhYc%3d",122,2.83340642038587e-265
"111","Yorktown High School (Yorktown)",1,2,"High School","Girls","arlington","VA","/teams/events/Eventteam/?TeamId=7gtVyuhZRvPhtmZhtHaKAUMY3yY8PKWIJldDbSouJBI%3d",125,2.69481485002873e-265
"112","Acton-Boxborough (Renegade)",0,4,"High School","Girls","Acton","MA","/teams/events/Eventteam/?TeamId=lko6NE7OwZaAGjM%2fi5bP34ZGraG4mt0nYG5FPMq5EsQ%3d",1,0
"113","Broomfield High School - Girls (En Fuego)",0,3,"High School","Girls","Broomfield","CO","/teams/events/Eventteam/?TeamId=Kz5seTVSodiY5vrDb4yMc%2bZKMhXzKgbLdINwXv0Eucs%3d",10,0
"114","Columbia (Sparkle Motion CHS)",1,2,"High School","Girls","Maplewood","NJ","/teams/events/Eventteam/?TeamId=k87K0epmQE3vWJOGqJ6dwvvzbwIpD2OapxezMUbAxpA%3d",18,0
"115","Combo Girls (COMBO)",0,1,"High School","Girls","Indianapolis","IN","/teams/events/Eventteam/?TeamId=w68Qn%2bD1IaRO2q7NUxF3N9Gk1ncQDQY0Q1VUWflT1wI%3d",21,0
"116","Franklin Regional (Franklin Regional Ultimate Girls)",1,3,"High School","Girls","Murrysville","PA","/teams/events/Eventteam/?TeamId=rheye7807E8N%2b3ZqDnWXbltJ0W66%2fV%2fwXsRlquJIUbU%3d",38,0
"117","Fryeburg Academy (Femme FAtale)",0,0,"High School","Girls","Fryeburg","ME","/teams/events/Eventteam/?TeamId=4DxJCp9u5o%2fYFJoYCAIou%2bYCDWpJbeJD8HbDXrLrsTQ%3d",39,0
