"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"125","Distelfink",5,2,"Club","Mixed","Lancaster","PA","/teams/events/Eventteam/?TeamId=fd7CCvNi6HJh0y3zvaraZDd4S4ecK6kz0BMR8Zmu0XI%3d",99,0.293028678712203
"126","Tequila Mockingbird",8,6,"Club","Mixed","Chicago-apolis","IN","/teams/events/Eventteam/?TeamId=Qtcn3FylYBGWiwMHFlXf%2bkgCYfiY1ammK7GVfL5QtuQ%3d",374,0.287803803104584
"127","Platypi",4,4,"Club","Mixed","Chico","CA","/teams/events/Eventteam/?TeamId=1I76gu%2f%2f70MojNuJWiN1NpqNUwhwhSAMu%2bp9BtspJd4%3d",289,0.278881344776826
"128","Titan NE",9,6,"Club","Mixed","Bar Harbor","ME","/teams/events/Eventteam/?TeamId=xBWjuqoRBcIJXLvnDV8Te%2fqTaJHVFv%2byQeayN9vRikM%3d",392,0.274643324173968
"129","Hybrid",12,3,"Club","Mixed","Ann Arbor","MI","/teams/events/Eventteam/?TeamId=UklLfNdTJBc8TrkM7Uw9qiOIS3UljzOFO8la0ZqXKvE%3d",163,0.270597187617508
"130","Alchemy",4,3,"Club","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=mLe67zC9AfRH%2fwd1NaGpxzyvqfjCZJpXqzkmUee5hCU%3d",11,0.264922967168603
"131","Cahoots",11,2,"Club","Mixed","Asheville","NC","/teams/events/Eventteam/?TeamId=vCj3KV7R47jDw%2bGs%2fbiwS1P0XN2KTDrypijRUf1fn%2bY%3d",66,0.261637548212537
"132","Toast",7,1,"Club","Mixed","Grand Rapids","MI","/teams/events/Eventteam/?TeamId=8q120OxDcSRGN%2bC1EHbgL%2bYkwpqvlyL%2fTnlFHZBvcIY%3d",394,0.260972796447707
"133","Portsmouth High School (Portsmouth Ultimate Frisbee)",2,3,"High School","Mixed","Portsmouth","NH","/teams/events/Eventteam/?TeamId=57QqLKOxh0%2fMiCEcVGpKsFd15jE1CMZT74UdQID5RbQ%3d",294,0.253773828706941
"134","Summit Middle School (Huskies Ultimate Club)",2,2,"Middle School","Mixed","Boulder","CO","/teams/events/Eventteam/?TeamId=FfWW9zhRsugWNJUTIA0Gk9GbyikXmzwMX%2f7fRPR4%2b6E%3d",360,0.251588472772313
"135","Heartless",9,5,"Club","Mixed","Burlington","VT","/teams/events/Eventteam/?TeamId=4Y3jskkG7pwPcjcW6%2bpVNPhwhj3Voyu%2b64dPuPalDgk%3d",154,0.247140144006308
"136","Prime",5,4,"Masters","Mixed","Greenville","SC","/teams/events/Eventteam/?TeamId=7XjXQxuWXcD3YHKILI6TEhKY0g7TuhtzHkYPrwyuXHU%3d",298,0.243194537078765
"137","PleasureTown",4,10,"Club","Mixed","Boston","MA","/teams/events/Eventteam/?TeamId=H5I5wA4q9eNrhjXDSOeteLJBSxqBKDYUK8UQC99Ba1E%3d",290,0.241035989510098
"138","Overrated",4,3,"Beach Masters","Mixed","Rochester","NY","/teams/events/Eventteam/?TeamId=%2fFquj%2byf1vO%2bS71XoKqLCUjdvTcXGek9qnm%2f7Ogxk5o%3d",277,0.240690676534438
"139","Dub Club",3,4,"Club","Mixed","West Chester","PA","/teams/events/Eventteam/?TeamId=qyQGM%2fJga7ukBs1xbmDYnxrtebCFLKQTlUMTaH%2fi3x8%3d",110,0.237875679916318
"140","ISD Y",3,1,"Middle School","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=AM1ISWPDXjCNGe5Lwzz2ZTRUDnJqB%2f7t6oz1GScDfvI%3d",172,0.225225489800825
"141","Firefly",3,4,"Club","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=Cztb3d%2fukr%2f2oFcmcfVvplIkaUKUAg7JW4wzPstqYyY%3d",128,0.222469114867015
"142","Garbage Plates",7,1,"Club","Mixed","Rochester","NY","/teams/events/Eventteam/?TeamId=XQD8u4%2fjkuwxqiuu080nRspeYOd0nHXa5hDYJCS2l88%3d",140,0.216440984835733
"143","Pegasus",2,5,"Club","Mixed","Seattle","WA","/teams/events/Eventteam/?TeamId=7IF3fp7%2ba%2bqjPhzCdWWP3p4Nim3RD3c6hpHfjfe8Las%3d",280,0.216040700790965
"144","Marburn Academy (Marburn)",4,3,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=6p8LkMVI%2bP01dIs8Dng2CnntKC9cYb1Hr57gjRnB40E%3d",213,0.191651428306144
"145","tHUMP",7,2,"Club","Mixed","Houston","TX","/teams/events/Eventteam/?TeamId=Lr5hGI2Ea1sa6dp2tsnmkZhjNk7RNpFCW%2f9Tl0iV0Oo%3d",389,0.190692413383332
"146","Sparkle Ponies",4,3,"Club","Mixed","Rockville","MD","/teams/events/Eventteam/?TeamId=JLs6glX5EeEAzpDF8LtL0yYp1elsHbBi0heZxHptII0%3d",343,0.190153963957907
"147","Fear and Loathing",2,2,"Club","Mixed","Las Vegas","NV","/teams/events/Eventteam/?TeamId=9OHOMVaS5qwKwN8WqrllaV58VvDCUJsCTFMtMe9HZm4%3d",125,0.189604391501272
"148","Boulder (Boulder Bandanas)",1,3,"Middle School","Mixed","Louisville","CO","/teams/events/Eventteam/?TeamId=G4pLAu%2fNWsipHjuYsKKGY5zdf0oyDs4P%2f0nsUy5AkME%3d",55,0.18144056981356
"149","No Tsu Oh",5,1,"Beach","Mixed","Houston","TX","/teams/events/Eventteam/?TeamId=VT0d029Ry8AZzZue67m7vdpCp5XyfVceiW2IQBRMVYo%3d",258,0.171637270275204
"150","Cutthroat",7,5,"Club","Mixed","Reno","NV","/teams/events/Eventteam/?TeamId=h33olmg680ErcPI063q5Gxzl54fKQnZql%2bafGKvoo6I%3d",94,0.169226487686134
"151","Latin School of Chicago (Colossus of Latin)",0,1,"High School","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=RNiZZY0jes4o42AwEvgBOGu9NwzDKnP1R1t3MhQSwEY%3d",186,0.166666666666667
"152","Northern Comfort",11,4,"Club","Mixed","Milwaukee","WI","/teams/events/Eventteam/?TeamId=To9p9EHehEHnpER4l%2bWwG7oFm5xI1XWKQHqDWMZZJp0%3d",262,0.166309234628077
"153","Lawn Patrol",3,5,"Club","Mixed","San Jose","CA","/teams/events/Eventteam/?TeamId=uL2FYTe6unPMUP3Boihs%2bmRymbEow7JNoGkqNNwX6jU%3d",187,0.166059994248889
"154","8 Bit Heroes",6,1,"Club","Mixed","Frederick","MD","/teams/events/Eventteam/?TeamId=Jm17b5vPbNyRgxt4Yiu3NUF8kGoE5E4bQNGMmXeBWrg%3d",6,0.159897807178336
"155","Risky Business",7,3,"Club","Mixed","Dallas","TX","/teams/events/Eventteam/?TeamId=3%2fZ4mdu0hXx7rZKB%2bhWdHNQgd%2fnmO69p7lBJjCS%2fh3E%3d",312,0.158744910156105
"156","Grand Army",5,10,"Club","Mixed","Brooklyn","NY","/teams/events/Eventteam/?TeamId=YxUBdCiiYcp8ilzFM8Opd5LdB4M9TkDdW6n%2b7ls7uJo%3d",145,0.156913495807421
"157","Argo",3,4,"Club","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=Z95wI%2fn2mYPjR%2bRzytIgqpYYGJ9GshQTSEx48XE%2b%2b10%3d",23,0.152905310526838
"158","Second Hand Aerial Masters (SHAM)",3,3,"Beach Masters","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=4JpDHLrsqFoER4i2D8Ad3zHrIjsoEUElL5lwtYxI7Q8%3d",329,0.151004257680648
"159","The University School (Crush - MS)",2,2,"Middle School","Mixed","Colorado Springs","CO","/teams/events/Eventteam/?TeamId=PNssX0olw9pqFsJx6rsD0ne9hi8fJRyZKNr3jyWCXq8%3d",386,0.147568442827491
"160","Ant Madness",10,4,"Club","Mixed","Arlington","VA","/teams/events/Eventteam/?TeamId=XPfV1XBs7QFuCkprdpm6rIfFagGfD%2fOYbg466nQh1AU%3d",21,0.146107318089429
"161","TAU",5,2,"Club","Mixed","Winston Salem","NC","/teams/events/Eventteam/?TeamId=739dTHYxGdHi2JJzTkUbNuPiKNUxl815enwqR%2bkjn9Y%3d",372,0.138681844821245
"162","Clue",4,3,"Club","Mixed","Philadelphia","PA","/teams/events/Eventteam/?TeamId=C3cdG4bUruwAq%2buKk7kZPPThOh9d5tBWUp30uqgSn2Y%3d",83,0.134953978649372
"163","Darkwing",8,10,"Club","Mixed","Mansfield","MA","/teams/events/Eventteam/?TeamId=zjUxayWv88pc4%2bCgBIJ9UVqI9ZD6PYH1GR0u6%2fjCtBE%3d",95,0.133156387678224
"164","LoveShack",9,5,"Club","Mixed","Atlanta","GA","/teams/events/Eventteam/?TeamId=kKHiuJkd02%2fuF687NoJ6djtaGG%2bg2zGGHK1qMki6x%2bQ%3d",207,0.130553852142716
"165","Alternative Stacks",10,5,"Club","Mixed","Fairfield","CT","/teams/events/Eventteam/?TeamId=az%2fstrfq76TdAjuqLMZ68aLUniChaJwyTBDVfupUNT4%3d",13,0.130239271666923
"166","Win, Loose or Die",3,3,"Beach Masters","Mixed","Philadelphia","PA","/teams/events/Eventteam/?TeamId=eKYVPUg86c6BUH%2fD%2bA7upMj4hD8HVyfQy9rIEjOpGLI%3d",421,0.122857180481692
"167","Buckwild",1,5,"Club","Mixed","Sacramento","CA","/teams/events/Eventteam/?TeamId=hCZALSpcfq9gYFKw8bVHq1rKZS35Vn5gALcBvxFdB7U%3d",62,0.120554246979903
"168","Sweet Action",3,10,"Club","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=SZQsIl6O40onTUZ970MKZUdn%2bcPND95%2b5e%2fA%2fauMPBE%3d",366,0.118965868864862
"169","Crash",2,11,"Club","Mixed","Kitchener-Waterloo-Guelph","Ontario","/teams/events/Eventteam/?TeamId=%2bGG3vHBi1Y61GQWBWRhgpII4y6mLvR6BTsPypaHkKgk%3d",92,0.118358171634096
"170","Bird",8,5,"Club","Mixed","Minneapolis","MN","/teams/events/Eventteam/?TeamId=9v6TWBm%2fDUX4Gb2jqaCJGQDt3caAYXrKfaV1%2bOrnMZg%3d",40,0.116236003356621
"171","Rocky Mountain High School-B (Rocky Mountain B)",0,4,"High School","Mixed","Meridian","ID","/teams/events/Eventteam/?TeamId=sekuuxb02ObxTnnNSgp1S51yYJ1d6mOq5RoZvgplGAQ%3d",315,0.115211986866433
"172","School without Walls-Junior (Flightless Bird Squad)",0,1,"High School","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=CYJpf2YpxNMt4wycNOvVUvkJKShBsFmUszdhlOqUe10%3d",327,0.10643220731143
"173","Charge!",2,4,"Masters","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=ligoaC%2bZV%2fBQLfvc2qeWtFL2IdGLUUg3%2bJl6bJQPRsY%3d",78,0.106293442440656
"174","American Hyperbole",6,7,"Club","Mixed","Baltimore","MD","/teams/events/Eventteam/?TeamId=0Z1w5tklAiRqieIjvqBkaV2lGq5eQHQf6nEDupYZxxc%3d",17,0.0982815813558302
"175","Malice in Wonderland",5,2,"Club","Mixed","Raleigh","NC","/teams/events/Eventteam/?TeamId=P5yWNxUjj%2btpzdxlh4BliNg2nxNnHsdMURyIxfaDlHQ%3d",212,0.0971946963448432
"176","HAOS",8,9,"Club","Mixed","Watertown","MA","/teams/events/Eventteam/?TeamId=M%2f6oy5gDDJbm8gSfE5e2tnqpEvQeHQ8naKCB11T7Ceo%3d",152,0.0935796265347815
"177","Lakota High School (Lakota)",2,2,"High School","Mixed","Cincinnati","OH","/teams/events/Eventteam/?TeamId=vscSc3a7c0BCf7hEQy4XY6EuTB1q4Ws0Nuu3mGY3Waw%3d",184,0.0922118448597241
"178","Borah High School 2017 (Borah 2017)",4,3,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=fHLV4PJ2wHoUD8KXgDRHJzeA12eh%2fHhky5eTXJpgyLc%3d",54,0.0876980753175765
"179","Sir Walter Rowdy",9,4,"Club","Mixed","Raleigh","NC","/teams/events/Eventteam/?TeamId=yNYaUoMfHs3DZkG60jcbkjLvTlCUn9Nrkx2VugxTPlY%3d",335,0.0869108676872327
"180","Robot",5,1,"Club","Mixed","Santa Barbara","CA","/teams/events/Eventteam/?TeamId=j97pCB%2b%2f32cKHX7g1Sa0JxYtIWTiqoV5S9zUqXn5hsQ%3d",313,0.0865828622839102
"181","TC Mixed Beach",6,1,"Beach","Mixed","Toronto","ON","/teams/events/Eventteam/?TeamId=PX2ub%2f1tucl4d23rQnejxM%2fZ6D%2f%2fISFjWwfOmVBbxuw%3d",373,0.0853914356734227
"182","Possum",9,6,"Club","Mixed","Greenville","SC","/teams/events/Eventteam/?TeamId=Y%2f1FL18EwVvgToC2rq1ZP9RS064aLx7l7gIQGuDLj1M%3d",295,0.0852360135067889
"183","Sunken Circus",9,9,"Club","Mixed","Portland","ME","/teams/events/Eventteam/?TeamId=dXiPTp61fN%2br3z5c2%2f9THS%2b36e66KgTA0EKcJgESwOk%3d",361,0.0845366048575334
"184","Rainbow",11,8,"Club","Mixed","Somerville","MA","/teams/events/Eventteam/?TeamId=ULJjSzl%2bqwdNIVcu6jx%2fNRK3Mbt3VwNCF5%2fbmb5YLco%3d",306,0.0841375026355808
"185","Instant Karma",3,4,"Club","Mixed","Tucson","AZ","/teams/events/Eventteam/?TeamId=tR4mo2BnuI9sC1ZaSFR0EC%2f1kCIVrOr%2fTtSRB%2fJVvWc%3d",168,0.083033287470812
"186","VIP Club",6,7,"Club","Mixed","Quebec","QC","/teams/events/Eventteam/?TeamId=4zAAfZP2gF2d%2fcZWMPPs%2fc2QrMjkFPYG7bsS3TB0zC8%3d",409,0.0830096615072348
"187","Mutiny",8,5,"Club","Mixed","St. Petersburg","FL","/teams/events/Eventteam/?TeamId=b4koiZx97kp%2flFjbEGl8%2fREk02VYlfokYKRmIvM7IQ0%3d",251,0.0784370485042985
"188","Swing",1,2,"Club","Mixed","San Diego","CA","/teams/events/Eventteam/?TeamId=QrmR6pOtqBx%2bwlujWSyKAkfkSh0VgfIPneU3wPWm1P4%3d",367,0.0748923209305821
"189","Mimosas",1,5,"Club","Mixed","Berkeley","CA","/teams/events/Eventteam/?TeamId=wwB%2bjSanqgEDIUYHh%2b8NUAi1BVX7gduB7eKhoNyN3O4%3d",229,0.0743307548023416
"190","Friday Night Couch",5,1,"Club","Mixed","Seattle","WA","/teams/events/Eventteam/?TeamId=mE7L%2bfmDM9KLTY5x6tskU79NdleXjZQFMFg7V8dVL%2fQ%3d",136,0.0725964594707988
"191","The Hucking Dead",7,6,"Club","Mixed","Jacksonville","FL","/teams/events/Eventteam/?TeamId=0ibmlreE3MELeq7PnsCfDYko89gDGZmUaTrj%2bok%2bPQg%3d",383,0.0691886520858322
"192","Nashua High School North (Nashua North Ultimate)",0,5,"High School","Mixed","Nashua","NH","/teams/events/Eventteam/?TeamId=IOFO%2fSV8EPXfFqd9LEgzQq3HXLUymchs1VPBKZmW0Eg%3d",255,0.0676735968115069
"193","RUT",6,7,"Club","Mixed","Burlington","VT","/teams/events/Eventteam/?TeamId=m4%2bz9tOtp%2bFRcg02ZYPTid3j7RR0vag%2fMTtXmOGCwPk%3d",321,0.0676696600593145
"194","Powermove",3,10,"Club","Mixed","New York","NY","/teams/events/Eventteam/?TeamId=nJKbO25neQw1bytzgTL1iEJjs6mjKOqcyB3VfNNSNCs%3d",297,0.0671648103602847
"195","Moontower",4,6,"Club","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=dC79m3lvLVVOLv1ei9k70TV5CUAeGCyIFdkp0NduVDg%3d",244,0.066330543663636
"196","LORD",6,7,"Club","Mixed","Fairfax","VA","/teams/events/Eventteam/?TeamId=lE2hW4u0DgvZ3GQxy18JxINIwUxOAyJS8I5aBrG6jq0%3d",202,0.0657938089565952
"197","Thoroughbred",5,2,"Club","Mixed","Saint Louis","MO","/teams/events/Eventteam/?TeamId=TxHYNHagQeac%2b6m%2b3%2f4Qi%2f%2bXjbC4x811MYqzeLB8g2c%3d",388,0.0641499027549572
"198","League of Shadows",7,6,"Club","Mixed","Boston","MA","/teams/events/Eventteam/?TeamId=R0bds7NHnGVCukx1Q1h97PJS4TznT0%2fep3756xIHVRw%3d",188,0.0621903252663346
"199","Albany Airbenders",6,11,"Club","Mixed","Albany","NY","/teams/events/Eventteam/?TeamId=LXInnMrryPqk5H4hpigkE80RxHXNNVcR%2fivkdmQ5fKc%3d",10,0.0621125311072122
"200","DTH",5,3,"Club","Mixed","Cambridge","MA","/teams/events/Eventteam/?TeamId=lraDauImJczL6ZLL4tD9cpytWz2eCIHjoz%2frljJ62FU%3d",109,0.0617456488803276
"201","Gahanna Lincoln High School (Gahanna Fog)",3,3,"High School","Mixed","Gahanna","OH","/teams/events/Eventteam/?TeamId=EnmesgrHczJMboAr5pEe8H8m9SZPplBCwYTQL4TQmOw%3d",139,0.0616507384732746
"202","Goose Lee",6,1,"Club","Mixed","Cincinnati","OH","/teams/events/Eventteam/?TeamId=ncnGZh18RvjqIi17o%2f7ammkJNgnXdfBPCI7HgaCvHNg%3d",144,0.0613021534739543
"203","Legion",8,5,"Club","Mixed","Lynchburg","VA","/teams/events/Eventteam/?TeamId=sd0R0CZzniJUsEZnSaSMiQQcvHEL10%2b8Pd8kIcydSB8%3d",189,0.0602222592600337
"204","Boise A",4,2,"High School","Mixed","","","/teams/events/Eventteam/?TeamId=pZXUicbM0ZT7CPdeEtOD9pSA3OiZM6ZBpSfXAZ%2fWBYI%3d",49,0.0601210404242058
"205","Freetail",5,5,"Club","Mixed","San Antonio","TX","/teams/events/Eventteam/?TeamId=13EhKh4h27LHrTt9kFSBFH49ZwJ5ViS%2bnWOZZVndV8Q%3d",135,0.0599754003662284
"206","Liberal Arts and Science Academy (Vertikills)",2,3,"High School","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=v2mrNNcYfviHs0mg3Up1PKENviS49974covRgA1tcnE%3d",192,0.0594701039650483
"207","Trash Pandas",7,7,"Club","Mixed","Nashville","TN","/teams/events/Eventteam/?TeamId=6n3Dq3FrBYxFxwNOTBnTRTl2gg%2bYM%2bPFQNvH1oUiO4A%3d",398,0.0592582984541999
"208","Spring Chickens",3,3,"Beach","Mixed","Montreal","Quebec","/teams/events/Eventteam/?TeamId=wGwlabHNs0cGeQNwYqJe6fhC2fO%2b7Saw9oFcQAXkuig%3d",346,0.0584960391844367
"209","Old Fashioned",3,6,"Masters","Mixed","Madison","WI","/teams/events/Eventteam/?TeamId=t7Pa08KkSxGnEU6PfDb2SYz9bnYm3bz%2bK8OJeerrqkQ%3d",270,0.0581834517178048
"210","Buffalo Lake Effect",9,5,"Club","Mixed","Buffalo","NY","/teams/events/Eventteam/?TeamId=ff4OJp7pk%2bK8MAK7RZWtzv7AKsslSCENvjRYenS89Gc%3d",63,0.0575955722764831
"211","Apex High School (Apex High School)",0,1,"High School","Mixed","Apex","NC","/teams/events/Eventteam/?TeamId=zU7n8ZL4pfRj2SOdRMmS4LUUg5Wzw7sqyWkT1gXbmOU%3d",22,0.053811659192825
"212","Mad Udderburn",9,6,"Club","Mixed","Madison","WI","/teams/events/Eventteam/?TeamId=GKpa8Ehr3cm1BCMDiHhBdLg4%2bK8LE%2b9LYx6nxgCoC6Q%3d",208,0.0521421137574089
"213","Dream Team Frisbee",3,4,"Club","Mixed","Columbia","SC","/teams/events/Eventteam/?TeamId=XkCiixjCaNs7leQdlxqmXOUl2%2f52S%2fzcFlmC4BAUKCM%3d",106,0.0516316382416002
"214","Petey's Pirates",9,7,"Club","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=K%2fpb94QdXTd6s9XsSiysjZ3kz88pej6MAi1IBrKViDs%3d",282,0.0514950732950035
"215","Providence Mob",8,9,"Club","Mixed","Providence","RI","/teams/events/Eventteam/?TeamId=1qajl3rTdYnTsT%2bEhbPGpOK9VAAbT9jyunZvpD%2btWSI%3d",302,0.0513238157634425
"216","Baywatch",5,9,"Club","Mixed","Pensacola","FL","/teams/events/Eventteam/?TeamId=AU0nLMDjUlujlHWpMeBwKFSi1CLDnEWmx8ypDD%2bGXTI%3d",30,0.050750028149292
"217","Shakedown",5,2,"Club","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=e6eBMKXisQ8pxFo0MsTdYjr%2bMpPWdvDYZY1spbcymtA%3d",332,0.0498506869898307
"218","Tex Mix",6,4,"Club","Mixed","Dallas","TX","/teams/events/Eventteam/?TeamId=d2aGVmn0lfzqUTUjwGohwQqOTSdZymE4Hty2%2bj1iaL0%3d",375,0.0489363968814741
"219","Scarecrow",6,12,"Club","Mixed","Manchester","NH","/teams/events/Eventteam/?TeamId=vV0fR32%2b3KIAeRHE3IDzb5FW0Mq6DghdsLX71ip6bxk%3d",326,0.0488224233944873
"220","Bishop Hartley High School (Bishop Hartley)",0,4,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=xMI%2bdA1fVXDdGXPvHQWeX9m1Eonoqezu8Xp3RxyG8Mo%3d",42,0.0475027765001119
"221","Whetstone High School (Whetstone)",5,4,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=sIPEDzEW4YusIkq%2bkM5%2flCszYqBJGY9CoMyl9lnj1Zc%3d",416,0.0470017590746995
"222","rubber duck ultimate.",6,4,"Club","Mixed","Fayetteville","AR","/teams/events/Eventteam/?TeamId=4DFrUFBEtP2OQEKXM8c44muQ4m8Gel7Dec3VL5zNY4o%3d",319,0.0466523102190004
"223","Tyrannis",3,4,"Club","Mixed","Charlottesville","VA","/teams/events/Eventteam/?TeamId=NVEDPUkUK3E%2bjnSeS92YGZBWq5RpnYa%2fsxtRBKuPV7U%3d",402,0.044973915192074
"224","AC Bandits",5,1,"Club","Mixed","Oakland","CA","/teams/events/Eventteam/?TeamId=sbaZLz6rUbVOHrgGl0gFd2Nhs5zLDvSmSrjjTj0h29o%3d",9,0.0433792861981389
"225","Nampa (Nampa Rhinos)",1,5,"High School","Mixed","Nampa","ID","/teams/events/Eventteam/?TeamId=YZ2GmWvmR5jeQ0GoX7bJXP1qBeUkCxoiSS6UcN3lAyw%3d",254,0.0430766441593643
"226","Happy Valley",3,3,"Club","Mixed","Amherst","MA","/teams/events/Eventteam/?TeamId=Mhxalz1oOf7rZG0OoMQnv3b065dKP81icSjSJT0LGNI%3d",153,0.0415909273745721
"227","Squirtle Squad",4,3,"Beach","Mixed","Bloomfield","NJ","/teams/events/Eventteam/?TeamId=tG%2bzm442%2fHgyfLRWYKmm5RwlVOSPK9n1iNxpMppdQ%2bY%3d",349,0.0375945983816842
"228","Springs Mixed Ulty Team (SMUT)",5,4,"Club","Mixed","Colorado Springs","CO","/teams/events/Eventteam/?TeamId=fuyToJwVh%2fzs1Q5P64HeC%2b8zh78ddmZxb742AqQtOJI%3d",348,0.0353611536346712
"229","Unlimited Swipes",4,2,"Club","Mixed","New York","NY","/teams/events/Eventteam/?TeamId=7IQwz6bOZoF4V4hcbmxv4ciZ8AmL5wNSlmqs63POAnc%3d",404,0.0352018110304341
"230","Ye Olde Boxcar",2,5,"Beach Masters","Mixed","Raleigh","NC","/teams/events/Eventteam/?TeamId=Iub7Ef2Qs25iMD44tR%2bX49XDQgDKsUY5on9foRZx6p8%3d",424,0.0333709326746311
"231","90s Babies",3,4,"Beach","Mixed","Arlington","VA","/teams/events/Eventteam/?TeamId=IJ%2fiR4NVKcnyPlewLvmebUF8Xr47oKWuNZlVPE80KxU%3d",7,0.0333523588631754
"232","OutKast",5,9,"Club","Mixed","Atlanta","GA","/teams/events/Eventteam/?TeamId=i0ZSQoOBDmOC%2b0bVj0c%2fqAWuO9OnjyN11E0cdHYkdEs%3d",275,0.0312755715944768
"233","Bexley High School (Bexley)",2,3,"High School","Mixed","Bexley","OH","/teams/events/Eventteam/?TeamId=4fpPjS3sFHrODC1B6luxz9aeyryFTRPKKFoj71MlB28%3d",37,0.0309547916679361
"234","panIC",4,2,"Club","Mixed","Iowa City","IA","/teams/events/Eventteam/?TeamId=VK%2bNGIIHJITsQzSgy5yQdb8FtjXZsILx8anqE0%2bFDeI%3d",279,0.0284182966103222
"235","Dumpster Fire",4,10,"Club","Mixed","North Charleston","SC","/teams/events/Eventteam/?TeamId=%2bZL%2fn8plxlAzlwtjQ1xgF%2bKM5XDxa%2fjEoCq%2f14HJAWw%3d",111,0.0279973830113337
"236","¡Fiesta!",1,3,"Club","Mixed","San Diego","CA","/teams/events/Eventteam/?TeamId=yLdj%2b5gbzQraXvNp4WTVjn3r6CBotnIh3AB%2fiPjB%2fYg%3d",3,0.0279439781077632
"237","Hyde Park High School (Panthers)",3,2,"High School","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=66OKKOfB7Ck78vU5%2f4uIJnFq%2b2dEDgrkY6%2bBvyLWzzI%3d",164,0.0260118528391033
"238","Absolute Zero",2,4,"Club","Mixed","Santa Clara","CA","/teams/events/Eventteam/?TeamId=V3bGXF31rhKg5xzt7bYXx4sH6Ia%2b50vKw1XUdVUr0b8%3d",8,0.0253386312553324
"239","Crucible",6,2,"Club","Mixed","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=B8sG%2b5GYvad3EIdTSZFshzFiH2jaA7vQFq9JcJG8l1o%3d",93,0.025261388185816
"240","Prion",4,3,"Club","Mixed","Champaign-Urbana","IL","/teams/events/Eventteam/?TeamId=tKL4GeS7Q6sFsTRA7Gh4AMT1J5pu2B7J8G9E2fxnlck%3d",299,0.0248505106045358
"241","The Kevin Seiler Experience",3,4,"Beach","Mixed","Ames","IA","/teams/events/Eventteam/?TeamId=1rrQgZZCUfKREws7nDSth%2fNkh8FVT4LZw6FsAG8lHOM%3d",384,0.0247750034269259
"242","Townies",4,2,"Club","Mixed","Ithaca","NY","/teams/events/Eventteam/?TeamId=MnbYYXKk9ENbsiLxGhgeGWFRyDAFxqAEDJ3o62jGNNs%3d",396,0.0242643195427199
"243","Third Party",4,6,"Masters","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=GPB7Xqmy11cdlszcCv%2f%2bw%2ftmS%2b4bGbzuYqSa63wDBdo%3d",387,0.0240327633179665
"244","BRUH",4,10,"Club","Mixed","Clemson","SC","/teams/events/Eventteam/?TeamId=zkkEl3bUhq%2fFpJmOaxXs0xaFfaCjG5fAzg9uKPHq0Mw%3d",60,0.0230880776004418
"245","Beachboat",4,2,"Beach","Mixed","Cincinnati","OH","/teams/events/Eventteam/?TeamId=bF7NJI67%2beNRvF%2fFWfcdowklxWM2dT0GPoEInqVrPEk%3d",31,0.0229777325804619
"246","POWERLINE",0,3,"Youth Club U-20","Mixed","San Diego","CA","/teams/events/Eventteam/?TeamId=3ciLUaY0UP%2ftWzsCtM4yRblHmT8l17mofHG6qhHTFBw%3d",296,0.0229360895483704
"247","Mixed Nuts",6,7,"Club","Mixed","Boston","MA","/teams/events/Eventteam/?TeamId=sLokzcLXt1G6FepACc%2brh%2f4C3BU9GlhdjKP9PT%2biuAM%3d",236,0.022779386966087
"248","Boomtown",3,0,"Club","Mixed","Tulsa","OK","/teams/events/Eventteam/?TeamId=KcdnefPDdbanJt%2bapexmULp6vxxWqiVWDrQ9ZitBkEg%3d",52,0.0227715744340125
"249","Animals",2,5,"Club","Mixed","Sherbrooke","Québec","/teams/events/Eventteam/?TeamId=MUql61MeHzqyYa0z12%2bF5cqhGxr73DMZc8oYBG8F2rk%3d",20,0.0224682472252039
"250","Coalition Ultimate",3,4,"Club","Mixed","Minneapolis","MN","/teams/events/Eventteam/?TeamId=yLL9Z1bcZ0b023rdx21imBCQ7zXYJHZaxt1L37ETnmc%3d",84,0.0223289148825441
