"Rank","Team","Wins","Losses","Rating","City","State"
80,"Thundersnow",2,5,0.0652640867515784,"Flagstaff","AZ"
81,"Black Market X",6,0,0.0615630818615798,"Lombard","IL"
82,"Club M - Manic",5,2,0.0610871312486607,"montreal","quebec"
83,"Papa Bear",6,4,0.0600252140415068,"Houston","TX"
84,"Red Tide",11,8,0.057880772927497,"Portland","ME"
85,"Dark Star",6,1,0.0576886072174597,"Eugene","OR"
86,"ISO Atmo",3,9,0.0569073096555252,"Boulder","CO"
87,"Plex",5,4,0.0563420519081662,"Dallas","TX"
88,"Republic",3,4,0.0481165237401896,"Los Angeles","CA"
89,"Grand Trunk",2,4,0.0479315433139873,"Toronto","ON"
90,"Deathsquad",8,5,0.0471033605937803,"Needham","MA"
91,"Scythe",2,3,0.0456355589215693,"Omaha","NE"
92,"Dredge",4,3,0.0436954966800035,"Rhinebeck","NY"
93,"Dallas United: Outlaws",5,5,0.0432324201097652,"Dallas","TX"
94,"Schweingeist",7,7,0.0420363973800046,"Cincinnati","OH"
95,"SmokeStack",5,7,0.0391308041383551,"Kansas City","KS"
96,"Supercell",4,6,0.0383794315561848,"Oklahoma City","OK"
97,"Spring Creek Ascension",7,4,0.0359850329924333,"Tomball","TX"
98,"T.R.W.F.B.",4,1,0.0359319576319984,"Seattle","WA"
99,"Four",7,6,0.0359278858753787,"Ann Arbor","MI"
100,"CaSTLe",3,4,0.0358604368152736,"St. Louis","MO"
101,"UpRoar",7,1,0.0352474236112324,"Tampa Bay","FL"
102,"Shade",4,3,0.0343137889348626,"New York","NY"
103,"BaNC",6,8,0.0325227711701561,"Charlotte","NC"
104,"Premium",4,4,0.0322659277623587,"Beaumont","TX"
105,"Rawhide",3,7,0.0315932513763374,"Tulsa","OK"
106,"Mango Tree",4,3,0.0313495998199698,"Ann Arbor","MI"
107,"War Machine",8,12,0.0311202277750055,"Birmingham","AL"
108,"Climax",4,3,0.0307246554045339,"Minneapolis","MN"
109,"South Shore Line",4,3,0.0299390026846766,"Chicago","IL"
110,"Chattanooga Gentlemen's Club",7,12,0.0293200147566972,"Chattanooga","TN"
111,"Connecticut Connvicts",6,7,0.0284382531056436,"Manchester","CT"
112,"The Roofing Co.",7,3,0.0284328768735006,"Indianapolis","IN"
113,"SA Spares",3,6,0.0247114201942162,"San Antonio","TX"
114,"Sherbrooke Gentlemen's Club",4,3,0.0208174263016516,"Sherbrooke","QC"
115,"Westchester Magma Bears",6,7,0.0199084398829183,"Yorktown Heights","NY"
116,"DTH",2,3,0.0195157594951564,"Houston","TX"
117,"Ham",4,3,0.0190315370113013,"Bellingham","WA"
118,"Munch Box",2,3,0.0189294383538366,"Fairfax","VA"
119,"Somerville BAG",3,4,0.0184320292615227,"Somerville","MA"
120,"Miami Alumni",5,2,0.0179678906188357,"Oxford","OH"
121,"Blackfish",3,2,0.0177166358274443,"Vancouver","BC"
122,"Breakers",3,9,0.0172869472697001,"Providence","RI"
123,"Chimney",8,4,0.0169288780721141,"Cleveland","OH"
124,"Ghost Train",5,3,0.0167877812650321,"Seattle","WA"
125,"Wisconsin Hops",3,4,0.0157913339922166,"Stevens Point","WI"
126,"H.O.G. Ultimate",2,11,0.0150412081832501,"Macon","GA"
127,"Dallas United: Neato Banditos",3,6,0.0146558580235244,"Dallas","TX"
128,"Shrimp Boat",5,9,0.0145167330159216,"TALLAHASSEE","FL"
129,"Sawtooth",5,3,0.0139675217378254,"Boise","ID"
130,"Deaf Fruit",5,5,0.0131620652491612,"Lubbock","TX"
131,"Dreadnought",2,5,0.0130243173117265,"Fayetteville","AR"
132,"Memphis Belle",1,6,0.0125871727256827,"Memphis","TN"
133,"El Niño",6,2,0.0112618579053006,"West Fort Miami","FL"
134,"DeMo",4,2,0.0111526711510874,"Des Moines","IA"
135,"Imperial",2,5,0.0105047487619271,"Saint Paul","MN"
136,"Midnight Meat Train",4,7,0.0100145611744374,"Grand Rapids","MI"
137,"Haymaker",3,4,0.00914912234475702,"Chicago","IL"
138,"Watchdogs",2,3,0.00845984173395698,"Bethesda","MD"
139,"Flicky Stardust and the Cutters From Mars",2,5,0.00807529595866995,"Eugene","OR"
140,"Red Circus",1,5,0.00789104356965336,"Halifax","Nova Scotia"
141,"Refinery",4,4,0.00780462565739465,"Vancouver","BC"
142,"Riverside Messengers-B",1,4,0.00745544534073229,"Austin","TX"
143,"Hammerhead",3,5,0.00676993627603869,"Jacksonville","FL"
144,"Shrike",4,1,0.0057955817542337,"Ottawa","ON"
145,"Tyranny",2,6,0.00570173851302053,"Tampa","FL"
146,"AndyGator",0,3,0.00484421916072477,"Baton Rouge","LA"
147,"Xavier's School for Gifted Youngsters",2,4,0.0044599935845,"Syracuse","NY"
148,"The Bucket Brigade",1,4,0.00434190043669546,"Hot Springs","AR"
149,"Winc City Fog of War",0,4,0.00418196049327142,"Winchester","VA"
150,"Black Lung",0,7,0.00392983246856525,"Lexington","KY"
151,"Dirty D",3,4,0.00389449239107805,"Greater Detroit","MI"
152,"Union",2,5,0.00381925945276131,"Seattle","WA"
153,"Vicious Cycle",2,6,0.00344610980352834,"Gainesville","FL"
154,"AK Pipeline",2,8,0.00338386871743846,"Akron","OH"
155,"Rampage",1,4,0.00333934548138467,"Huntsville","AL"
156,"Low Five",5,6,0.00326248895952054,"Columbus","OH"
157,"Space Coast Ultimate",1,7,0.0027897227399129,"Melbourne","FL"
158,"Gargantuan Spider Dragons-Senior",2,4,0.00268483887572505,"Lewiston","ME"
159,"Garden Party",2,4,0.00255313749217436,"New Brunswick","NJ"
160,"Mutiny",3,7,0.00239101209951717,"Burlington","VT"
161,"Satellite",2,4,0.00227118426223626,"Normal","IL"
162,"Black Market II",4,8,0.00216214433542063,"Lombard","IL"
163,"Auxiliary",2,4,0.00203183745815169,"Quad Cities","IA"
164,"Slag Dump",0,5,0.00167208947651064,"Pittsburgh","PA"
165,"East Rock Candy Mountain",1,5,0.00165060080170574,"New Haven","CT"
166,"Blade",3,7,0.00143070034741614,"Nashville","TN"
167,"Brawl",0,7,0.00130589319695299,"Tempe","AZ"
168,"First Order",1,3,0.00130446686011301,"Roanoke","VA"
169,"SURE",2,5,0.000866002728034233,"Seattle","WA"
170,"spokane flatline",1,5,0.000804891829504969,"spokane","WA"
171,"Red Tide Black",1,4,0.000717876061099822,"Portland","ME"
172,"Black Market Y",1,4,0.000687185906364361,"Lombard","IL"
173,"Transatlantic Danger Zone",0,4,0.000256454519736634,"CIncinnati","OH"
174,"Club M - Magma",1,5,0.0002397809511307,"Montreal","Québec"
175,"Bomb Squad",0,3,0.000163713002430137,"Bel Air","MD"
176,"Cream City Crooks",2,4,2.73806368500568e-05,"Milwaukee","WI"
177,"Hippie Mafia",1,5,2.3957797696779e-05,"Milwaukee","WI"
178,"Allen's Army",0,6,0,"Orono","ME"
178,"defunct",0,5,0,"Middlebury","CT"
