"Rank","Team","Wins","Losses","Rating","City","State"
51,"Sawtooth",15,11,0.826495407523961,"Boise","ID"
52,"Pesterbug",19,13,0.771287662560581,"Pawtucket","RI"
53,"CITYWIDE Special",17,11,0.741336895891919,"Philadelphia","PA"
54,"MKE",26,10,0.720964147242246,"Milwaukee","WI"
55,"John Doe",13,12,0.720667517502774,"Washington","DC"
56,"General Strike",13,8,0.698858064909095,"Winnipeg","Manitoba"
57,"Blueprint",24,14,0.690988708633955,"NYC","NY"
58,"Beachfront Property",21,21,0.674230897190188,"Chicago","IL"
59,"Big Wrench",12,20,0.67337034597625,"Somerville","MA"
60,"Sundowners",15,10,0.666720680512063,"Santa Barbara","CA"
61,"Dallas United: Desperados",13,11,0.632732641515774,"Dallas","TX"
62,"Rip City Ultimate",13,19,0.621911533544318,"Portland","OR"
63,"Green River Swordfish",13,12,0.6156741192767,"Davis","CA"
64,"Bullet",15,19,0.590260933270878,"Atlanta","GA"
65,"The Killjoys",10,9,0.588726917820477,"Orem","UT"
66,"Haymaker",20,15,0.577944208460411,"Chicago","IL"
67,"Choice City Hops",13,10,0.570902863969201,"Fort Collins","CO"
68,"KC SmokeStack",11,18,0.543291910627998,"Kansas City","KS"
69,"Ham",13,10,0.5003210793065,"Bellingham","WA"
70,"Kentucky Flying Circus",26,14,0.497737994763319,"Louisville","KY"
71,"Plex",14,12,0.495786667791025,"Dallas","TX"
72,"Blade",5,15,0.480340053109168,"Nashville","TN"
73,"Oakgrove Boys",15,11,0.47999933979873,"ARLINGTON","VA"
74,"Rougaroux",14,12,0.476098551106388,"Baton Rouge/New Orleans","LA"
75,"Dallas United: Outlaws",11,16,0.427731161328663,"Dallas","TX"
76,"Enigma",18,21,0.422707230502685,"Dayton","OH"
77,"Rush Hour",17,16,0.418840048178443,"Atlanta","GA"
78,"Inside Rakete",0,7,0.390091873387128,"Darmstadt","Hesse"
79,"Scythe",14,16,0.387780984768965,"Omaha","NE"
80,"CaSTLe",13,17,0.378804299647311,"St. Louis","MO"
81,"Imperial",13,15,0.364164639555643,"Saint Paul","MN"
82,"Climax",11,18,0.352604228716845,"Minneapolis","MN"
83,"Red Circus",4,13,0.342759039158173,"Halifax","Nova Scotia"
84,"Deathsquad",18,14,0.34065933637712,"Needham","MA"
85,"Club M - Manic",13,8,0.338500632004742,"Montreal","quebec"
86,"Shade",17,12,0.331832951729235,"New York","NY"
87,"Four",15,12,0.328413955469808,"Ann Arbor","MI"
88,"Schweingeist",19,15,0.322741299577295,"Cincinnati","OH"
89,"Cerberus",15,16,0.316197033017841,"Athens","GA"
90,"Boston Baked Beans",8,4,0.312796007036845,"Boston","MA"
91,"Bruises",15,9,0.305475979902363,"Boston","MA"
92,"Riverside Ultimate",14,5,0.295008306460677,"Austin","TX"
93,"Chattanooga Gentlemen's Club",12,18,0.286362434798093,"Chattanooga","TN"
94,"Brickhouse",7,7,0.279300426464704,"Durham","NC"
95,"Phoenix",7,6,0.271988567797628,"Ottawa, ON","Ontario"
96,"JAWN",15,17,0.259025351216128,"Philadelphia","PA"
97,"Omen",21,12,0.255277093297349,"Orlando","FL"
98,"T.R.W.F.B.",4,1,0.245215404485102,"Seattle","WA"
99,"The Roofing Co.",13,9,0.240022994916891,"Indianapolis","IN"
100,"South Shore Line",16,12,0.233322052649723,"Chicago","IL"
101,"Papa Bear",10,14,0.232360010821672,"Houston","TX"
102,"DTH",10,13,0.231553197769694,"Houston","TX"
103,"Premium",11,10,0.228277418576865,"Beaumont","TX"
104,"Right Coast",3,5,0.225976805198818,"Wilmington","NC"
105,"Supercell",10,14,0.220356766631147,"Oklahoma City","OK"
106,"Syndicate",6,10,0.217169217835397,"Colorado Springs","CO"
107,"BaNC",14,14,0.216031535178494,"Charlotte","NC"
108,"Red Tide",13,12,0.213211101429903,"Portland","ME"
109,"Wisconsin Hops",10,12,0.205588990204876,"Stevens Point","WI"
110,"Breakers",9,15,0.200796378302638,"Providence","RI"
111,"Memphis Belle",10,11,0.198815107000051,"Memphis","TN"
112,"Westchester Magma Bears",15,17,0.193233733052786,"Yorktown Heights","NY"
113,"ISO Atmo",6,21,0.190202115813829,"Boulder","CO"
114,"Black Market X",6,0,0.188475522467888,"Lombard","IL"
115,"Thundersnow",6,14,0.181638901095248,"Flagstaff","AZ"
116,"Holy City Heathens",8,12,0.167187901490158,"Charleston","SC"
117,"Rampage",5,10,0.155449627280824,"Huntsville","AL"
118,"Mango Tree",13,13,0.144684055988098,"Ann Arbor","MI"
119,"War Machine",11,21,0.142045634159585,"Birmingham","AL"
120,"Blackfish",5,6,0.140015506352915,"Vancouver","BC"
121,"DNA",4,2,0.134230761754617,"Surrey","BC"
122,"Chimney",14,18,0.130775597433839,"Cleveland","OH"
123,"Refinery",4,4,0.126272725841463,"Vancouver","BC"
124,"Union",6,18,0.125821272361067,"Seattle","WA"
125,"Black Lung",9,18,0.124506692831045,"Lexington","KY"
126,"Rawhide",7,13,0.118072272425547,"Tulsa","OK"
127,"Spring Creek Ascension",10,7,0.115175936912876,"Tomball","TX"
128,"SURE",8,10,0.115145548814123,"Seattle","WA"
129,"SA Spares",5,9,0.105673434823586,"San Antonio","TX"
130,"DeMo",9,11,0.0986397502711346,"Des Moines","IA"
131,"Flicky Stardust and the Cutters From Mars",2,5,0.0903430686594549,"Eugene","OR"
132,"Grand Trunk",2,4,0.0871091752195224,"Toronto","ON"
133,"The Bucket Brigade",4,9,0.0835230670420724,"Hot Springs","AR"
134,"Dredge",11,11,0.0830873937701269,"Rhinebeck","NY"
135,"H.O.G. Ultimate",6,20,0.0788188825363034,"Macon","GA"
136,"Slag Dump",12,14,0.0782060590226687,"Pittsburgh","PA"
137,"Dallas United: Neato Banditos",5,14,0.0772485949767294,"Dallas","TX"
138,"houSE",8,14,0.0767008780533406,"Kenosha","WI"
139,"Adelphos",15,12,0.0739493175522848,"Philadelphia","PA"
140,"Fénix Ultimate",4,8,0.0726203373941476,"Mexico City","Mexico City"
141,"Xavier's School for Gifted Youngsters",11,8,0.071989241195722,"Syracuse","NY"
142,"Shockoe Slip Flatball Club",10,8,0.0705100219356855,"",""
143,"Satellite",11,9,0.0699347332307813,"Normal","IL"
144,"Watchdogs",13,11,0.0693763223846441,"Bethesda","MD"
145,"Dragon Army",2,3,0.06605516009263,"Seattle","WA"
146,"Low Five",8,17,0.0632950028993156,"Columbus","OH"
147,"Riverside Messengers-B",4,11,0.062183889409547,"Austin","TX"
148,"UpRoar",18,7,0.0585753843731395,"Tampa Bay","FL"
149,"Somerville BAG",8,12,0.0582630130148538,"Somerville","MA"
150,"Midnight Meat Train",5,13,0.0566920556622737,"Grand Rapids","MI"
151,"Deaf Fruit",6,10,0.0551261849188206,"Lubbock","TX"
152,"Connecticut Connvicts",11,16,0.0542509352609561,"Manchester","CT"
153,"Shades",5,3,0.0541091700522923,"Northampton","MA"
154,"Auxiliary",6,13,0.0537575827046103,"Quad Cities","IA"
155,"Flash Flood",3,3,0.0517482839755745,"Flower Mound","TX"
156,"Cloverleaf",1,10,0.0450798542976463,"Tacoma","WA"
157,"THE BODY",8,6,0.0412565667606782,"Minneapolis","MN"
158,"Madd Dogg",1,8,0.041070013949633,"Provo","UT"
159,"AK Pipeline",6,19,0.0392619503974339,"Akron","OH"
160,"Fat and Mediocre",4,7,0.0388274634286275,"Brooklyn","NY"
161,"Coastal Empire",4,3,0.0348885708921098,"Savannah","GA"
162,"AndyGator",1,7,0.0306858320538646,"Baton Rouge","LA"
163,"Interesting Tummy Birds",1,3,0.0284641283785168,"Fort Collins","CO"
164,"Swangos",1,3,0.0272039301855121,"Austin","TX"
165,"Sons",2,5,0.0257989270656034,"Palo Alto","CA"
166,"Cream City Crooks",4,22,0.0227351054955258,"Milwaukee","WI"
167,"Sherbrooke Gentlemen's Club",4,3,0.0220143379448216,"Sherbrooke","QC"
168,"spokane flatline",1,9,0.0206786872366215,"spokane","WA"
169,"Pittsburgh Puppies",4,4,0.0193930919403646,"Pittsburgh","PA"
170,"Baemaker",9,11,0.0193429433505481,"Chicago","IL"
171,"Munch Box",6,7,0.0189856296006402,"Fairfax","VA"
172,"Dirty D",7,15,0.0165541575270427,"Greater Detroit","MI"
173,"Helots",7,16,0.0163752581519033,"Sparta","NJ"
174,"Black Market Y",1,4,0.0162653743896034,"Lombard","IL"
175,"Club M - Rage",2,5,0.0151971663996979,"Montreal","Quebec"
176,"DingWop",7,7,0.0150096261304981,"Duluth","MN"
177,"Black Market II",5,18,0.0143807082152605,"Lombard","IL"
178,"Transatlantic Danger Zone",0,4,0.0132452666201769,"CIncinnati","OH"
179,"Garden Party",10,17,0.0131567826531557,"New Brunswick","NJ"
180,"Shrike",4,1,0.0111529511400429,"Ottawa","ON"
181,"Shrimp Boat",5,9,0.0106289603510981,"TALLAHASSEE","FL"
182,"Solar Eclipse",4,10,0.00952679049586029,"Lexington","KY"
183,"Journeymen",3,3,0.00794749841783437,"Sunnyvale","CA"
184,"El Niño",11,6,0.00772188597280602,"Oakland Park","FL"
185,"Bear Proof",4,15,0.00679839359744041,"Harrisburg","PA"
186,"Barefoot",1,4,0.0067279850538686,"Tupelo","MS"
187,"Green Bay Quackers",3,4,0.00669457581836684,"Appleton-Oshkosh-Green Bay","WI"
188,"Black Knights",3,4,0.00667345804360866,"West Point","NY"
189,"Red Tide Black",1,5,0.00654707314973974,"Portland","ME"
190,"Mutiny",4,11,0.00654295910551567,"Burlington","VT"
191,"Black Penguins Club",6,9,0.00634648174539184,"Bourbonnais","IL"
192,"Gargantuan Spider Dragons-Senior",1,4,0.00634139466293406,"Lewiston","ME"
193,"Bomb Squad",1,9,0.00546945943654399,"Bel Air","MD"
194,"Defy the Meta",0,3,0.00429093975002056,"Amherst","MA"
195,"Gridlock",2,10,0.00421581480256396,"Los Angeles","CA"
196,"Gulls",1,5,0.00415664206531659,"Berkeley","CA"
197,"Winc City Fog of War",5,14,0.00396124857050157,"Winchester","VA"
198,"Spirit Quest",1,5,0.00369448520951165,"Salt Lake City - Salt Lake","UT"
199,"Hippie Mafia",6,13,0.00367337141202593,"Milwaukee","WI"
200,"Big Sky",2,4,0.00303010112293034,"Salt Lake City","UT"
201,"Barden Btate Bultimate",2,5,0.0027633715405002,"Maplewood","NJ"
202,"The Silent Flatballers",2,3,0.00276065616450129,"New York","NY"
203,"Club M - Magma",4,14,0.00265701136797784,"Montreal","Québec"
204,"Brawl",1,12,0.00263978679782822,"Tempe","AZ"
205,"Hammerhead",5,16,0.00262714369734133,"Jacksonville","FL"
206,"Ultimate Impact",2,4,0.00262699542462345,"San Francisco","CA"
207,"East Rock Candy Mountain",3,14,0.00257827043117094,"New Haven","CT"
208,"Mississippi Valley Tundra Swans",3,4,0.00225716510819691,"Winona","MN"
209,"First Order",3,9,0.00220099876814724,"Roanoke","VA"
210,"AOL (All Outta Love)",1,6,0.00202493114108133,"Philadephia","PA"
211,"Snip Snip",1,6,0.00183458703095503,"Northfield","MN"
212,"CerB WerB-B",2,5,0.00175877280885308,"Athens","GA"
213,"Vicious Cycle",5,9,0.00108893556636226,"Gainesville","FL"
214,"Jelly Straus",2,6,0.00100916662279807,"Williamsburg","VA"
215,"Space Coast Ultimate",3,13,0.00093036966259152,"Melbourne","FL"
216,"Tyranny",2,14,0.000877190151942678,"Tampa","FL"
217,"Path of Totality",1,6,0.000834632514779766,"Bethlehem","PA"
218,"The Boys",0,8,0.000818531363389746,"Cincinnati","OH"
219,"Honey Bashfords",0,6,0.000652006300263145,"Chapel Hill","NC"
220,"Vortex",1,6,0.000453275596392569,"Chicago","IL"
221,"Nasty Girls",0,7,0.000320860905714646,"Champaign","IL"
222,"Rogue Grimace",0,6,0.000256037705862164,"Evanston","IL"
223,"Club M - Inferno",0,6,0.00011379050488088,"Montreal","Québec"
224,"Los Beeros",2,5,0.000103557688657108,"Bloomington","IN"
225,"""Parkland"" PLU Alumni",0,0,0,"Parkland","WA"
225,"Allen's Army",0,6,0,"Orono","ME"
225,"Black Penguins Alumni",0,0,0,"Bourbonnais","IL"
225,"Buffalo Ultimate",2,4,0,"Buffalo","NY"
225,"Club Test Team",0,0,0,"Boulder","CO"
225,"EXIT 54",0,4,0,"Smithtown","NY"
225,"HB Boys",0,7,0,"Arlington","VA"
225,"Marxmen",0,5,0,"Clifton","NJ"
225,"MaverNads",2,4,0,"Kitchener-Waterloo-North Bay","Ontario"
225,"Miami Alumni",0,0,0,"Oxford","OH"
225,"Reaper Alum",0,0,0,"Charleston","IL"
225,"SPACE INVADERS",2,5,0,"Fredericksburg","VA"
225,"Stuyvesant Sticky Fingers",0,5,0,"New York City","NY"
225,"Syracuse Doom",0,6,0,"Syracuse","NY"
225,"Team Rocket",2,4,0,"Katonah","NY"
