"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"11","Bingham High School (Bingham Ultimate)",3,0,"High School","Boys","South Jordan","UT","/teams/events/Eventteam/?TeamId=Y0jDIcUTidzPGgFAejXymkUEX8o0XftVbdLsudr4AJM%3d",12,3.86744213251747
"12","McFarland High School (McFarland Spartans)",3,0,"High School","Boys","McFarland","WI","/teams/events/Eventteam/?TeamId=2mNr1GTzO1Rg8%2fTNAiGXkTfcdGAmiz3ect%2fgy7rmfrc%3d",112,3.1362683438155
"13","Great River School (Great River Stars)",3,0,"High School","Boys","St. Paul","MN","/teams/events/Eventteam/?TeamId=inbjjD0ODuc%2fjjR17pUTLYTqhv5Me7PedPmxeqqliiQ%3d",75,3.00215253968967
"14","West HS Krakens open B team (West HS Krakens open B team)",3,1,"High School","Boys","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=SqMyyUdIHZHR2FsQRbMTFe1A0T0pskxEnFEw79NEeLc%3d",160,2.59099587822708
"15","Timpview HS - A Team (Timpview)",9,1,"High School","Boys","Provo","UT","/teams/events/Eventteam/?TeamId=OsTntD%2fjrexw0XM2ZAHg70yD54%2b%2fWb7VNVnQxbX3%2fLY%3d",153,2.58605447089769
"16","Grady High School (Gauntlet)",4,2,"High School","Boys","Atlanta","GA","/teams/events/Eventteam/?TeamId=Y8%2fF0aKwpkXw6zNUjGZ4%2fmSrAykM5WSAa2cP1fdCJEc%3d",73,2.53074223388619
"17","Foothill (Foothill)",5,0,"High School","Boys","Pleasanton","CA","/teams/events/Eventteam/?TeamId=oE5VaOGbTKukn4JHlZObpm1lcM%2bNQWRDF4JZpbHv8vk%3d",66,1.99051695752388
"18","Lakeside High School (Lakeside HS Vikings)",9,2,"High School","Boys","Atlanta","GA","/teams/events/Eventteam/?TeamId=LtaqqCSP8E5E0WOUfTe5qRsIvPT%2f4lJZhOfrsU4WotE%3d",93,1.8510787294606
"19","Gunn (Control)",3,2,"High School","Boys","Palo Alto","CA","/teams/events/Eventteam/?TeamId=0FclV6aGOlgzFv52U92lP2PPWaS3BNStUyameKG2xvk%3d",77,1.78169245966414
"20","Oregon High School (Panther Ultimate)",2,2,"High School","Boys","Oregon","WI","/teams/events/Eventteam/?TeamId=HlV3UoD8ZT4uMrFu17ywdnTik4bsEtOVyFdEm5xw6ws%3d",124,1.65973391476789
"21","Verona Area High School (FORCE)",0,4,"High School","Boys","Verona","WI","/teams/events/Eventteam/?TeamId=xXBkCAFi3b5Dv%2bzv9OP26jimnX2NUpZgl%2bKz0HjfX%2bA%3d",154,1.5953036425676
"22","Paideia School (Gruel)",3,4,"High School","Boys","Atlanta","GA","/teams/events/Eventteam/?TeamId=DfCAUoN8k%2bTKiSlHY%2bRz2rjBcY054cHGpGykV%2bUiG%2fo%3d",128,1.4684055911714
"23","Jordan High (Jordan A)",5,5,"High School","Boys","Sandy","UT","/teams/events/Eventteam/?TeamId=Fg58118T36idBVHvOpf%2b60xPaYS3BsXsQjSDkynPB%2bw%3d",88,1.16182030381685
"24","Chapel Hill High School (Chapel Hill Ultimate Frisbee)",10,2,"High School","Boys","Chapel HIll","NC","/teams/events/Eventteam/?TeamId=H%2bqkumwX7B2xYtUfWDLrNPKQMLl%2bJtiwiNSinnKQLr4%3d",33,1.0517592939661
"25","Berkeley High School (Coup Red)",1,2,"High School","Boys","Berkeley","CA","/teams/events/Eventteam/?TeamId=hag3c7%2bCbqPl%2f0FBhQBhf%2byYDpUYXiufYNAZ7yD4JC4%3d",10,0.924142245637144
"26","Madison West High School -JV (Madison West Ultimate )",3,1,"High School","Boys","Madison","WI","/teams/events/Eventteam/?TeamId=1AAH0PE6cZ9dBLfxMJ6E5suIy8uC81E8lQkGIoP8fmU%3d",109,0.753787878787881
"27","Woodrow Wilson (Woodrow Wilson Tigers)",3,0,"High School","Boys","Washington","DC","/teams/events/Eventteam/?TeamId=qhY0s0DlDp%2fx2m4xo6kz%2btxgOdOKE0zv6ReaGrAdiis%3d",164,0.613840071653781
"28","Center Grove High School (Trojans (A))",16,0,"High School","Boys","Greenwood","IN","/teams/events/Eventteam/?TeamId=JG73HX%2bCEkSx5gYrdnvM1xriaWnGcv5%2f4Rbl%2fGzrCFs%3d",28,0.607066277999774
"29","Sun Prairie High School A (Sun Prairie Ultimate A)",2,1,"High School","Boys","Sun Prairie","WI","/teams/events/Eventteam/?TeamId=QAgslP3CIQ21haOpIIUjUlA5yacmbENRL5zXVStxwFk%3d",146,0.587002096436056
"30","Carrboro High School (Carrboro Clams)",10,6,"High School","Boys","Carrboro","NC","/teams/events/Eventteam/?TeamId=UOBuleTZgrYqGXWAf038%2bJQ78hxn75RDoBoqqg%2b766I%3d",22,0.582905417615073
"31","Lambert High School (Lambert Longhorns)",3,3,"High School","Boys","Suwanee","GA","/teams/events/Eventteam/?TeamId=1XpgrspJdCrps7pt%2fZfjIb4iI88Gx7n8uuh60DuQkD8%3d",100,0.553761958472843
"32","Armstrong High School-B (Falcon Punch B)",2,2,"High School","Boys","Plymouth","MN","/teams/events/Eventteam/?TeamId=Uzn7CZM5VTSJmD8sewbMRI1W%2bA11mn0bg4ktH2%2b3pcg%3d",7,0.540540540540562
"33","Middleton High School (Red Squadron)",1,3,"High School","Boys","Middleton","WI","/teams/events/Eventteam/?TeamId=N7YF6lN0mV6zdz5y9wUHrAcJK%2bU0BAWBneIHKn5jfI0%3d",113,0.53169743990066
"34","Jordan High School (Jordan Falcons)",9,4,"High School","Boys","Durham","NC","/teams/events/Eventteam/?TeamId=2tpgTOOwQJUM5fA1qxN%2bPfhBW1k%2bB776nmXZ0SIb46g%3d",89,0.495187487598601
"35","West HS Krakens open A (West HS Krakens open A)",6,5,"High School","Boys","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=llDF%2f9iK415rsBwYbBqCzNssNSWTHj2BQAT%2fUFxiQdM%3d",159,0.484058235482533
"36","Enloe & Raleigh Charter (Phoeagles)",2,2,"High School","Boys","Raleigh","NC","/teams/events/Eventteam/?TeamId=ys%2bRz%2f2NOho7I3aQTNJUDVr6r3EiJP7YD3s0eBXanGM%3d",62,0.422266225942271
"37","Enloe High School (Enloe Ultimate)",3,7,"High School","Boys","Raleigh","NC","/teams/events/Eventteam/?TeamId=p7Yxm6FlcxvfBd4r0RF%2fJABZKySI7B0h3Osoi%2f2x6oE%3d",63,0.417995034641627
"38","Layton High School (Break Force )",4,7,"High School","Boys","Layton","UT","/teams/events/Eventteam/?TeamId=jJWHumbmH5JvxLEyO168haUpxS84jVmHa1cyglN%2f%2faI%3d",101,0.346337042655062
"39","Copper Hills-B (Copper Hills)",2,1,"High School","Boys","West Jordan","UT","/teams/events/Eventteam/?TeamId=rANjDtIFWkbpzKqPYxhQ8wbussv48nxfOWQDeAwjRVA%3d",46,0.314661119114254
"40","North Carolina School of Science and Math (SMUF)",6,13,"High School","Boys","Durham","NC","/teams/events/Eventteam/?TeamId=%2bM5UnrycjbGfVIy2mjs2%2fp9YaD1CQ4rZVQ9%2bKxbGACc%3d",122,0.308220371412836
"41","Durham School of the Arts - Riverside High (Salty Dog)",2,7,"High School","Boys","Durham","NC","/teams/events/Eventteam/?TeamId=0ElqA5YLPtylJ5pL3uLwozwTFSH3n2TiwhHcrgZ%2f3G8%3d",57,0.303694541398422
"42","Chamblee High School (Chamblee Bulldogs)",3,2,"High School","Boys","Chamblee","GA","/teams/events/Eventteam/?TeamId=9REN5xhzi3VXY%2bvZKoXoSmBX%2fOHZ2aPviqgrp8eOcTU%3d",31,0.278292139353457
"43","Ardrey Kell High School (AKult)",4,6,"High School","Boys","Charlotte","NC","/teams/events/Eventteam/?TeamId=qMtZukpPrj%2bJOjYuwN3ZuSDqkZffxaxH%2bJaNEO%2ffdsM%3d",5,0.225679799838908
"44","High Country Christian Homeschoolers (BLUR)",4,0,"High School","Boys","Boone","NC","/teams/events/Eventteam/?TeamId=OqgVoRyzynu%2bLsN3QhXxUGMMO0an8815LcoMFDXPAEU%3d",79,0.204272064508299
"45","Woodward Academy (Woodward Academy)",1,4,"High School","Boys","College Park","GA","/teams/events/Eventteam/?TeamId=rlbB82lGPgu6klqcP1wD2jEbzv%2bhQq3QOR2xA%2bzRskA%3d",165,0.18457928983572
"46","La Follette High School (LUF)",0,3,"High School","Boys","Madison","WI","/teams/events/Eventteam/?TeamId=YsDK1Lb6Fp2Jkc35ykeI7B%2bBvjJOK3ofY9ka0mfDkGI%3d",91,0.184486373165618
"47","Disception (Disception)",0,4,"High School","Boys","San Mateo","CA","/teams/events/Eventteam/?TeamId=8ooJhrGCG%2bjUCJtJ3akTRg0npyRP1cf0baTVzzuHCcE%3d",55,0.180151465261772
"48","Copper Hills (Ultimate CHills)",3,7,"High School","Boys","West Jordan","UT","/teams/events/Eventteam/?TeamId=mGx1dJ4ANAMD%2ftV4HyVtMo%2bn3Jy6McPY4dRRNaS8ItU%3d",45,0.160064277612863
"49","Neuqua Valley - A (NV Ultimate - A)",6,3,"High School","Boys","Naperville","IL","/teams/events/Eventteam/?TeamId=p5Ic8%2bM7h%2fna7MnJTjzRlAC3UsvnOoRqTfUN0WUePe0%3d",119,0.153077977283177
"50","Durham Academy-Upper (Durham Academy Cavaliers)",2,2,"High School","Boys","Durham","NC","/teams/events/Eventteam/?TeamId=vhwEh320NBb1vd6%2bpMxD2%2f1kQSZamnNXqD5a8ZrQ5Zk%3d",56,0.131663871898724
"51","Catholic High School -JV (Bayou Hazard)",6,0,"High School","Boys","Baton Rouge","LA","/teams/events/Eventteam/?TeamId=RzHSUvG2jkIS1DjtBTHzqmUVleW77IifJVJFL3%2bS8hQ%3d",27,0.131465713025354
"52","Carolina Friends School-B (Fighting Quakers)",3,3,"High School","Boys","Durham","NC","/teams/events/Eventteam/?TeamId=S8iMe9wWqgAHQphb9htfHMxfOMwRjNHQazAhtcw9j9U%3d",21,0.13056929329012
"53","Brookwood (Inferno)",1,4,"High School","Boys","Snellville","GA","/teams/events/Eventteam/?TeamId=Dud1eNB3lpaHvE0BVvYopjUwoxw1VpIO%2fUlTzdLfsu4%3d",16,0.127139932345281
"54","Alameda Community Learning Center (Dark Meat)",1,2,"High School","Boys","Alameda","CA","/teams/events/Eventteam/?TeamId=IUUGvAw9MzoXQ1aMncrmt7jlSaCMtPCblwAul6SBSSI%3d",2,0.123496871913072
"55","Lone Peak-B (Lone Peak)",3,3,"High School","Boys","Highland","UT","/teams/events/Eventteam/?TeamId=1h2ihcAoSd6ho4ee25egBHX7eyiXwfbQ18VMB4%2f%2fAxQ%3d",107,0.117051437522909
"56","Orem High School-B (Bestia Ultimate (B))",2,2,"High School","Boys","Orem","UT","/teams/events/Eventteam/?TeamId=b%2bxqVKeZcVOiR5jPwoqo7NW2MBkBNtE6Pocov2O0PSQ%3d",127,0.115157515897366
"57","Jordan High-B (Jordan B)",2,2,"High School","Boys","Sandy","UT","/teams/events/Eventteam/?TeamId=ktdf8nApuoHltr0v9CWIa1dHFG7jnxxAhSx%2ffiCnGnA%3d",90,0.0988437750540315
"58","Holy Family Catholic (Revolution)",5,1,"High School","Boys","Cincinnati","OH","/teams/events/Eventteam/?TeamId=%2bsXbcvlRe73v7FZRFhj7aqf4bUo%2bithqIRK344RaKVI%3d",80,0.0953123737276824
"59","Stoughton High School (Stoughton High School)",1,2,"High School","Boys","Stoughton","WI","/teams/events/Eventteam/?TeamId=4W%2fSgVGqRXPEJ4JdiIK9cdnb3c8GAxnZn%2baUfus9h8M%3d",144,0.0922431865828089
"60","Raleigh Charter High School (PUF)",4,7,"High School","Boys","Raleigh","NC","/teams/events/Eventteam/?TeamId=msObCqsK80QImMQsNn2CRAL7zrkPOO9N04QhCmbGoug%3d",133,0.0910763762019218
"61","Fishers High School (Fishers Ultimate)",10,6,"High School","Boys","Fishers","IN","/teams/events/Eventteam/?TeamId=nFJBE94x6YnjP9vWJZYAvJjZvdKAdE0ksdZR%2fX4hmak%3d",65,0.0869817305686691
"62","Green Hope (Green Hope High School)",3,9,"High School","Boys","Cary","NC","/teams/events/Eventteam/?TeamId=gCxjMpIKVBDUyOsZZJyX8C%2bT20F46ZwWbLa36QnfzJI%3d",76,0.0728025460343099
"63","Bethesda-Chevy Chase (Barons)",3,4,"High School","Boys","Bethesda","MD","/teams/events/Eventteam/?TeamId=ByecBpslH4yu6RDabkT0NTcwQilIxewXYMykgrxnmGk%3d",11,0.0680163152292932
"64","Sun Prairie High School-B (Sun Prairie Ultimate B)",2,2,"High School","Boys","Sun Prairie","WI","/teams/events/Eventteam/?TeamId=II6WR5GGfKDWxEtaeiojTZ9N%2fGb1Zs8aKYXtu5XAHgo%3d",147,0.0643939393939396
"65","Carrboro High School-B (Carrboro Mussels)",2,5,"High School","Boys","Carrboro","NC","/teams/events/Eventteam/?TeamId=8FJFaGjLAcATCQtA4RcFLMHmt2suH00P5Tn%2b%2b9sw%2bDk%3d",23,0.0620114161169659
"66","Carmel High School (Carmel Construction)",2,2,"High School","Boys","Carmel","IN","/teams/events/Eventteam/?TeamId=asXBXL3xn0z84lCtKmdNCr%2f31GhV9zhRhl%2bXuWwAFNg%3d",19,0.0494402454492513
"67","Decatur High School (Dog Pound)",5,1,"High School","Boys","Decatur","GA","/teams/events/Eventteam/?TeamId=AGU7IyEViqUTNMsyL5NMOB6d2xkA9z4UuDHcFJXWrt8%3d",52,0.0492295095023816
"68","Riverton High School (Silverwolves)",2,8,"High School","Boys","Riverton","UT","/teams/events/Eventteam/?TeamId=yG3LQX9kzzBPaeSJb5e44z0%2fwbZeWgIhUh9uxMr9NJ8%3d",134,0.0482184144374871
"69","Sky View High School-B (Sky View Ultimate)",3,2,"High School","Boys","Smithfield","UT","/teams/events/Eventteam/?TeamId=XihKE3MPR0HE7OiZ0SPaYRkoCzgh6XRqUwT%2foNsvwMc%3d",140,0.0411317979024449
"70","Mason High School (Mason Comets Ultimate)",2,4,"High School","Boys","Cincinnaiti","OH","/teams/events/Eventteam/?TeamId=8%2b4HvIDGRXo1AP0u7gXLC1mFVe%2bcT%2f2ClrT9JpdX2Nk%3d",111,0.0404355441788131
"71","De Smet Jesuit High School  (DUC (De Smet Jesuit) Varsity)",6,3,"High School","Boys","St. Louis","MO","/teams/events/Eventteam/?TeamId=Fk1zMcgrzUoU3ZfglwkxJBgJu81n%2bWiAwgGjmC8%2b0Ik%3d",50,0.0368523729687664
"72","Paideia School -JV (Paideia Boys JV)",5,4,"High School","Boys","Atlanta","GA","/teams/events/Eventteam/?TeamId=KkBXnuCHTp2QLTukRSVLArP7AHE66H%2fndaTMuaBt%2fvU%3d",129,0.0366184708193064
"73","Layton High School-B (Break Force )",3,2,"High School","Boys","Layton","UT","/teams/events/Eventteam/?TeamId=p3KGeqtgdb9R47l%2fVQsgKhToYoO%2bjdeSChadcp7Dt0Q%3d",102,0.0356473379029325
"74","Edina High School (Edina Ultimate Varsity)",3,1,"High School","Boys","Edina","MN","/teams/events/Eventteam/?TeamId=0WhaddkDoNx8Iug87LjIMksIfKlR9Es%2b%2bOiPRv7GogM%3d",60,0.0356326516287303
"75","Central KY Homeschool-D (Pi)",6,2,"High School","Boys","Lexington","KY","/teams/events/Eventteam/?TeamId=%2bKgynF9cgI7itKXKzbAB3eqNvJruc5qgZW1kR%2bBOaPI%3d",30,0.0327137634212901
"76","Iowa City West (Metallic Wings)",5,4,"High School","Boys","Iowa City","IA","/teams/events/Eventteam/?TeamId=ZgL%2bFzi%2bS2DLcknejGm%2fASp%2b%2b%2fGODuwFZW1%2f7KHZMYc%3d",83,0.0302300315125049
"77","Charlotte Country Day School (Buccaneers)",2,5,"High School","Boys","Charlotte","NC","/teams/events/Eventteam/?TeamId=MEa60InU0zhCOxIMhUKTUhfb74c4dI5KpOQjAKqU9z8%3d",34,0.0259898949706271
"78","Northview High School-JV (Northview Titans)",3,4,"High School","Boys","Johns Creek","GA","/teams/events/Eventteam/?TeamId=uWqBw0Q0aqq32RsZp0mK7A53iZjdZcEt1LXM4Pp74y0%3d",123,0.0259855819065994
"79","Monarch A Boys (Monarch A Boys)",9,2,"High School","Boys","Louisville","CO","/teams/events/Eventteam/?TeamId=7AKCPMTNQJ4kOROWu7u%2bwk%2bjHhO5MQTYXqkHTcIkG2o%3d",115,0.0259421753690078
"80","Skyline (Skyline Eagles)",1,3,"High School","Boys","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=onU2CdlutOuzCOyTG17HrFdTQGLJEgZm%2ftfZAu%2fBKto%3d",141,0.0233493051594899
"81","North Allegheny  (NAUF )",2,3,"High School","Boys","Wexford","PA","/teams/events/Eventteam/?TeamId=r6wEdLDjE85ZW%2fGLTreKa3RYWFxYx2OWTH6sBggq1RI%3d",121,0.0220969001055001
"82","Grady High School-JV (Gauntlet JV)",4,4,"High School","Boys","Atlanta","GA","/teams/events/Eventteam/?TeamId=khzit3mAunrDu2PfJHVBx38LVZbH4qPaD5%2fmkH3v5a0%3d",74,0.0213755638175843
"83","Lakeside High School-JV (Lakeside HS Vikings JV)",4,6,"High School","Boys","Atlanta","GA","/teams/events/Eventteam/?TeamId=cLLI%2f70yP5ON5m%2bsuZ2SQ%2fTNlymm4eLd3Awdj3Y7LeE%3d",94,0.0192212274809261
"84","Lakewood High School (Lakewood DEEP)",9,2,"High School","Boys","Lakewood","CO","/teams/events/Eventteam/?TeamId=RBbk5%2fRlNBkhSsM3Tmfg%2bZ6cW8HnPsemWqMTKPAUqOY%3d",97,0.0159609666811689
"85","Orem High School (Bestia Ultimate (A))",1,3,"High School","Boys","Orem","UT","/teams/events/Eventteam/?TeamId=almzcmaNacEKU%2fsljhfePM1fW%2bJH2AlM2xeYyQrrfrk%3d",126,0.0156025474802942
"86","Fox Valley Fusion A (Fox Valley Fusion A)",2,4,"High School","Boys","West Dundee","IL","/teams/events/Eventteam/?TeamId=bL7xie04zQNTW0qifXHw5CtwKG76otlfw7wNKNi0G3o%3d",68,0.0142176354112484
"87","East High School (Denver East Open)",9,2,"High School","Boys","Denver","CO","/teams/events/Eventteam/?TeamId=DBiyBNsr29yo4Stpov63RB%2fznCXgsVWdE%2fsTDTJPB4E%3d",58,0.0138398546197557
"88","Hydra's High School-B (Hydra's High School)",0,3,"High School","Boys","Carrboro","NC","/teams/events/Eventteam/?TeamId=HL9aB11MubqQMqv7ZSsMb3G%2bUcnc5Qtvg4oLY7geRUQ%3d",81,0.0136619598977039
"89","Boulder High School (HULA)",4,1,"High School","Boys","Boulder","CO","/teams/events/Eventteam/?TeamId=jrbqtU82jQizuouG5OH1L2e8omSbjAFSh%2b3QwfghLZw%3d",14,0.0135664974842438
"90","Columbine High School (Rebel Disc Ultimate)",9,4,"High School","Boys","Littleton","CO","/teams/events/Eventteam/?TeamId=ONiZUT7VrRsBhh8rVjPlqI5I8EvHf0feWCjYQS1VOGI%3d",41,0.0127828792887065
"91","Ben Franklin Academy-JV (Storm )",3,5,"High School","Boys","Atlanta","GA","/teams/events/Eventteam/?TeamId=YwYbkuZR9I8CdX8CxmwnO4VuFCrfeNLo6WbtH5QPV50%3d",8,0.0111912055299348
"92","Fairview High School (Fairview Boys)",7,4,"High School","Boys","Boulder","CO","/teams/events/Eventteam/?TeamId=VO92bdJSd3kIz4w1Ptmf1I1Z1%2fMZRzqxUSmlfWlg4Ao%3d",64,0.0102161946975053
"93","Brebeuf Braves Ultimate A (Braves Ultimate A)",2,8,"High School","Boys","Indianapolis","IN","/teams/events/Eventteam/?TeamId=%2f8j4amDgHkpD%2bKOwVAyUQBPAzl4JQBnben54hViOaXc%3d",15,0.00997687429065284
"94","Myers Park High School (Myers Park Mustangs)",1,6,"High School","Boys","Charlotte","NC","/teams/events/Eventteam/?TeamId=KdSMzZB6RC%2bcTnWox15rHNtdks37IOvP0kFQLXoMHgI%3d",118,0.00774354429059906
"95","Widefield High School (Gladiators)",4,1,"High School","Boys","Colorado Springs","CO","/teams/events/Eventteam/?TeamId=Ye9EAfkXOqBrNuPeCqgVVnmrmzSqAizC39zIrgcqkA0%3d",163,0.00721395038532519
"96","Neuqua Valley-B (NV Ultimate - B)",5,2,"High School","Boys","Naperville","IL","/teams/events/Eventteam/?TeamId=AckFq4e7de4jY0VEGKskuCQ8j3K2luoNOkjUThuAW5I%3d",120,0.00659898557133326
"97","Air Academy (Elevation)",5,4,"High School","Boys","Colorado Springs","CO","/teams/events/Eventteam/?TeamId=9ZM%2fU%2fCExKmDa8FZcYc9aTItRMNsDJq6VxhzmmocKho%3d",1,0.00593416918775727
"98","Cherry Creek High School (El Oso)",9,3,"High School","Boys","Englewood","CO","/teams/events/Eventteam/?TeamId=nc5dS%2fdg4QdGcxAyt67vsIZOpMki55b2MFHqP%2fBB23U%3d",36,0.00592323147192027
"99","Brookwood-B (Inferno )",3,4,"High School","Boys","Snellville","GA","/teams/events/Eventteam/?TeamId=2hUgKdnBpxLc2jkv22%2fFubrRtJpWSi5rundN7ZoCEBw%3d",17,0.00513267507235512
"100","Weddington High School (Weddington Warriors)",2,1,"High School","Boys","Charlotte","NC","/teams/events/Eventteam/?TeamId=GviuH4CoX%2biQ6%2f6boC4f7iHLeJmxEeXUOXnSxRoG0oM%3d",158,0.00460007342150398
"101","Forsyth Central High School (Bulldogs)",1,1,"High School","Boys","Cumming","GA","/teams/events/Eventteam/?TeamId=albZCKfXxCOyMjzTBHe4pzYqKQrpMVdrqKsbkqYm3bo%3d",67,0.00394901441273088
"102","Oregon High School-B (Panther Ultimate)",1,3,"High School","Boys","Oregon","WI","/teams/events/Eventteam/?TeamId=Vo1Ep2wrwW2E6Gmi%2fSTxEPJPxDJJSIMpS3KLkGISlK4%3d",125,0.0037878787878788
"103","D'Evelyn (Skuber)",7,6,"High School","Boys","Lakewood","CO","/teams/events/Eventteam/?TeamId=H4UqWLXOSmHBEpGZuVK3%2b0rXoBEMHe0zQYYHsMf%2bgZs%3d",49,0.0034910055860899
"104","Timpview High School-B (Timpview HS)",0,11,"High School","Boys","Provo","UT","/teams/events/Eventteam/?TeamId=WN6b1YzLbvCZ1kCvt9kiMx1CXkoWcvywVeHFG7J2e04%3d",152,0.00315721099062809
"105","Independence High School (Flight)",1,3,"High School","Boys","Thompsons Station","TN","/teams/events/Eventteam/?TeamId=WCSfeGZ3iYOT0mucfhPEi54A1Ysc2CIinTgfFAr4YSY%3d",82,0.00303864046309879
"106","Woodward Academy-JV (War Eagles)",0,7,"High School","Boys","College Park","GA","/teams/events/Eventteam/?TeamId=262Ism614ZV2WGUv6wClIG1WsEOhyK%2bsVgdWqGu4YOw%3d",166,0.00274449018443421
"107","Littleton High School (LION ULTIMATE)",3,6,"High School","Boys","Littleton","CO","/teams/events/Eventteam/?TeamId=ndZ5tedgF2RnIIIOAQCt1OyQRWfnbWFSXO6szPTtDXU%3d",105,0.00217585487340073
"108","Jefferson County Open School (Catch of the Day)",4,2,"High School","Boys","Lakewood","CO","/teams/events/Eventteam/?TeamId=U2clSY2o1CN%2f7UTiMiaEjJX3mvS%2b8KL3kGThxg2k0uQ%3d",86,0.0020736776210488
"109","Ames High School (Parallel)",0,2,"High School","Boys","Ames","IA","/teams/events/Eventteam/?TeamId=nn9wZb5ZjT%2faefeJWIMIPSH7IXb%2fFkHsTWgsTYCUTD4%3d",3,0.0017755813669912
"110","South Forsyth High-JV (South Forsyth War Eagles)",0,1,"High School","Boys","Cumming","GA","/teams/events/Eventteam/?TeamId=yYU%2f%2fR%2f6y1ZvXBwJRsmkPMJoBIXJ0XUy2Vd%2fB1ABsPU%3d",142,0.00137299085008192
"111","Lebanon High School (Warriors Open)",5,5,"High School","Boys","Lebanon","OH","/teams/events/Eventteam/?TeamId=Ygqe%2bJBsWaj2hPo%2fFtg83PThmM5t9KDyentzo3XZJOQ%3d",103,0.001219397921048
"112","Perry Meridian High School (Perry Meridian Falcons)",9,3,"High School","Boys","Indianapolis","IN","/teams/events/Eventteam/?TeamId=2HUQ15ri5uAvV20gNa8h5gXj8b3kLLjGnj9G9wZI%2bVo%3d",132,0.00116064475460792
"113","Monarch B Boys (Monarch B Boys)",3,6,"High School","Boys","Louisville","CO","/teams/events/Eventteam/?TeamId=tjlD4Q7MxsiCHUdpaNfMjTPPoS4%2fcqxuJ%2fy%2bae707OE%3d",116,0.00108249644959095
"114","Arapahoe High School (Arapahoe Warriors)",3,6,"High School","Boys","Littleton","CO","/teams/events/Eventteam/?TeamId=z1zB7UMRveqhSq0hySLkjtV3HJWhc13VqNZbj7ROsms%3d",4,0.00103873176700035
"115","Moeller (Savage)",1,4,"High School","Boys","Cincinnati","OH","/teams/events/Eventteam/?TeamId=wFyPiejQ9doxC0g6kQGDeW6lUAzPnBKFcak4W0lbH%2b8%3d",114,0.00101575100613304
"116","The New School-JV (TNS Owls)",0,1,"High School","Boys","Atlanta","GA","/teams/events/Eventteam/?TeamId=UcFX6CiCjsGrl7SENRqCSOEhz4pQgfNGvfICPUPTbjc%3d",150,0.000999252382695237
"117","Lakewood High School-B (Lakewood DEEP)",3,11,"High School","Boys","Lakewood","CO","/teams/events/Eventteam/?TeamId=yrrKoyWp1HaPA3YkLVs%2bHdQi7uMs0s8RrZVYOagXOc0%3d",98,0.000728911981331848
