"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"28","Ripe",7,1,"Masters","Women","Raleigh","NC","/teams/events/Eventteam/?TeamId=zEZsqTjJSxOh%2fu1GsXf8sPrluOP6HcmKZzZu6HAOhd4%3d",320,2.88705424936561
"29","Boston",6,1,"Grand Masters","Women","Boston","MA","/teams/events/Eventteam/?TeamId=2izkeS%2bCBh2fPEv%2f2YkL2j6A%2fRJxM8e7YshQR6KMzkw%3d",32,2.87116884148711
"30","San Diego Yacht Club",2,3,"Beach","Women","San Diego","CA","/teams/events/Eventteam/?TeamId=0c3df9j99k5mlfS%2fJTma6oFeH7RMf%2fXoAXHrrql2w1g%3d",335,2.6332156820115
"31","Rival",16,7,"Club","Women","Columbus/Ann Arbor","OH","/teams/events/Eventteam/?TeamId=YEuqlS%2fJ5lH0T%2fIKyERLvU%2bboao7c%2bwIggBop%2fT13KA%3d",321,2.6008594195099
"32","Nemesis",24,7,"Club","Women","Chicago","IL","/teams/events/Eventteam/?TeamId=JOqjM%2fHNtv%2bTBkxAkBC1HQrM4mIUHYQgDb4qG8ydji4%3d",247,2.53138990282622
"33","Lame Duck",8,3,"Masters","Women","Washington","DC","/teams/events/Eventteam/?TeamId=vTMCOoglIN6n5qXb2lul9LwE9TtYxViejx9fPLS5ju0%3d",199,2.26433819035523
"34","J2",6,2,"Grand Masters","Women","Seattle","WA","/teams/events/Eventteam/?TeamId=BkcpPD4MwxvSLX1cBJGeS9zrbueRbFYtlcmJs0C1wf0%3d",186,2.25178047256249
"35","California (Pie Queens)",26,16,"College","Women","Berkeley","CA","/teams/events/Eventteam/?TeamId=mpzN%2fVnxZJJKtfn5A4%2fFlN030n0gCr87nO55aQmvB2o%3d",56,2.22550769089609
"36","Colorado (Kali)",21,12,"College","Women","Boulder","CO","/teams/events/Eventteam/?TeamId=gusM8XMge2EY2DPbF8NPCjtiszB7UuMTxRwXBD0dJVc%3d",79,2.21532815852879
"37","6ixers",19,4,"Club","Women","Toronto","Ontario","/teams/events/Eventteam/?TeamId=eC%2bv%2bTHjcdcfCBFZIs%2fXo6qP8B7LMaR%2ffg3LZNOmNjg%3d",1,2.05512490603522
"38","Tufts (EWO)",29,8,"College","Women","Somerville","MA","/teams/events/Eventteam/?TeamId=NPK43YoRMkOdohg3cwwhJIMAS8fQ2q5wEqfyGodWFVc%3d",413,1.94019583179209
"39","Molly Grey",5,1,"Masters","Women","Denver","CO","/teams/events/Eventteam/?TeamId=lm4QjT2daz038v4EwKWEiSzKht7qCrh0KT6k%2fWcMxXo%3d",236,1.83347336902609
"40","North Carolina (Pleiades)",27,9,"College","Women","Chapel Hill","NC","/teams/events/Eventteam/?TeamId=gUiWjT9ywZbw1fX%2fupfcfpLQtBXRn%2bkZHPLcLj%2f5g8w%3d",255,1.79299332215784
"41","Pittsburgh (Danger)",24,10,"College","Women","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=5slmE1sQQsinK38zekixhdaET5Mj7TP9tXv5TPF4NSk%3d",295,1.77518581674114
"42","Siege",24,9,"Club","Women","Boston","MA","/teams/events/Eventteam/?TeamId=uPpS4ST1U8DZArCoZDEbnsADEc2AuCJ3F7kAOfXvPF8%3d",352,1.76474675637102
"43","LOL",13,6,"Club","Women","Oakland","CA","/teams/events/Eventteam/?TeamId=RvUktxth31oAnwKx9YKQnEN%2fY7ZHcZbn4GENwm18MC0%3d",206,1.75422711358004
"44","Michigan (Flywheel)",20,15,"College","Women","Ann Arbor","MI","/teams/events/Eventteam/?TeamId=VKxIKXEDdQLYPNLiXn0FibYcbr625nQBtm2CLlApId8%3d",224,1.65677830141
"45","Southern California (Hellions of Troy)",24,14,"College","Women","Los Angeles","CA","/teams/events/Eventteam/?TeamId=kYEAvqM6osoedNBKIjIgFJ7YmKzbwypoaisrdUYJ3k0%3d",361,1.49667798709141
"46","Carleton College (Syzygy)",25,12,"College","Women","Northfield","MN","/teams/events/Eventteam/?TeamId=NwrqWq7T52otvyL5c9Wsgq8nWWuA6j3c9jcVFfaUhNE%3d",58,1.46367391171168
"47","Notre Dame (Womb)",26,9,"College","Women","Notre Dame","IN","/teams/events/Eventteam/?TeamId=NlgGmF5%2fHFFCFk0%2bit1Df4adVSNOl1Ab%2bLRZdw5gBHw%3d",267,1.38989480614351
"48","Skeeahreet",6,2,"Beach","Women","Somerville","MA","/teams/events/Eventteam/?TeamId=rB40q4mvJsZhmvhjoTnQkwOhP6TagDskrKKgSqfDqdQ%3d",353,1.27353150255016
"49","BENT",14,15,"Club","Women","New York","NY","/teams/events/Eventteam/?TeamId=ooBQTxN2XtOSbUSLJATRmHeWoFzxp5rqNgWEykTDaZ0%3d",24,1.19961909234019
"50","LAMP",5,2,"Beach","Women","Philadelphia","PA","/teams/events/Eventteam/?TeamId=OJubDtjKNNF8Ac%2bzyPwzDT%2b9Jd6L8b8x4UAE5Pdhna0%3d",200,1.19371074525205
"51","Ohio State (Fever)",29,17,"College","Women","Columbus","OH","/teams/events/Eventteam/?TeamId=Wmb6gNGRpntGn1S3HGYdc6MliHJ1KaUc4NkMTm%2bOadg%3d",275,1.16944006992363
"52","California-San Diego (UCSD Psychos)",23,20,"College","Women","San Diego","CA","/teams/events/Eventteam/?TeamId=4cRw9FDJ9oW5ffiKGabttFznjbbxQjlkLM9CmN%2fLa7k%3d",53,1.1135124664005
"53","Phoenix",20,6,"Club","Women","Durham","NC","/teams/events/Eventteam/?TeamId=Klcqo%2fq8tiQXx%2fS7WKkdDpCFdlrNsPeU6ZBLMHNeri4%3d",291,1.10200697709329
"54","Wildfire",11,14,"Club","Women","San Diego","CA","/teams/events/Eventteam/?TeamId=U5QM7yDKRF0BG0eDvAii%2fO6bh%2bz0bOFNyZHsduRQsrI%3d",455,1.09590854708157
"55","Sea Salt",4,2,"Beach","Women","Bay Area","CA","/teams/events/Eventteam/?TeamId=cA7Xt3zzUVvL7%2bQw0bTeXOHe%2f%2fEqEgJQHA%2bBPTThT1s%3d",342,1.08307931268298
"56","Florida (FUEL)",34,14,"College","Women","Gainesville","FL","/teams/events/Eventteam/?TeamId=o2%2bgz5kZ4fEUJVq2NBLCaNWBn6DXEl6DRUkaIPd4bqA%3d",123,1.06594422667534
"57","Georgetown (Huckin' Foyas)",33,8,"College","Women","Washington","DC","/teams/events/Eventteam/?TeamId=41GYrlDvmTeKymN9bt9oThwTqkV%2bzbvS%2fyhHFluWNlE%3d",141,0.939659862014436
"58","Whitman (Whitman Sweets)",17,12,"College","Women","Walla Walla","WA","/teams/events/Eventteam/?TeamId=1uJ5zDTH88%2fhgLMZuxhunRtHhOkN%2ftD5V4YVm3aQgqU%3d",453,0.899986013895111
"59","Iceni",0,7,"Club","Women","London","SW4 8QW","/teams/events/Eventteam/?TeamId=pCTTVNHmgVDohSkk9kiC%2bIiD1900XLEMmr5lMZpNrpk%3d",173,0.878486162803995
"60","Kansas (Betty Ultimate)",31,9,"College","Women","Lawrence","KS","/teams/events/Eventteam/?TeamId=SJEwN6h039xYkq571Ag%2b6CaXtiMtHuwE2RNbj4dM8jY%3d",194,0.860510015104796
"61","Sneaky House Hippos",8,10,"Club","Women","Vancouver","British Columbia","/teams/events/Eventteam/?TeamId=lo5B%2fR4pC7jEetBDk3vsuGaVYWqpCDRGiFM3JbrfJ90%3d",357,0.851645530435093
"62","Santa Babe-ra",2,4,"Beach","Women","Santa Barbara","CA","/teams/events/Eventteam/?TeamId=7glx0QOltdFlE0oGEIMWefZivMqB5qUrTa0jOCg4Noc%3d",336,0.777901277383557
"63","California-Davis (Rogue)",22,16,"College","Women","Davis","CA","/teams/events/Eventteam/?TeamId=9oWJlSxruUXZ5mlv%2ffljz7%2bjIEXyOft3F3nd1xt8dRI%3d",50,0.763578974597183
"64","PUMAS",6,7,"Masters","Women","Ames","IA","/teams/events/Eventteam/?TeamId=XFcKBFTrURM5%2bRmRaNpVrNJi7lMkMGhyWBnko0qaTv4%3d",308,0.678051758424176
"65","Huck the Patriarchy",3,3,"Beach","Women","Seattle","WA","/teams/events/Eventteam/?TeamId=WmaHgdtfyUxpRbeNFKUXsXjNDeCc6DzAxBMRivF1czk%3d",169,0.64189053746108
"66","BKFT",4,2,"Masters","Women","Santa Cruz","CA","/teams/events/Eventteam/?TeamId=Rmd1aqKfRMu4YUbMU9yV8pMdK%2fUlVwQrxjp50oZxZ%2f8%3d",27,0.628902600262406
"67","North Carolina-Wilmington (Seaweed)",26,15,"College","Women","Wilmington","NC","/teams/events/Eventteam/?TeamId=Svc7GD5ciYxSWUqtNiL4cLKPAHwbd2oHPX7pzv67rnI%3d",254,0.60363635312324
"68","Cal Poly-SLO (SLO Motion)",20,11,"College","Women","San Luis Obispo","CA","/teams/events/Eventteam/?TeamId=zeFWx%2f3rImfgKOs0kwsvgR2NRLIxtgYapZk6iqVi8Wo%3d",46,0.579230942515483
"69","Iowa State (Woman Scorned)",24,8,"College","Women","Ames","IA","/teams/events/Eventteam/?TeamId=%2brbxZekO2c0nzlhiafO3HcIDdynbCestG6MixMijxUk%3d",182,0.524139790453565
"70","Loose Cannon",7,4,"Masters","Women","Philadelphia","PA","/teams/events/Eventteam/?TeamId=t%2b%2f5aI8gS6cfAczFhBKHRPnOfURSjalAYZ39JTu6mdM%3d",207,0.508260276190236
"71","Delaware (Sideshow Ultimate)",18,13,"College","Women","Newark","DE","/teams/events/Eventteam/?TeamId=aLhdH%2bEG4J1Z74u6Uku9dzsribdKZiM1EWzcxU2rYYA%3d",98,0.501717979443316
"72","Cornell (Wild Roses)",36,3,"College","Women","Ithaca","NY","/teams/events/Eventteam/?TeamId=z3eFI7xFYmutBzFzercqYtBoddv8p8SD9xT%2fuSyenkE%3d",89,0.475160250043245
"73","Liberty (Lady Flames)",26,12,"College","Women","Lynchburg","VA","/teams/events/Eventteam/?TeamId=2KtfN4%2f1SybgbVEiL4BgCHwU%2fMt6UUhr2U99VtwS8gQ%3d",204,0.454928682177194
"74","Vermont  (Ruckus)",22,11,"College","Women","Burlington","VT","/teams/events/Eventteam/?TeamId=tnSj9MDVfXpvFsGoAdunXjjhz4lGWDc0MjzUbRh3n5I%3d",427,0.451696522992484
"75","Sidearm",4,4,"Grand Masters","Women","Chicago","IL","/teams/events/Eventteam/?TeamId=j8VFwUcBh7I4OBaow6WSZf1WOlb2W%2fBp%2fw7JE%2bqadSs%3d",351,0.431685370430332
"76","West Chester (West Chester)",24,7,"College","Women","West Chester","PA","/teams/events/Eventteam/?TeamId=l956kZyz0JpZ5LX%2bn6e0RfghY9QIumLsK6X218BRmYM%3d",447,0.40979269704438
"77","California-Santa Barbara (Burning Skirts)",18,16,"College","Women","Goleta","CA","/teams/events/Eventteam/?TeamId=DJU6wjdQQDTsL30jYJPTxbDqfQKHf0CfbILG%2f2T%2bR2w%3d",54,0.403989308446381
"78","Chico State  (Chico Chicas)",21,10,"College","Women","Chico","CA","/teams/events/Eventteam/?TeamId=u62GZSQFWTchsABWE%2blS%2fvEhyhFdrsDImTA25vuNNSA%3d",66,0.393584990695223
"79","TCWM",3,3,"Beach","Women","Toronto","Ontario","/teams/events/Eventteam/?TeamId=6TOG843HfeWZ75MKNhxPTqYfedIe4cMOgudMc22hnbI%3d",387,0.384978007021857
"80","Georgia Tech (Wreck)",23,18,"College","Women","Atlanta","GA","/teams/events/Eventteam/?TeamId=DtIkXqr2fcyHHJBWO2ns59w6%2bSp8mxYkyTyUVOAlCu0%3d",147,0.382543987854811
"81","North Carolina State (Jaga Monsta)",23,13,"College","Women","Raleigh","NC","/teams/events/Eventteam/?TeamId=U3CpEGnLUG%2f8JDXI0pkPpdfrjLKb%2fyp2Ee0Nh1vDQSs%3d",256,0.353427854433813
"82","Hot Metal",20,12,"Club","Women","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=NmUcA3XL521B4QcEk5sAXflWhx43wtje1eKqH6m5lGY%3d",168,0.353007444097812
"83","Portland (UPRoar)",24,4,"College","Women","Portland","OR","/teams/events/Eventteam/?TeamId=boldYMSHhHP%2fZnPS3hRcZoFizEykg5NrAUy8Le16Ij0%3d",300,0.336369609160351
"84","Rockford Beaches",6,2,"Beach","Women","Madison","WI","/teams/events/Eventteam/?TeamId=noIidkklQ853un77uYByrPbsNkrbAxC1B0MlnVepotI%3d",324,0.330030249903189
"85","Williams (La WUFA)",30,3,"College","Women","Williamstown","MA","/teams/events/Eventteam/?TeamId=eFylP9zG4UAbOBCLlGiSOfrJQ8A1VY8UTp8Dk72Y2Ao%3d",458,0.329265541151758
"86","Colorado State (Hell's Belles)",21,10,"College","Women","Fort Collins","CO","/teams/events/Eventteam/?TeamId=%2bXYlWj%2fs0LB%2f7GD0pgbUG7HQuDjd0CcmTehQxIz3HFs%3d",82,0.328006559157058
"87","Clemson (Tigerlilies)",20,15,"College","Women","Clemson","SC","/teams/events/Eventteam/?TeamId=A%2fGcWvr8lK3AqaY31RTjqGpSrTNEzkjXh8ouRi%2bSqEM%3d",72,0.319992609080724
"88","Penn State  (Crisis)",16,14,"College","Women","State College","PA","/teams/events/Eventteam/?TeamId=orJfAYX9d9xX5aNHwn6ARbtRoljCE%2byc1OR9fWc%2bH0c%3d",287,0.309680270729916
"89","Minnesota (Ninjas)",15,12,"College","Women","Minneapolis","MN","/teams/events/Eventteam/?TeamId=8j5IDNJ2mmTGHEB4J6akgvGmZ8yE2cNy5JBF8u4xkFM%3d",228,0.305544149370253
"90","uno",2,5,"Club","Women","Toyota","Aichi","/teams/events/Eventteam/?TeamId=BmGT80BgJa6gdj7lwy3viZrmw9XY0TOls0bv1U3RrpY%3d",419,0.292817929007714
"91","Colorado College (Lysistrata's Tools)",12,17,"College","Women","Colorado Springs","CO","/teams/events/Eventteam/?TeamId=shxGM7ge4qsLfJqbKelBfpY9r18Q46xoRk%2fFK19%2bMTU%3d",80,0.292205843382405
"92","Carleton College-Eclipse (Eclipse)",23,7,"College","Women","Northfield","MN","/teams/events/Eventteam/?TeamId=m1DkV3n9%2fo6kLW3AWLG7dSvPceEGoEnC07SgyHdhOK0%3d",57,0.280672981820334
"93","Poachella",3,5,"Grand Masters","Women","Seattle","WA","/teams/events/Eventteam/?TeamId=q6OcDVi8aZRj%2fquQBl64C3wfY%2fVHDCtm41dKAbO9iUI%3d",298,0.279589024290665
"94","Iris",10,3,"Club","Women","Québec","Quebec","/teams/events/Eventteam/?TeamId=LsNrk559JBfUbdGogatPiX6w760k9hbpWQFGbNmWuN0%3d",183,0.269460543403277
"95","Viva",10,18,"Club","Women","Los Angeles","CA","/teams/events/Eventteam/?TeamId=T53Rw7saBWxr1Y06geq6GGcZUqVDxmRQAuMmgyuFivM%3d",436,0.266899546427604
"96","Texas-Dallas (MonStars)",12,10,"College","Women","Richardson","TX","/teams/events/Eventteam/?TeamId=HFS99A1%2b3o%2fQ2rfK%2fp92BW%2fp8%2b11rp8c%2bBeoBvArSGM%3d",394,0.259628919645022
"97","Florida State (Seminole Ladies)",27,15,"College","Women","Tallahassee","FL","/teams/events/Eventteam/?TeamId=jmdXQMKsoEqlx%2fndlWxqZBHFZdN2arSj%2f2sZBXI8DRw%3d",125,0.25253625744711
"98","Washington (Element)",11,19,"College","Women","Seattle","WA","/teams/events/Eventteam/?TeamId=IdzlN7L1l6MEgyweYTbtLfoXm5eOhDnr%2fbrKUDrh8oU%3d",439,0.231057630573728
"99","Georgia (Dawgma)",20,14,"College","Women","Athens","GA","/teams/events/Eventteam/?TeamId=bv0piAGJ2T9Ulg9%2b2sCDhNKmdutHSSEi2i%2bOOiBQi%2bQ%3d",142,0.229166540595669
"100","Elevate",18,8,"Club","Women","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=N62ALeqQAz1Rnhkn5Cz8xiRrsvmCJKWZ0DO4PTlJwl0%3d",110,0.224078662138712
"101","Clemson (Tiger Alumni)",6,1,"Club","Women","Clemson","SC","/teams/events/Eventteam/?TeamId=NJmUAe98%2bU8aQTOPNOP3Lw3sfEl4l8%2fm5bvosv0qTLg%3d",71,0.223978389317138
"102","Grit",18,12,"Club","Women","Washington","DC","/teams/events/Eventteam/?TeamId=NlKscwl6PuvBkHFHh%2b%2b9CGWiWcyYZMfrePiLJiOXUb8%3d",153,0.223682594894147
"103","Duke (Swerve)",20,10,"College","Women","Durham","NC","/teams/events/Eventteam/?TeamId=H0uZQmihXxCKUXgWlkzCXx5G%2fXPHpts6WN1HLnsXyek%3d",106,0.220882316114286
"104","Kennesaw State (Strix)",26,8,"College","Women","Kennesaw","GA","/teams/events/Eventteam/?TeamId=SsDArHe7imZC0wDTMqr4zR7HCndeywtem5EJ8BadDeg%3d",196,0.219916361295864
"105","Western Washington (Chaos)",4,8,"College","Women","Bellingham","WA","/teams/events/Eventteam/?TeamId=PUsywval7dv8Gpn8URBwtPJx0bimD74i1mIOA7RYAzU%3d",450,0.219783276346059
"106","Sonoma State (D'Vine)",13,14,"College","Women","Rohnert Park","CA","/teams/events/Eventteam/?TeamId=aPid5g7Rl4Q5qYAko8Yqlxuj4UzkDk60VNXenGREtRE%3d",358,0.216368368710301
"107","Chicago (Supersnatch)",21,12,"College","Women","Chicago","IL","/teams/events/Eventteam/?TeamId=agCGUT6w3uLl52%2boCeMfULuFyIJNEZVN2aIIzIKG3Zg%3d",65,0.209542957853486
"108","Auburn (Ares)",26,7,"College","Women","Auburn","AL","/teams/events/Eventteam/?TeamId=Itxp5yUgi7zE4VdHsGbImiqfb0PKZnjdDCsLW3cTj38%3d",16,0.202200002159016
"109","Wisconsin (Bella Donna)",16,16,"College","Women","Madison","WI","/teams/events/Eventteam/?TeamId=s7xC%2f2JqXAnPXLgnWZds6lD4Xh62tSZbI6PBAr2tEsk%3d",467,0.202114975887092
"110","Wicked",16,8,"Club","Women","Kansas City","KS","/teams/events/Eventteam/?TeamId=GpzJ6netEtQ7mG76O1CckfwXU9AboQ%2byCXk9V88t664%3d",454,0.19675825549755
"111","Boston College (Boston College)",18,8,"College","Women","Chestnut Hill","MA","/teams/events/Eventteam/?TeamId=0DKZAY%2fClTUlcMJNV3ErO3mO58jDb9XDosf9Qieitw0%3d",34,0.196061786002685
"112","ZENITH",6,5,"Masters","Women","Baltimore","MD","/teams/events/Eventteam/?TeamId=wXdFvryzMTHB0%2bPHBI7Wts1E0Y2oTGeetRGkyNrAMdM%3d",475,0.18551984381559
"113","Fusion",12,9,"Club","Women","Winnipeg","Manitoba","/teams/events/Eventteam/?TeamId=%2fy9GLX4zYAj99k0nZDPArHVDdX%2bQHyHsEy17YZWGgVU%3d",133,0.173103842447291
"114","FAB",18,8,"Club","Women","Bay Area","CA","/teams/events/Eventteam/?TeamId=svagJOLKWzW8rsFC0qKzB4B%2fqNDMB5k1ry7vLAfkYXI%3d",116,0.170340631248626
"115","Wesleyan (Vicious Circles)",17,0,"College","Women","Middletown","CT","/teams/events/Eventteam/?TeamId=8yQXQsqwd3U5tPLJtibXU4alXcwGzjS6ZK7mnwzv4h8%3d",446,0.164246076256198
"116","Connecticut (UConn Huskies)",24,9,"College","Women","Storrs","CT","/teams/events/Eventteam/?TeamId=Bw4X5kH8%2blNFkm5DaoSpE5jxLAuEIme1R0yGOLdU40c%3d",86,0.159709839205864
"117","Riding High West",4,4,"Grand Masters","Women","Multiple","AZ","/teams/events/Eventteam/?TeamId=ojfaghHR2sE6PfBVfsqFTehP03fSjNCdwSu3zjyx8NQ%3d",319,0.150292721846214
"118","Central Florida (Central Florida)",18,16,"College","Women","Orlando","FL","/teams/events/Eventteam/?TeamId=Fau2WHfLb7iXwh2CX%2fZRdzDu%2bK0SGFkO9nChSfiku38%3d",62,0.145890801009548
"119","Northwestern (GungHo)",18,13,"College","Women","Evanston","IL","/teams/events/Eventteam/?TeamId=uFEJJHpXo%2bfg21QK51DzML51WaHXso20o%2bnS2oItlEI%3d",264,0.140014828450956
"120","Northeastern (Valkyries A)",12,19,"College","Women","Boston","MA","/teams/events/Eventteam/?TeamId=ULMADbe8rb3kbp2F%2bq8VcYK7N3CyYNSTUrRhhBajqEI%3d",260,0.138967353109527
"121","James Madison (Bitchmonkeys)",23,15,"College","Women","Harrisonburg","VA","/teams/events/Eventteam/?TeamId=WFUpgjT3pvD6aoINFhtL0TeJWbGmy3nwazzUUQCGiM4%3d",188,0.134721829142251
"122","Columbia (PANDEMIC)",18,5,"College","Women","New York City","NY","/teams/events/Eventteam/?TeamId=xtcmP99PffxjvtIyS%2bClt6%2fpSpsjbnF7TEqh3uZ9fhw%3d",84,0.13417143445981
"123","Brigham Young (CHI)",11,9,"College","Women","Orem","UT","/teams/events/Eventteam/?TeamId=GyIWE10yaReEHY1YEkoUTP7LiB%2bwS%2fGAo%2bK8ykiHGeE%3d",38,0.127153169965321
"124","San Diego State (SDSU Gnomes)",11,13,"College","Women","San Diego","CA","/teams/events/Eventteam/?TeamId=ZX33qMLWLJpIN8Fwl2GmKbFrK9uy%2bf48Lpc5GHGCZ9o%3d",334,0.126172113097244
"125","South Carolina (SCORCH)",15,15,"College","Women","Columbia","SC","/teams/events/Eventteam/?TeamId=Ec801WfT2iJGXPljM5d9a1n%2fDibbrJRchytByoIGi%2b4%3d",359,0.117394359408415
"126","Maryland (Helpful Corn)",26,20,"College","Women","College Park","MD","/teams/events/Eventteam/?TeamId=W1rKBAklwdksFfw8T6J9s4%2bxJKknScR1Ch%2fjCxUT3lk%3d",218,0.116813067582591
"127","SUNY-Geneseo  (Escargot 2017)",18,2,"College","Women","Geneseo","NY","/teams/events/Eventteam/?TeamId=nMoLJNgmDySZwtuEupQyAhZKjZJqEHGPq0b8awgOZXM%3d",378,0.110019084308713
"128","Harvard (Quasar)",19,11,"College","Women","Cambridge","MA","/teams/events/Eventteam/?TeamId=hUSGGPgTIUluMR1pCr5MFkf08km7d8twZk9M7y%2fIkXc%3d",158,0.109304581856408
"129","Winnipeg Mint",2,4,"Masters","Women","Winnipeg","Manitoba","/teams/events/Eventteam/?TeamId=xm%2blr37Ppvj6%2bpqqUctU1GPm1vAawUDNHts3skIe8lw%3d",459,0.108446756361159
