"Rank","Team","Wins","Losses","Rating","City","State"
1,"Brute Squad",11,2,16.8102108471327,"Boston","MA"
2,"Molly Brown",11,2,16.6818888752136,"Denver/Boulder","CO"
3,"Seattle Riot",17,3,13.2308219018497,"Seattle","WA"
4,"Club Deportivo Revolution",5,2,9.01782808042981,"Medellin","Colombia"
5,"Fury",9,4,8.02417155537087,"San Francisco","CA"
6,"Traffic",3,4,3.84655665561268,"Vancouver","BC"
7,"MUD",2,5,3.54256227478303,"Edogawa-ku","Tokyo"
8,"Scandal",9,5,2.64071214875218,"Washington","DC"
9,"Showdown",4,9,2.05478496533222,"Texas City","TX"
10,"Heist",6,7,1.37020346540755,"Madison","WI"
11,"Ozone",9,3,1.30904397485357,"Atlanta","GA"
12,"Nightlock",8,7,1.1700721275102,"Bay Area","CA"
13,"Underground",9,5,1.07458360227753,"Seattle","WA"
14,"Schwa",6,8,0.973550765759626,"Portland","OR"
15,"Clemson (Tiger Alumni)",6,1,0.926633058616851,"Clemson","SC"
16,"Siege",9,4,0.693688400319526,"Boston","MA"
17,"Rival",9,3,0.55758182015442,"Columbus/Ann Arbor","OH"
18,"Pop",7,5,0.423600333224445,"Minneapolis","MN"
19,"LOL",7,4,0.420142464522355,"Oakland","CA"
20,"Iceni",0,7,0.324612601473696,"London","SW4 8QW"
21,"6ixers",5,2,0.253174916195189,"Toronto","Ontario"
22,"Nemesis",9,6,0.183003954756085,"Chicago","IL"
23,"Grit",6,1,0.168686815091569,"Washington","DC"
24,"Wildfire",4,9,0.167621925289771,"San Diego","CA"
25,"Hot Metal",7,6,0.136321389492974,"Pittsburgh","PA"
26,"BENT",1,5,0.132895060157725,"New York","NY"
27,"Wicked",11,0,0.112806931626402,"Kansas City","KS"
28,"Sneaky House Hippos",2,6,0.109302620461015,"Vancouver","British Columbia"
29,"uno",2,5,0.108208378662452,"Toyota","Aichi"
30,"Phoenix",9,2,0.0868282212759735,"Durham","NC"
31,"Elevate",10,5,0.0868108181547565,"Salt Lake City","UT"
32,"Venus",3,4,0.0815573212545785,"Montreal","Quebec"
33,"Green",13,0,0.0809424275870948,"Philadelphia","PA"
34,"Iris",10,3,0.0675561928428017,"Québec","Quebec"
35,"FAB",8,3,0.0554338395808129,"Bay Area","CA"
36,"Viva",4,14,0.0414343009447289,"Los Angeles","CA"
37,"Salty",3,4,0.0365417442108494,"Halifax","Nova scotia"
38,"Notorious C.L.E.",7,6,0.0337836176720273,"Cleveland","OH"
39,"Fusion",3,4,0.0310019832527241,"Winnipeg","Manitoba"
40,"PPF",4,3,0.0297161537885834,"Kitchener-Waterloo","Ontario"
41,"Dish",8,4,0.024224362494636,"Chicago","IL"
42,"Deadly Viper Assassination Squad",3,8,0.0230492581219782,"Oakland","CA"
43,"Colorado Small Batch",7,4,0.016067496696415,"Denver","CO"
44,"Portland Ivy",4,3,0.0156241819151638,"Portland","OR"
45,"Stella",4,3,0.0119740086356473,"Ottawa","Ontario"
46,"Steel",16,10,0.011693996879449,"Birmingham","AL"
47,"Pine Baroness",10,11,0.0114836594947895,"Princeton","NJ"
48,"Seattle Soul",4,3,0.00977906630484199,"Seattle","WA"
49,"Phoenix Uprising",4,2,0.00941923639282356,"Phoenix","AZ"
50,"Virginia Rebellion",6,7,0.00924317541297667,"Richmond","VA"
51,"Zephyr",2,5,0.00921343922875732,"Vancouver","British Columbia"
52,"Indy Rogue",11,7,0.00904097953190558,"Indianapolis","IN"
53,"Tabby Rosa",15,5,0.008700665136001,"Gainesville","FL"
54,"PLU Alum",0,4,0.00736835615938436,"Tacoma","WA"
55,"Seattle Beat",3,4,0.00700215056525577,"Seattle","WA"
56,"Tempo",1,3,0.00639440916116591,"Bay Area","CA"
57,"Maeve",4,4,0.00594376821486159,"Dallas","TX"
58,"Vice",9,8,0.00556080323847353,"Cambridge","MA"
59,"Jackwagon",3,3,0.00462692846721379,"Boulder/Denver","CO"
60,"Outbreak",10,3,0.00453159429883209,"Atlanta","GA"
61,"fiasco",12,7,0.00398318230976736,"Miami","FL"
62,"Sureshot",8,5,0.00397914758618332,"Cincinnati","OH"
63,"Further",2,5,0.003387847056028,"Eugene","OR"
64,"Queen Cake",8,7,0.0024085983981624,"New Orleans","LA"
65,"Storm",3,4,0.00239839886458093,"Montreal","Quebec"
66,"Brooklyn Book Club",13,6,0.00218862520415176,"Brooklyn","NY"
67,"Suffrage",11,8,0.00210385093119154,"Washington","DC"
68,"Wendigo",0,7,0.00153991074875318,"Vancouver","British Columbia"
69,"Backhanded",4,8,0.00133188959533175,"Baltimore/Washington","DC"
70,"Jinx",8,2,0.00125907028704244,"Portland","ME"
71,"Boomslang",7,8,0.00105581741913256,"Albany","NY"
72,"Venom",1,5,0.000987301395685471,"Tucson","AZ"
73,"Monsoon Ultimate",2,3,0.000904721880285695,"Flagstaff","AZ"
74,"Encore",3,10,0.000893329649567071,"Nashville","TN"
75,"Broad City",9,11,0.00077813394152989,"Philadelphia","PA"
76,"Helix",8,5,0.000515885619540751,"Chicago","IL"
77,"Sparks",7,5,0.000486065518686312,"Cincinnati","OH"
78,"Independence",4,9,0.000409502940730199,"Philadelphia","PA"
79,"Inferno",1,7,0.000406958620138054,"Houston","TX"
80,"Trainwreck",1,4,0.000399721479481263,"Fort Collins","CO"
81,"Mystik",4,3,0.00031403498259172,"Montréal","Québec"
82,"Salt City Spirit",5,10,0.000237828841764609,"Syracuse","NY"
83,"EXO",3,4,0.00023207323296445,"Sherbrooke","Québec"
84,"Lockdown",2,7,0.000219365739620034,"Madison","WI"
85,"Rogue",3,9,0.000207714163735057,"Chapel Hill","NC"
86,"Hoax",4,14,0.00018233288028753,"Charleston","SC"
87,"Baywatch",3,11,0.000162714877935133,"New Britain","CT"
88,"MystiKuE",3,3,0.000126999109567863,"Milwaukee","WI"
89,"Honey Pot",3,16,7.14246222171466e-05,"Chattanooga","TN"
90,"Roc Paper Scissors",3,5,5.71828179391465e-05,"Rochester","NY"
91,"Crackle",2,3,5.62005652253773e-05,"Minneapolis","MN"
92,"Snap",3,2,4.29146269667601e-05,"Minneapolis","MN"
93,"HOPE",1,6,1.64433212472202e-05,"Providence","RI"
94,"Dinosaur",0,13,1.44607265110215e-05,"New York","NY"
95,"Orbit",0,7,7.03275409048767e-06,"Atlanta","GA"
96,"Frenzy",2,9,2.62809745495934e-06,"Chicago","IL"
97,"Autonomous",1,11,3.33378050683024e-07,"Ann Arbor/Detroit","MI"
98,"Filthy Gorgeous",1,5,1.54379667062987e-07,"Saint Louis","MO"
99,"Huck the Patriarchy",5,2,0,"Seattle","WA"
99,"Temptress",0,2,0,"Dallas","TX"
