"","Team","Competition Level","Gender Division","Competition Division","College Region","College Conference","Wins","Losses","Links","Rating"
"127","Occidental","College","Women","Division III","Southwest","SoCal DI","5","7","/teams/events/Eventteam/?TeamId=bBtPSQ8H6VIzp54qeLSVVu1odv03c%2bGnSE6%2fBM%2f8qJU%3d",0.0606835005741202
"128","Bates","College","Women","Division III","New England","North New England DIII","7","3","/teams/events/Eventteam/?TeamId=hONT5IoYyMOej8m%2fgVn5s2Q7Pvd%2bknoOF5NeCCUZj8I%3d",0.0599122967164924
"129","Saint Louis","College","Women","Division I","South Central","Ozarks DI","8","5","/teams/events/Eventteam/?TeamId=T86Mv6q2QCHumzA7xAVDXi4Z%2b8hZKs%2fjiyp3KP3Jq%2bM%3d",0.0589268648678892
"130","Nevada-Reno","College","Women","Division I","Southwest","NorCal DI","3","8","/teams/events/Eventteam/?TeamId=FC3FeLHq4toa7apaT37TvxdWBBcbpeEuay3NhIqn5mQ%3d",0.0584398268227584
"131","Mount Holyoke","College","Women","Division III","New England","South New England DIII","5","5","/teams/events/Eventteam/?TeamId=gHteUx32cCZ0teqOvgZpTvcIRVwxLDJDC17R4rRXoeU%3d",0.057692903558041
"132","Alabama","College","Women","Division I","Southeast","Gulf Coast DI","16","9","/teams/events/Eventteam/?TeamId=nBs0jW40%2fYHvq1%2blK9%2fb9GkEYJB8rmulUoqvctJuD6Y%3d",0.057616845514266
"133","Wellesley","College","Women","Division III","New England","Metro Boston DIII","9","9","/teams/events/Eventteam/?TeamId=vt84CP34%2fFazTyLOhK1QXJKUAZvQSR86c6kvK86VtwQ%3d",0.0560602216923627
"134","Catholic","College","Women","Division III","Atlantic Coast","Atlantic Coast DIII","8","10","/teams/events/Eventteam/?TeamId=dSGFsvKj6zvGLr%2fhRkna1LNL8d97VCwRnLdpauEMick%3d",0.054679134425755
"135","Lewis & Clark","College","Women","Division III","Northwest","Northwest DIII","2","12","/teams/events/Eventteam/?TeamId=MAtH99eyVF%2fBNIo9YVs37Icj5hCUHkR0aDjEkSpc5bs%3d",0.054103656299381
"136","Delaware B","College","Women","Developmental","Atlantic Coast","Atlantic Coast Dev","9","3","/teams/events/Eventteam/?TeamId=y9IFgkb6NzHEmGspnlR0TfD2Cbro0CSMaRFIgAlDQhc%3d",0.0526517733534821
"137","Texas Christian","College","Women","Division I","South Central","Texas DI","10","7","/teams/events/Eventteam/?TeamId=BRqsin2RkfHTSmhvvtT%2bNmcIObj4FwArhRoj4Tk7Z%2bk%3d",0.0523717512614695
"138","Georgia College","College","Women","Division III","Southeast","Southern Appalachian DI","6","3","/teams/events/Eventteam/?TeamId=oBy%2fYsD4CFWHxceGY9znDDUCl3YKBWgq4VmPrFvg%2bnI%3d",0.0502790640785139
"139","SUNY-Buffalo","College","Women","Division I","Metro East","Western NY DI","4","7","/teams/events/Eventteam/?TeamId=1tENDiwB18qc5Gmhqc8k8P%2fs%2b1m2EhvyCDc%2fMb2nygU%3d",0.0476942333346035
"140","Wisconsin-Milwaukee","College","Women","Division I","North Central","Lake Superior DI","3","7","/teams/events/Eventteam/?TeamId=5grHBEk6Xyzb7UV%2faUbhO6I%2bHjdc%2fhvZ0NOkDZ88Ueo%3d",0.0444221588436357
"141","Luther","College","Women","Division III","North Central","North Central DIII","5","6","/teams/events/Eventteam/?TeamId=5w67pNwS3iH7Il2telvK3dsSCeFPNq6xPnsm%2fXbOovI%3d",0.0439512456032562
"142","Purdue","College","Women","Division I","Great Lakes","Eastern Great Lakes DI","7","5","/teams/events/Eventteam/?TeamId=uoW7qWFewpnqAbt6kpoRU%2f3J6PixbuhlM%2blOtEsrR3c%3d",0.0417795204044897
"143","South Florida","College","Women","Division I","Southeast","Florida DI","6","8","/teams/events/Eventteam/?TeamId=daMfgoV%2fFC3QiRkjRz6JGj0Qdsiq3tRL6OJPXiuJnPA%3d",0.0413349886202187
"144","Georgia Southern","College","Women","Division I","Southeast","Southern Appalachian DI","2","9","/teams/events/Eventteam/?TeamId=gYz89kpazF4fNzjx5GpMlSlt48pyYoZOW8PbHXCxIAs%3d",0.0401112759255006
"145","Messiah","College","Women","Division III","Ohio Valley","Pennsylvania DIII","5","9","/teams/events/Eventteam/?TeamId=DovRfRZgvlH9STkPSvlp%2bow5fFxaFESZejVKiTsWqLY%3d",0.03957623939193
"146","Loyola-Chicago","College","Women","Division I","Great Lakes","Illinois DI","6","4","/teams/events/Eventteam/?TeamId=wA1gxuuk96SzU4NK888bfnSTfVbYmlvYOzOJkgIf2mo%3d",0.0368758081183012
"147","Dickinson","College","Women","Division III","Ohio Valley","Pennsylvania DIII","3","6","/teams/events/Eventteam/?TeamId=lDBoZiO1XJXUYBjub%2bpEO2Yy9s5zkxVZJnhC0ntGE58%3d",0.0364928955695839
"148","St Benedict","College","Women","Division III","North Central","North Central DIII","6","5","/teams/events/Eventteam/?TeamId=qE57UeJ7BtJHPoguGjlsKPzQufnim7BjkA4ikMkdJiI%3d",0.0361198335750832
"149","North Georgia","College","Women","Division III","Southeast","Southern Appalachian DI","6","11","/teams/events/Eventteam/?TeamId=7hBkPBwqvhUSBdzBIW7kTLeEBo8ygWFpX3vSf5VuuQ0%3d",0.0353886902776052
"150","Rice","College","Women","Division III","South Central","South Central DIII","9","7","/teams/events/Eventteam/?TeamId=Yh65PySVpe3r%2bS1fB%2fV0LYxh3QwQOKwcC1I091GG4Tk%3d",0.0344436815026185
"151","SUNY-Stony Brook","College","Women","Division I","Metro East","Eastern Metro East DI","8","4","/teams/events/Eventteam/?TeamId=V46IwX86LSY0twm4ulc9%2f7lEyfGB8h0R2FuyDM4t7Qk%3d",0.0330926812548908
"152","Alabama-Birmingham","College","Women","Division I","Southeast","Gulf Coast DI","4","11","/teams/events/Eventteam/?TeamId=lNM2yT%2bAZhtfCf8sNm5JV1gWawLbzGeogz3koHhR2J8%3d",0.0323147620833015
"153","Swarthmore","College","Women","Division III","Ohio Valley","Pennsylvania DIII","3","13","/teams/events/Eventteam/?TeamId=TL8nNMzOhB%2fV6tENL0mEwHerci5XDIBJ4lk%2fFFi5E2U%3d",0.0313925379374406
"154","NYU","College","Women","Division I","Metro East","Eastern Metro East DI","11","9","/teams/events/Eventteam/?TeamId=G0XzI8MIhfmYY910WaUIg2Qlo5s7veWeiWEhVV19vyc%3d",0.0286811202638516
"155","Oklahoma","College","Women","Division I","South Central","Ozarks DI","9","8","/teams/events/Eventteam/?TeamId=9mZQ4N3JWR5vmMZ6tScE2Yw4s8ZRoyLCWiOsN9YRV98%3d",0.027325742405018
"156","Texas State","College","Women","Division I","South Central","Texas DI","4","8","/teams/events/Eventteam/?TeamId=8hF8JcZo%2fNSinJjoa93cz6q5CXHLrbjO476VNl9NbME%3d",0.0270829266150836
"157","DePaul","College","Women","Division I","Great Lakes","Illinois DI","6","4","/teams/events/Eventteam/?TeamId=V0eo6r%2b3r14Qh9s9D%2fPvlY%2ft75afsqbWo1epA7Eaf6w%3d",0.025465606212927
"158","Wooster","College","Women","Division III","Ohio Valley","Ohio DIII","8","2","/teams/events/Eventteam/?TeamId=oJc5aIAyNkb3FqIWQjXcqzoiDsUt%2frp7pzylVPu0xqk%3d",0.0248966865351672
"159","Mississippi State","College","Women","Division I","Southeast","Gulf Coast DI","7","13","/teams/events/Eventteam/?TeamId=CFMhcAxHEfHffUDP1PRL%2b7IsYsD94O0LtIDHGqJQls4%3d",0.0227398970429949
"160","Drexel","College","Women","Division I","Ohio Valley","Pennsylvania DI","2","9","/teams/events/Eventteam/?TeamId=FpEZjrEKa3XUqrhNpNgpsERhAiUcTQ43ogBysspzAQc%3d",0.0225138797242029
"161","Oberlin","College","Women","Division III","Ohio Valley","Ohio DIII","6","4","/teams/events/Eventteam/?TeamId=DLHU3Jn2ogr30qcwEHhNI27kWRV8e9ROK0n%2fEYBXTik%3d",0.0212198918407933
"162","California-Irvine","College","Women","Division I","Southwest","SoCal DI","2","8","/teams/events/Eventteam/?TeamId=4Ey%2ffFygOoPQ3FtKJZIPsdfCt7MMmr3iYhbioKRcvNg%3d",0.020784214363331
"163","Illinois State","College","Women","Division I","Great Lakes","Illinois DI","2","7","/teams/events/Eventteam/?TeamId=7vHMnFyXR9aFaU6wkh9we7TDuNtxyCk8Qva8ksAMQng%3d",0.0203959296765055
"164","California-San Diego B","College","Women","Developmental","Southwest","Southwest Dev","3","9","/teams/events/Eventteam/?TeamId=Ub%2bLpLOQR1BpN%2fvaN5Vgyal2x0PjgyONd4xmEr8wDMQ%3d",0.0196970265068383
"165","Wake Forest","College","Women","Division I","Atlantic Coast","Carolina DI","5","12","/teams/events/Eventteam/?TeamId=qXG6f%2bi7evYJOABVbb97pusmAQCuNW4V80iETttBRzk%3d",0.0193434399534079
"166","North Carolina B","College","Women","Developmental","Atlantic Coast","Atlantic Coast Dev","5","6","/teams/events/Eventteam/?TeamId=TSdxuQjaTTT%2bbn29YnFwv%2blQPrmXNKxPNS3LXSDtxEA%3d",0.0193232252164358
"167","Elon","College","Women","Division III","Atlantic Coast","Atlantic Coast DIII","6","7","/teams/events/Eventteam/?TeamId=68E3gOoti4eHgaIAOl152CFbxpwWhhX1q385%2buNZ7dY%3d",0.0184710452210829
"168","Missouri S&T","College","Women","Division III","South Central","South Central DIII","7","6","/teams/events/Eventteam/?TeamId=3hXStfnyuMBmM0GcOQ1y8XfbyaUgfxiXsiTT5FwrU4E%3d",0.0181095688371056
"169","Missouri","College","Women","Division I","South Central","Ozarks DI","4","13","/teams/events/Eventteam/?TeamId=uZ5D3q53CJVk3Tfr2zFniXhMPwH8rM%2b70eglmcwzJCI%3d",0.0175786602814569
"170","George Washington","College","Women","Division I","Atlantic Coast","Colonial DI","6","13","/teams/events/Eventteam/?TeamId=TumuqVImLwdfPHUGTkihqoeZeLnHaCPw8k2NRmPismU%3d",0.0171973067042735
"171","MIT","College","Women","Division I","New England","Metro Boston DI","4","8","/teams/events/Eventteam/?TeamId=MaIpOTSAjSlOeJ9ekRzvudBcwmIITeExkPdj5GEZ52M%3d",0.0161681187393467
"172","Richmond","College","Women","Division III","Atlantic Coast","Atlantic Coast DIII","7","4","/teams/events/Eventteam/?TeamId=h%2fLHIvvLejD4pEjT0ZrcG80ujYRT5pJGbcvfu13N7%2fo%3d",0.015043157396371
"173","Rensselaer Polytech","College","Women","Division III","Metro East","Eastern Metro East DIII","8","4","/teams/events/Eventteam/?TeamId=3EB7xsuF0QUP8aUFIPZoXDzrbzMdg%2bNXHaKyGf5GAhY%3d",0.0148374798828299
"174","Virginia Tech","College","Women","Division I","Atlantic Coast","Virginia DI","6","11","/teams/events/Eventteam/?TeamId=6nJs1k%2fEk7TqqU4m7KOUAxannsz7mBLvsrJTrn2Ypkw%3d",0.0146396578533342
"175","Ohio","College","Women","Division I","Ohio Valley","Ohio DI","8","4","/teams/events/Eventteam/?TeamId=YSA%2bf%2fsYz3rBDTORSuEf6fflmT0ssUZgPZ1ySB8mRO8%3d",0.0138067663319062
"176","Mary Washington","College","Women","Division III","Atlantic Coast","Atlantic Coast DIII","5","9","/teams/events/Eventteam/?TeamId=%2blYLJ%2f4DynXWdm%2fFO7YfOa4i%2b3Tzg%2fmCKG8rz9Cj04M%3d",0.0136235373635472
"177","Kansas State","College","Women","Division I","South Central","Ozarks DI","6","7","/teams/events/Eventteam/?TeamId=z%2fW6ortmjYV7nzsER%2fq9jP1IUlUS6aREeAwaF1Lcaho%3d",0.012767894713554
"178","Tennessee-Chattanooga","College","Women","Division I","Southeast","Southern Appalachian DI","3","8","/teams/events/Eventteam/?TeamId=Y73ak340Rd22gAgKFTsPAi%2f1HOt1JkVxXjTIfoqri0E%3d",0.0125922907166602
"179","Virginia Commonwealth","College","Women","Division I","Atlantic Coast","Virginia DI","7","12","/teams/events/Eventteam/?TeamId=MuwLlx4A3fZ9xMVizIE2x2r%2boBI0HoxsyeRjyhH%2ftFk%3d",0.0123744937839775
"180","California B","College","Women","Developmental","Southwest","Southwest Dev","2","10","/teams/events/Eventteam/?TeamId=NEwthAaD3dYXJxgqH0lqfFq7EeNtkX%2f4hgNrOdR8A9Y%3d",0.012191806266102
"181","North Carolina-Asheville","College","Women","Division III","Atlantic Coast","Atlantic Coast DIII","4","8","/teams/events/Eventteam/?TeamId=rdx9q6ZUKtHQENjJm%2bTSJljNMcJVVStg1MFtxBNRcqw%3d",0.012175984094058
"182","Texas-San Antonio","College","Women","Division I","South Central","Texas DI","11","9","/teams/events/Eventteam/?TeamId=zYw%2fFLnyV9wJriIun5XPxYGP6XOAOE1BWkFLKsjHjtg%3d",0.0105922919074635
"183","Wisconsin-Eau Claire","College","Women","Division I","North Central","Lake Superior DI","4","6","/teams/events/Eventteam/?TeamId=GpiWyqEz5Jh7bge1s44n4KUagw%2bvGSMvilf1qZurhL8%3d",0.00940627893197456
"184","William & Mary","College","Women","Division I","Atlantic Coast","Virginia DI","5","11","/teams/events/Eventteam/?TeamId=UdHEyOdObuuLU%2beZ%2bZlF28B1kZzIaV8A0P0mznh5MeA%3d",0.00826714178741858
"185","Pittsburgh B","College","Women","Division I","Ohio Valley","Pennsylvania DI","4","7","/teams/events/Eventteam/?TeamId=65VtgXMDsikvKe0F1dzrRnHX9FpycrCD1hTJwXUvIUU%3d",0.00675875837972256
"186","Texas B","College","Women","Developmental","South Central","Texas DI","11","9","/teams/events/Eventteam/?TeamId=bl89oVoIVl8Bfw7AUnUmWEHjAXwGkZHM2Czcko%2fbAX8%3d",0.00666153564853354
"187","Northeastern B","College","Women","Developmental","New England","New England Dev","10","11","/teams/events/Eventteam/?TeamId=0zXaKC%2fEhvZKpK09HRq%2bnVcItvt9NvoLQbTUlr2iVZw%3d",0.00616089255942593
"188","Georgia State","College","Women","Division I","Southeast","Southern Appalachian DI","3","7","/teams/events/Eventteam/?TeamId=qN7OFt0iCBYoeaXG9sbpJ%2blceZFkJ2FivUbRqTt27Uk%3d",0.00608077261086497
"189","Miami","College","Women","Division I","Southeast","Florida DI","3","9","/teams/events/Eventteam/?TeamId=xO1HeITWsIAu6DFE3Y1NrpGr8uBtF%2fr72P33xhQ6Ey0%3d",0.005992838697193
"190","Salisbury","College","Women","Division I","Atlantic Coast","Colonial DI","6","13","/teams/events/Eventteam/?TeamId=tRb0Esip%2bZY2O1ZNHmwIRnEZ%2biWZRUjoFdMThNzUHQg%3d",0.00578423989878231
"191","Texas-Dallas","College","Women","Division I","South Central","Texas DI","10","5","/teams/events/Eventteam/?TeamId=HFS99A1%2b3o%2fQ2rfK%2fp92BW%2fp8%2b11rp8c%2bBeoBvArSGM%3d",0.00534750952304621
"192","Edinboro","College","Women","Division I","Ohio Valley","Pennsylvania DI","3","5","/teams/events/Eventteam/?TeamId=AM8%2biy15AO2VOqrRyVkmZdrQa2TvSyg4oJltzmJ3VN0%3d",0.00503319474953068
"193","Marquette","College","Women","Division I","North Central","Lake Superior DI","1","7","/teams/events/Eventteam/?TeamId=iFzvCupcxJ%2fvb%2f98%2flH0CYeAxGU6zhpXcw7%2bTDkoi%2bQ%3d",0.00498654885302752
"194","Miami (Ohio)","College","Women","Division I","Ohio Valley","Ohio DI","3","4","/teams/events/Eventteam/?TeamId=DPUTWk0gf1kDcZdj%2fAdkdowbJPYY77UvO%2bYh2d5qypU%3d",0.00469067661669768
"195","Washington University B","College","Women","Developmental","South Central","Ozarks DI","3","9","/teams/events/Eventteam/?TeamId=jnhBifDdgm9b4q61VhtC99%2bmn4%2bN%2b8e9BwKaoDDP410%3d",0.00449521895280459
"196","Ithaca","College","Women","Division III","Metro East","Western NY DIII","4","8","/teams/events/Eventteam/?TeamId=2o84ZV%2fk%2fR0G2EyS6n2tB2fmq%2bwETziQ%2bXPlkBUdj54%3d",0.00433790574079347
"197","Cornell B","College","Women","Developmental","Metro East","Western NY DI","1","12","/teams/events/Eventteam/?TeamId=yxyKbJxa%2bzwelMh4qUj%2f0kQVTEArJ4YznmGdYJAz20Y%3d",0.0038002348041638
"198","Harding","College","Women","Division III","South Central","South Central DIII","2","10","/teams/events/Eventteam/?TeamId=TDPgKMwy%2fEPqG0fl7%2bbnlKOPqvMjxZUXA1qx6eHeIB8%3d",0.00374421177433517
"199","Ohio Wesleyan","College","Women","Division III","Ohio Valley","Ohio DIII","3","8","/teams/events/Eventteam/?TeamId=fxHlwn7uTAvfUPkCmgFfKDvwHcWdLLN62KehjWqwrYA%3d",0.00370830579507859
"200","Brandeis","College","Women","Division III","New England","Metro Boston DIII","10","5","/teams/events/Eventteam/?TeamId=Mjn5%2bmxZxdJOG9N4888HYK6N5I7ZdubGIxCN9i8O0sI%3d",0.00366764088187589
"201","Vermont B","College","Women","Developmental","New England","New England Dev","5","7","/teams/events/Eventteam/?TeamId=msR6whur8mvBiqro%2foxyEqhKxfRaUmTseWoSgLLJLuc%3d",0.00330969325865724
"202","North Park","College","Women","Division III","Great Lakes","Great Lakes DIII","6","5","/teams/events/Eventteam/?TeamId=mOrucXaAQgqvK2tS00t9LLnAumTHLJe8icG68TGtsTc%3d",0.00327821501008214
"203","Wisconsin B","College","Women","Developmental","North Central","Lake Superior DI","5","12","/teams/events/Eventteam/?TeamId=dBg3WYAosXbBcHXWd1MsvvuzY6XhuUoUpvPloDyI3%2f8%3d",0.00312849207416301
"204","Wooster B","College","Women","Developmental","Ohio Valley","Ohio DIII","1","10","/teams/events/Eventteam/?TeamId=QzmMldMdsOmrNMC7N2dkQ%2bLoY%2fPGJwa26Ei2mlmhhDg%3d",0.00301375438618591
"205","Wheaton (Illinois)","College","Women","Division III","Great Lakes","Great Lakes DIII","4","4","/teams/events/Eventteam/?TeamId=ic0r959TyFyWMt8RcQymhFUHaTnh72HCRopRXzk5JLg%3d",0.00275897433746802
"206","Minnesota-Duluth","College","Women","Division I","North Central","Western North Central DI","5","9","/teams/events/Eventteam/?TeamId=k1w4DJ8RueiWBevgrRYhFxH6RyrZ6qTli%2bj7aP0cZfw%3d",0.00231584275821267
"207","Northwestern B","College","Women","Developmental","Great Lakes","Illinois DI","1","7","/teams/events/Eventteam/?TeamId=qqo%2fcHQP502rN6r4xRJrLVBUEnw4Lr1RsAo1iUkDByU%3d",0.00220607835780994
"208","Towson B","College","Women","Developmental","Atlantic Coast","Atlantic Coast Dev","4","11","/teams/events/Eventteam/?TeamId=smT9U%2bsTba0B1Z8svgpoD7LG%2fPRfTSuf5LHBD%2bTSLu0%3d",0.00219260009107603
"209","Texas A&M","College","Women","Division I","South Central","Texas DI","6","12","/teams/events/Eventteam/?TeamId=J9Mp7zavFaZsq1J6q2KGSNu8bROsHL3FF5%2fPIf8i6VU%3d",0.00203127204556216
"210","Kansas B","College","Women","Division I","South Central","Ozarks DI","1","11","/teams/events/Eventteam/?TeamId=5w4XAjYw%2fX0sy2o0w8I4Yke%2fejVW7APFxZqCVwE0x0c%3d",0.00197926210820724
"211","Syracuse","College","Women","Division I","Metro East","Western NY DI","2","8","/teams/events/Eventteam/?TeamId=iYFS3lttFjJjBubnZ1FUFcdBFGhNOM7chpR%2be%2bl2f6U%3d",0.00171297960968804
"212","George Washington B","College","Women","Developmental","Atlantic Coast","Atlantic Coast Dev","1","8","/teams/events/Eventteam/?TeamId=udygJVQ7F7Ey0d3mPXrPYuR3yXkZXMO8%2fYDsDBsgzj8%3d",0.00164553358972173
"213","Grinnell B","College","Women","Developmental","North Central","North Central DIII","1","10","/teams/events/Eventteam/?TeamId=9k8fV%2bKfBO33oy21sSn8fSHnUk2N1xRXS0LlWdOO5jk%3d",0.00164214505726798
"214","Virginia B","College","Women","Developmental","Atlantic Coast","Atlantic Coast Dev","3","21","/teams/events/Eventteam/?TeamId=%2fGr7S5nSrDv%2fxx2E1oI1WK2zzzHfFDX%2bDwsMWDdsRG4%3d",0.00158354708155992
"215","SUNY Cortland","College","Women","Division III","Metro East","Western NY DIII","0","15","/teams/events/Eventteam/?TeamId=pYBTt4ooeMNhHwdtS37vB6vtAYV0BOPWApRJU2bXrn4%3d",0.00110420223225872
"216","Princeton B","College","Women","Developmental","Metro East","Eastern Metro East DI","0","8","/teams/events/Eventteam/?TeamId=VScXJ0NJQVwrLXHihkdihtGyxZDLfoQhja1ZdECLsp8%3d",0.00105018365830591
"217","Goucher","College","Women","Division III","Atlantic Coast","Atlantic Coast DIII","4","5","/teams/events/Eventteam/?TeamId=g9BiODFA6TXDKW4cIs9YsQ2WxDIV3L6Y7L%2f5kEMF00c%3d",0.000988465483032195
"218","Georgetown B","College","Women","Developmental","Atlantic Coast","Atlantic Coast Dev","4","6","/teams/events/Eventteam/?TeamId=k5dnayFnMwAhJXnFD37jgKgfetGgaMlJr2UPI%2fZeXzs%3d",0.000934882118292848
"219","Florida B","College","Women","Developmental","Southeast","Florida DI","0","22","/teams/events/Eventteam/?TeamId=NsI0Bmpu3X%2bnJVGYOcDZql0syHB5qcIC%2fVydMz%2f6NRI%3d",0.000775629966079733
"220","Michigan B","College","Women","Developmental","Great Lakes","Eastern Great Lakes DI","4","10","/teams/events/Eventteam/?TeamId=9%2fqgUr70RkKvYk7ehhJwT8rIbVm9Q7L5Ve4QgRi2MHQ%3d",0.000768026530485393
"221","Trinity","College","Women","Division III","South Central","South Central DIII","1","21","/teams/events/Eventteam/?TeamId=uV7Hctq%2fzm1YtO6NFoNIyIDGbU8AIF5GK419u3mRB2A%3d",0.00072982432030783
"222","American B","College","Women","Developmental","Atlantic Coast","Atlantic Coast Dev","1","13","/teams/events/Eventteam/?TeamId=iDy97xdthNgrpUx6AGPcf%2b2fJQaQDLCI%2fPxIBr9tNZM%3d",0.000505178291860193
"223","Notre Dame B","College","Women","Developmental","Great Lakes","Eastern Great Lakes DI","3","10","/teams/events/Eventteam/?TeamId=yHzfK4sBlVyzfdmuNQlI%2bXeT5FsqyFepKNh23oVrEmY%3d",0.000476564743295056
"224","Appalachian State","College","Women","Division I","Atlantic Coast","Carolina DI","0","8","/teams/events/Eventteam/?TeamId=l88cnPjgfgbuguwwgV4Y6T2KmDgNewIpABq926kQYJU%3d",0.000381852197852511
"225","Davidson","College","Women","Division III","Atlantic Coast","Atlantic Coast DIII","1","9","/teams/events/Eventteam/?TeamId=cI5Fkaw3Pj%2bnNQgx9zkeVB43de5xBjkIwh54hScjPJ4%3d",0.000317750775755498
"226","Emory B","College","Women","Developmental","Southeast","Southern Appalachian DI","2","10","/teams/events/Eventteam/?TeamId=%2f7J6RNDclgHvxhYstpezhBPMoK32Bt6BMCV2z1iSFC4%3d",0.000179889867380859
"227","Florida State B","College","Women","Developmental","Southeast","Florida DI","3","7","/teams/events/Eventteam/?TeamId=jx%2fjwflDW5VPbwXiBgCgntByh%2fvy%2blSmIuJtx%2br1oiQ%3d",0.000146676708376376
"228","Philadelphia","College","Women","Division III","Ohio Valley","Pennsylvania DIII","2","6","/teams/events/Eventteam/?TeamId=7OwpGUUGPPs32zrBWGNMBAX3Fe2rZFy9uMn7nFLlOJI%3d",0.000121989974258281
"229","Southern Indiana","College","Women","Division I","Great Lakes","Eastern Great Lakes DI","2","10","/teams/events/Eventteam/?TeamId=ir7MWkWJIToNeyvIrEqdahUBvVFB0BaK1GKzWDy3OJ8%3d",9.71880682009247e-05
"230","Columbia B","College","Women","Division I","Metro East","Eastern Metro East DI","2","9","/teams/events/Eventteam/?TeamId=1MPllM63%2b%2b5MgWrZsuQIutvSszNPXKGNk8PvrnNzkpE%3d",2.22587382657779e-05
