"Rank","Team","Wins","Losses","Rating","City","State"
71,"Happy Hour",5,2,0.365991851098061,"McMinnville","OR"
72,"Family Style",5,6,0.295395500813391,"Los Angeles","CA"
73,"8 Bit Heroes",12,7,0.289053332619169,"Frederick","MD"
74,"Northern Comfort",11,4,0.284632034922476,"Milwaukee","WI"
75,"Ant Madness",15,7,0.270482185164982,"Arlington","VA"
76,"Classy",4,3,0.26598973566698,"San Francisco","CA"
77,"American Barbecue",4,3,0.249985516716326,"San Francisco","CA"
78,"Shakedown",9,6,0.233583497620116,"Chicago","IL"
79,"Malice in Wonderland",9,4,0.220912975681583,"Raleigh","NC"
80,"Firefly",6,8,0.202622208295791,"San Francisco","CA"
81,"Mesteño",3,3,0.182304873483693,"Denver","CO"
82,"Trash Pandas",11,10,0.177962893813201,"Nashville","TN"
83,"LoveShack",13,8,0.174377093954055,"Atlanta","GA"
84,"American Hyperbole",9,10,0.173758466317754,"Baltimore","MD"
85,"Platypi",4,4,0.171969106996031,"Chico","CA"
86,"Fable",2,5,0.168695490180413,"Vancouver","BC"
87,"Goose Lee",9,4,0.168506893192372,"Cincinnati","OH"
88,"Buffalo Lake Effect",14,6,0.158864545091351,"Buffalo","NY"
89,"Alternative Stacks",12,10,0.157364541979609,"Fairfield","CT"
90,"tHUMP",7,2,0.15060312063925,"Houston","TX"
91,"Darkwing",8,11,0.150109639899183,"Mansfield","MA"
92,"Powermove",7,12,0.148101033291779,"New York","NY"
93,"Alchemy",4,3,0.147701661386682,"San Francisco","CA"
94,"Crash",2,11,0.145943479208615,"Kitchener-Waterloo-Guelph","Ontario"
95,"Friday Night Couch",7,5,0.143910308637898,"Seattle","WA"
96,"League of Shadows",12,8,0.138368825337139,"Boston","MA"
97,"Risky Business",7,3,0.132300658807894,"Dallas","TX"
98,"TAU",5,2,0.131526622696348,"Winston Salem","NC"
99,"Sunken Circus",13,14,0.130687352981897,"Portland","ME"
100,"Fear and Loathing",5,6,0.129620824012013,"Las Vegas","NV"
101,"Cutthroat",7,5,0.127225979578291,"Reno","NV"
102,"Albany Airbenders",9,17,0.125925725114336,"Albany","NY"
103,"panIC",5,2,0.124007143801792,"Iowa City","IA"
104,"HAOS",9,9,0.117707760195497,"Watertown","MA"
105,"Legion",11,9,0.11623717691095,"Lynchburg","VA"
106,"Rainbow",14,13,0.103348805438663,"Somerville","MA"
107,"VIP Club",6,7,0.100849528208871,"Quebec","QC"
108,"RUT",10,9,0.100565191134603,"Burlington","VT"
109,"Lawn Patrol",3,5,0.0984551059193093,"San Jose","CA"
110,"Mutiny",8,5,0.098381891874472,"St. Petersburg","FL"
111,"Superstition",7,10,0.0973486520260513,"Phoenix","AZ"
112,"Argo",3,4,0.0956464200639442,"San Francisco","CA"
113,"Thoroughbred",5,2,0.0933232886228181,"Saint Louis","MO"
114,"Possum",9,6,0.0931965349742315,"Greenville","SC"
115,"Crush",3,3,0.0931840327658767,"Knoxville","TN"
116,"Sir Walter Rowdy",9,4,0.0911258207276481,"Raleigh","NC"
117,"rubber duck ultimate.",10,4,0.0875780873207842,"Fayetteville","AR"
118,"Tyrannis",5,7,0.0859107192041385,"Charlottesville","VA"
119,"Buckwild",1,5,0.0855203279647959,"Sacramento","CA"
120,"The Hucking Dead",8,10,0.0847376553683631,"Jacksonville","FL"
121,"Robot",5,1,0.0845931521779715,"Santa Barbara","CA"
122,"#Birdz",9,5,0.07959491720753,"Long Island","NY"
123,"Crucible",11,3,0.0745286382738068,"Pittsburgh","PA"
124,"Moonshine",6,9,0.0736380368222211,"Lexington","KY"
125,"Sweet Action",3,10,0.0726996992366256,"Denver","CO"
126,"Rat City",3,10,0.0725930217244711,"Baltimore","MD"
127,"Providence Mob",9,9,0.0698548900981784,"Providence","RI"
128,"Petey's Pirates",9,7,0.0680527522786033,"Columbus","OH"
129,"LORD",8,11,0.0630829868295236,"Fairfax","VA"
130,"Mixed Nuts",9,10,0.0627082858843196,"Boston","MA"
131,"Freetail",6,10,0.0589741404704373,"San Antonio","TX"
132,"Baywatch",5,9,0.0583557148176917,"Pensacola","FL"
133,"Scarecrow",8,16,0.0578917753080148,"Manchester","NH"
134,"Unlimited Swipes",8,5,0.0561403450520169,"New York","NY"
135,"AC Bandits",5,1,0.0560802475383016,"Oakland","CA"
136,"Mad Udderburn",9,6,0.0544030281024278,"Madison","WI"
137,"Sabotage",5,8,0.0543971233141384,"Philadelphia","PA"
138,"Dream Team Frisbee",3,4,0.0530033473934923,"Columbia","SC"
139,"Tex Mix",9,5,0.0525030271310851,"Dallas","TX"
140,"Moontower",4,6,0.0514723692390493,"Austin","TX"
141,"Mojo Jojo",4,3,0.0493109212335349,"Minneapolis","MN"
142,"Happy Valley",3,3,0.0486557839617238,"Amherst","MA"
143,"DTH",7,7,0.0467398758572057,"Cambridge","MA"
144,"Instant Karma",3,4,0.0442489714096893,"Tucson","AZ"
145,"Coalition Ultimate",3,4,0.0412645717747804,"Minneapolis","MN"
146,"Boomtown",6,1,0.0412075617184218,"Tulsa","OK"
147,"Enough Monkeys",5,7,0.0397870259242333,"Hartford","VT"
148,"North Coast Disc Co.",7,8,0.0395371330007907,"Cleveland","OH"
149,"Dumpster Fire",4,10,0.0395098335895741,"North Charleston","SC"
150,"Stormborn",5,14,0.0379837116926703,"Washington","DC"
151,"Mimosas",1,5,0.0374275797533339,"Berkeley","CA"
152,"The Bandits",5,2,0.0345514771913646,"Montclair","NJ"
153,"Prion",4,3,0.0344996079087598,"Champaign-Urbana","IL"
154,"Liquid Hustle",4,10,0.0331438153517324,"Indianapolis","IN"
155,"OutKast",5,9,0.0313331804837447,"Atlanta","GA"
156,"Townies",4,2,0.029954714700189,"Ithaca","NY"
157,"Swing",3,6,0.0286604001003184,"San Diego","CA"
158,"Animals",2,5,0.0283648982301183,"Sherbrooke","Québec"
159,"Oh My!",7,9,0.0282954210172489,"Portland","OR"
160,"Memphis Hustle & Flow",6,4,0.0282827207378421,"Memphis","TN"
161,"BRUH",4,10,0.0269055816240805,"Clemson","SC"
162,"Bulleit Train",6,7,0.0261663367246031,"Seattle","WA"
163,"Free Ride",5,7,0.0259467512238384,"Columbia","MO"
164,"Impact",8,6,0.0254370167058549,"Wichita","KS"
165,"Rocket LawnChair",6,5,0.024605065893872,"Ann Arbor","MI"
166,"Absolute Zero",2,4,0.0245477876793145,"Santa Clara","CA"
167,"Nautilus",3,3,0.0244857832254587,"Farmington","CT"
168,"Varsity",5,7,0.024263635641588,"New York","NY"
169,"Springs Mixed Ulty Team (SMUT)",5,4,0.0238501315688686,"Colorado Springs","CO"
170,"MxD",6,8,0.023127619711741,"College Park","MD"
171,"Los  Heros",6,9,0.0225605602773261,"Bloomington","IN"
172,"Bold City",1,4,0.022219487037323,"Jacksonville","FL"
173,"Dead Reckoning",5,7,0.0208841335400786,"Portland","ME"
174,"Spawn",2,3,0.0207219575605465,"Fredericton","NB"
175,"Stackcats",4,11,0.0203303228266703,"Chicago","IL"
176,"Local 613",4,2,0.0196267679676151,"Kingston","ON"
177,"Serial Crusher Theory",5,3,0.0195708504785494,"Twin Cities","MN"
178,"Wildstyle",6,8,0.0191452212302912,"Austin","TX"
179,"Wingdings",5,3,0.0191247952328137,"Des Moines","IA"
180,"Asylum",4,9,0.0181850334389436,"Athens","OH"
181,"ELevate",3,4,0.018123443330428,"Chicago","IL"
182,"Raft Ultimate",2,4,0.0178931970690036,"Ottawa","Ontario"
183,"Spirit Fowl",5,9,0.0167945152346811,"Saint Paul","MN"
184,"Bitmap",4,10,0.0160836960491679,"Philadelphia","PA"
185,"Swag State",2,4,0.0151148757040856,"Orlando","FL"
186,"FIRE ULTIMATE CLUB",0,7,0.0149128700458828,"BOGOTA","CUNDINAMARCA"
187,"Mixed Pi",4,4,0.0146986828785288,"Lexington","KY"
188,"Quest",2,6,0.0141743920919329,"Québec","Québec"
189,"Carolina Reign",3,10,0.0141089496944374,"Winston-Salem","NC"
190,"Hairy Otter",2,5,0.0131934199457741,"Nashville","TN"
191,"Jabba",6,7,0.0129988408592092,"Chicago","IL"
192,"Chalice",0,6,0.0127145697528677,"St. Louis","MO"
193,"Heavy Flow",4,14,0.0126711551486523,"Columbia","MD"
194,"NEKUD",3,3,0.0125604721492367,"Burke","VT"
195,"Mississippi Blues",4,2,0.0124107139366888,"Jackson","MS"
196,"Friend Zone",2,12,0.0118914379676121,"Gainesville","GA"
197,"DR",0,6,0.010374479830116,"Berkeley","CA"
198,"Flying Circus Disc Club",3,7,0.0103174901432157,"Portland","OR"
199,"Doppler Effect",6,10,0.00994092548849837,"Detroit","MI"
200,"Blitzkrieg",5,9,0.00900888764181864,"Kansas City","MO"
201,"Mixed Results",4,9,0.00878188816047567,"Knoxville","TN"
202,"Feral Cows",1,5,0.00787983868335545,"Palo Alto","CA"
203,"Turnstyle",2,5,0.00749975571747883,"New York","NY"
204,"Mastodon",1,7,0.00712828606439935,"Madison","WI"
205,"I-79",4,11,0.00699292504746909,"Pittsburgh/Erie","PA"
206,"The Strangers",3,7,0.00604981243884075,"Westminster","CO"
207,"Pink Pear",1,4,0.00587281361518496,"NYC","NY"
208,"Slam",3,5,0.00586819745332783,"Greenville","SC"
209,"¡Fiesta!",1,3,0.00579099993338676,"San Diego","CA"
210,"District Cocktails",3,10,0.0056062680670957,"Washington","DC"
211,"Boomtown Pandas",3,11,0.00502764019483483,"Madison","WI"
212,"Rogue",0,6,0.00474612911941928,"Tucson","AZ"
213,"Drunk in Space",0,6,0.0044308928577379,"Boston","MA"
214,"Beezer Ultimate",1,4,0.00431841895074058,"Durham","NH"
215,"#Beez",3,11,0.00424106965141212,"Long Island","NY"
216,"Glitter Bomb",1,6,0.00396959186117322,"San Francisco","CA"
217,"Fifth Element",4,8,0.00389958955235468,"Louisville","KY"
218,"OMBU",2,2,0.0028655901657686,"Portland","OR"
219,"Tlacuaches",2,5,0.00276987146613846,"McAllen","TX"
220,"Balloon",1,5,0.00251417469867417,"College Station","TX"
221,"Hot Stix",0,6,0.0021521474292788,"San Francisco","CA"
222,"Mousetrap",1,6,0.00169300430475544,"Madison","WI"
223,"Mixed on the Rock",1,6,0.00167251038751398,"Little Rock","AR"
224,"Los Penguinos",1,5,0.00162130170154315,"DC/Baltimore","DC"
225,"Igneous Ultimate",0,9,0.00153002435243708,"Bend","OR"
226,"Norfolkin' Around",0,6,0.00143459687350438,"Norfolk","VA"
227,"EDM",0,5,0.00126604785852079,"Denver","CO"
228,"Magic City Mayhem",1,5,0.00121785417017532,"Birmingham","AL"
229,"Thunderpants the Magic Dragon",2,6,0.00114077763906127,"Dayton","OH"
230,"Pocket City Approach",0,6,0.00108471638981606,"Evansville","IN"
231,"Pandatime",0,5,0.000879239336234086,"Towson","MD"
232,"The Greatest Team in America",1,6,0.000794124860725558,"Baltimore","MD"
233,"Turmoil",2,4,0.000645541914975994,"Memphis","TN"
234,"ALTimate Brews",2,6,0.000495947325320773,"Madison","WI"
235,"Get A Baby",1,10,0.000454905007275128,"Plymouth","NH"
236,"Swipe >",1,3,0.000442656481738286,"Fossil Cove","OK"
237,"Mud Turtles",0,9,0.000337622980930828,"Houston","TX"
238,"Skyhawks",2,4,0.000267480140103022,"South Bend","IN"
239,"Taco Cat",0,6,9.3682737805457e-05,"Chicago","IL"
240,"Petey's Parrots",1,13,2.42019052386326e-05,"Columbus","OH"
241,"Mishigami",1,8,1.8014039702138e-05,"East Lansing","MI"
242,"Missoula Yoursoula",0,3,0,"Missoula","MT"
242,"MUTT",0,6,0,"Saint Paul","MN"
