"Rank","Team","Wins","Losses","Rating","City","State"
39,"Brooklyn Book Club",28,11,0.0345722752930155,"Brooklyn","NY"
40,"Frolic",15,13,0.026914299284673,"Portland","ME"
41,"Stella",7,12,0.0225840953265761,"Ottawa","Ontario"
42,"Steel",14,4,0.021093931995862,"Birmingham","AL"
43,"Korra",4,3,0.0195908298349759,"Regina","Saskatchewan"
44,"Vice",25,14,0.0195426523816838,"Cambridge","MA"
45,"Stellar",18,9,0.0154864227767823,"St. Louis","MO"
46,"Rampage",11,11,0.014318672100946,"Los Angeles","CA"
47,"Indy Rogue",19,7,0.0138760184175133,"Indianapolis","IN"
48,"Fusion",18,2,0.0130206830959951,"Winnipeg","Manitoba"
49,"PLU Alum",3,3,0.0125091349498397,"Tacoma","WA"
50,"Dish",9,17,0.0120426582829153,"Chicago","IL"
51,"Crush City",18,8,0.0119464329982835,"Houston","TX"
52,"Queen Cake",15,11,0.0100799222525354,"New Orleans","LA"
53,"Fiasco",9,12,0.00920406874421311,"Fort Lauderdale","FL"
54,"Taco Truck",10,13,0.00767388829633016,"Triangle","NC"
55,"Hot Metal",9,25,0.00621124531316933,"Pittsburgh","PA"
56,"TOX6ix",6,8,0.00544549454796437,"Toronto","Ontario"
57,"Huntsville Laika",11,14,0.00499303852052007,"Huntsville","AL"
58,"Crackle",14,15,0.00487067033554736,"Minneapolis","MN"
59,"Venom",16,12,0.00472466722171792,"Tucson","AZ"
60,"Broad City",6,17,0.00426778232768331,"Philadelphia","PA"
61,"Trainwreck",8,10,0.00397041370805783,"Fort Collins","CO"
62,"Agency",18,13,0.00373515222983922,"Washington","DC"
63,"Venus",3,8,0.00340684968092959,"Montreal","Quebec"
64,"Outbreak",11,13,0.00274163519422711,"Atlanta","GA"
65,"Portland Ivy",7,10,0.0024831522566273,"Portland","OR"
66,"Helix",17,11,0.0022768077360418,"Chicago","IL"
67,"Notorious C.L.E.",9,10,0.00208591142496692,"Cleveland","OH"
68,"Tempest",3,4,0.00204144907999495,"St. John's","NL"
69,"Trash.",2,5,0.00196087571009495,"Portland","OR"
70,"Eliza Furnace",14,14,0.00182737910214766,"Pittsburgh","PA"
71,"Jackwagon",10,16,0.00169956395553177,"Boulder/Denver","CO"
72,"Ignite",18,19,0.00135674531101196,"Hartford, CT","CT"
73,"PLOW",10,16,0.00109812361010621,"Northampton","MA"
74,"Iowa Wild Rose",15,12,0.000475446454409013,"Ames","IA"
75,"Viva",8,16,0.000412403887013111,"Los Angeles","CA"
76,"Sizzle",1,9,0.000350325933296681,"Seattle","WA"
77,"Red Hot Ultimate",0,6,0.000290083116546895,"Columbia","SC"
78,"Koi",3,10,0.000287906303015784,"Vancouver","British Columbia"
79,"Lady Forward",7,19,0.000282009489755138,"Madison","WI"
80,"Rush Hour",6,12,0.000279156723195612,"Oceanside","NY"
81,"Cold Cuts",10,25,0.000250845324389176,"Minneapolis","MN"
82,"Versa",9,23,0.000237330097097673,"Watertown","MA"
83,"Autonomous",7,17,0.00023160491022118,"Ann Arbor/Detroit","MI"
84,"HOPE",4,20,0.000215643657026234,"Providence","RI"
85,"Seven Devils",3,11,0.000192861066719274,"Boise","ID"
86,"Inferno",7,12,0.000167412103459908,"Houston","TX"
87,"Sureshot",5,18,0.000129437019374861,"Cincinnati","OH"
88,"MystiKuE",7,20,0.000122498558528645,"Milwaukee","WI"
89,"Tempo",3,17,6.56589586323875e-05,"Bay Area","CA"
90,"V-SQUAD",1,1,6.03411868003506e-05,"Montreal","Quebec"
91,"Honey Pot",0,14,3.36895280466962e-05,"Chattanooga","TN"
92,"Superior",0,6,3.14520926330214e-05,"Minneapolis","MN"
93,"Ultraviolet",3,16,2.50772022093945e-05,"Bay Area","CA"
94,"Maeve",1,18,1.858025194435e-05,"Dallas","TX"
95,"Roc Paper Scissors",2,11,1.83830137266164e-05,"Rochester","NY"
96,"DINO",1,30,1.39523611284767e-05,"New York","NY"
97,"Suffrage",6,14,1.20860672709911e-05,"Washington","DC"
98,"The Matriarchy",1,11,1.19315658699638e-05,"St.Paul","MN"
99,"2nd Wave",2,2,8.31283463660877e-06,"Bay Area","CA"
100,"Austin Hex",2,3,7.2387716922956e-06,"Austin","TX"
101,"Pickup Lines",4,18,1.08854848827783e-06,"Washington, DC","MD"
102,"Cazadora",1,7,8.09343960853598e-07,"Austin","TX"
103,"PPF",1,2,6.75160505004704e-07,"Kitchener-Waterloo","Ontario"
104,"Oligarchy",1,9,5.46276813921867e-07,"Newport News","VA"
105,"COSMOS",0,3,0,"Colorado Springs","CO"
105,"Frenzy",0,8,0,"Chicago","IL"
