"Rank","Team","Wins","Losses","Rating","City","State"
1,"Brute Squad",25,3,20.8550450846627,"Boston","MA"
2,"Seattle Riot",30,4,19.7197304888686,"Seattle","WA"
3,"Molly Brown",25,4,19.5649434236992,"Denver/Boulder","CO"
4,"Fury",21,6,13.2868104918262,"San Francisco","CA"
5,"Scandal",27,9,5.38163475512322,"Washington","DC"
6,"Club Deportivo Revolution",5,2,5.13030173027489,"Medellin","Colombia"
7,"Traffic",11,9,2.90109568149226,"Vancouver","BC"
8,"MUD",2,5,1.93042957282885,"Edogawa-ku","Tokyo"
9,"Underground",25,15,1.91405430007395,"Seattle","WA"
10,"Heist",17,16,1.76324030885792,"Madison","WI"
11,"Nightlock",17,19,1.71646966730473,"Bay Area","CA"
12,"Ozone",19,9,1.50566087916645,"Atlanta","GA"
13,"Showdown",14,15,1.48257345425996,"Texas City","TX"
14,"Schwa",14,14,1.21914356730334,"Portland","OR"
15,"Pop",25,10,0.774007024030824,"Minneapolis","MN"
16,"6ixers",20,6,0.587055076893461,"Toronto","Ontario"
17,"Rival",16,10,0.568942556430307,"Columbus/Ann Arbor","OH"
18,"Nemesis",24,10,0.527799692446917,"Chicago","IL"
19,"LOL",13,6,0.469284785215747,"Oakland","CA"
20,"Siege",23,9,0.446776558761774,"Boston","MA"
21,"BENT",14,15,0.315751120009821,"New York","NY"
22,"Phoenix",20,6,0.281568039261045,"Durham","NC"
23,"Wildfire",11,14,0.271098536471145,"San Diego","CA"
24,"Iceni",0,7,0.259693109947816,"London","SW4 8QW"
25,"Sneaky House Hippos",8,10,0.224817683014485,"Vancouver","British Columbia"
26,"Huck the Patriarchy",5,2,0.121774985450415,"Seattle","WA"
27,"Hot Metal",20,12,0.0891980481653386,"Pittsburgh","PA"
28,"uno",2,5,0.0865643699826052,"Toyota","Aichi"
29,"Grit",18,12,0.0564541472715036,"Washington","DC"
30,"Iris",10,3,0.0537106343520384,"Québec","Quebec"
31,"Elevate",18,8,0.0532986359931294,"Salt Lake City","UT"
32,"Viva",9,14,0.0500923780045714,"Los Angeles","CA"
33,"FAB",18,8,0.046763581442333,"Bay Area","CA"
34,"Fusion",12,9,0.0458691643092937,"Winnipeg","Manitoba"
35,"Wicked",16,8,0.0455432011839009,"Kansas City","KS"
36,"Green",20,4,0.023935728715617,"Philadelphia","PA"
37,"Venus",3,4,0.0223338514981706,"Montreal","Quebec"
38,"Notorious C.L.E.",13,14,0.020966550576367,"Cleveland","OH"
39,"Stella",4,3,0.014971033591118,"Ottawa","Ontario"
40,"Deadly Viper Assassination Squad",8,17,0.0147689244362311,"Oakland","CA"
41,"Portland Ivy",13,11,0.0139917574487217,"Portland","OR"
42,"Virginia Rebellion",13,15,0.0133671272214378,"Richmond","VA"
43,"Vice",15,15,0.0123375070676664,"Cambridge","MA"
44,"Salty",3,4,0.0102420820534685,"Halifax","Nova scotia"
45,"PPF",4,3,0.00749481262525613,"Kitchener-Waterloo","Ontario"
46,"Outbreak",17,9,0.00681801513145609,"Atlanta","GA"
47,"Phoenix Uprising",9,13,0.00670620140358952,"Phoenix","AZ"
48,"Dish",21,10,0.00620033180826557,"Chicago","IL"
49,"Pine Baroness",15,18,0.00598162814530045,"Princeton","NJ"
50,"Tempo",1,6,0.00538658647412162,"Bay Area","CA"
51,"Steel",21,14,0.00538637356766389,"Birmingham","AL"
52,"Colorado Small Batch",11,14,0.00498955188798519,"Denver","CO"
53,"Zephyr",5,8,0.00435536726670436,"Vancouver","British Columbia"
54,"Brooklyn Book Club",18,10,0.00423080673585624,"Brooklyn","NY"
55,"Indy Rogue",22,12,0.00405262808000581,"Indianapolis","IN"
56,"Tabby Rosa",20,9,0.00404522754455887,"Gainesville","FL"
57,"Jackwagon",9,12,0.00399960539100766,"Boulder/Denver","CO"
58,"Maeve",11,12,0.0039706617352757,"Dallas","TX"
59,"Backhanded",8,20,0.00312563799293325,"Baltimore/Washington","DC"
