"Rank","Team","Wins","Losses","Rating","City","State"
1,"Brute Squad",22,3,58.6383421488606,"Boston","MA"
2,"Molly Brown",23,4,58.1304807930591,"Denver/Boulder","CO"
3,"Seattle Riot",27,4,57.2532956589389,"Seattle","WA"
4,"Fury",18,6,36.1473434556247,"San Francisco","CA"
5,"Scandal",25,8,18.465384000418,"Washington","DC"
6,"Club Deportivo Revolution",5,2,16.3697284450792,"Medellin","Colombia"
7,"Traffic",9,9,8.20516981863766,"Vancouver","BC"
8,"Heist",17,13,6.61973776158127,"Madison","WI"
9,"Underground",24,13,6.50152601086941,"Seattle","WA"
10,"MUD",2,5,6.29118731663067,"Edogawa-ku","Tokyo"
11,"Nightlock",16,17,5.55677567678327,"Bay Area","CA"
12,"Showdown",13,13,5.16670306637774,"Texas City","TX"
13,"Ozone",17,8,4.84525888766849,"Atlanta","GA"
14,"Schwa",13,12,4.11336566712288,"Portland","OR"
15,"Pop",24,8,3.52569218749363,"Minneapolis","MN"
16,"Rival",16,7,2.6008594195099,"Columbus/Ann Arbor","OH"
17,"Nemesis",24,7,2.53138990282622,"Chicago","IL"
18,"6ixers",19,4,2.05512490603522,"Toronto","Ontario"
19,"Siege",24,9,1.76474675637102,"Boston","MA"
20,"LOL",13,6,1.75422711358004,"Oakland","CA"
21,"BENT",14,15,1.19961909234019,"New York","NY"
22,"Phoenix",20,6,1.10200697709329,"Durham","NC"
23,"Wildfire",11,14,1.09590854708157,"San Diego","CA"
24,"Iceni",0,7,0.878486162803995,"London","SW4 8QW"
25,"Sneaky House Hippos",8,10,0.851645530435093,"Vancouver","British Columbia"
26,"Hot Metal",20,12,0.353007444097812,"Pittsburgh","PA"
27,"uno",2,5,0.292817929007714,"Toyota","Aichi"
28,"Iris",10,3,0.269460543403277,"Québec","Quebec"
29,"Viva",10,18,0.266899546427604,"Los Angeles","CA"
30,"Elevate",18,8,0.224078662138712,"Salt Lake City","UT"
31,"Clemson (Tiger Alumni)",6,1,0.223978389317138,"Clemson","SC"
32,"Grit",18,12,0.223682594894147,"Washington","DC"
33,"Wicked",16,8,0.19675825549755,"Kansas City","KS"
34,"Fusion",12,9,0.173103842447291,"Winnipeg","Manitoba"
35,"FAB",18,8,0.170340631248626,"Bay Area","CA"
36,"Green",20,4,0.106745046650529,"Philadelphia","PA"
37,"Venus",3,4,0.0872214517209849,"Montreal","Quebec"
38,"Notorious C.L.E.",13,14,0.0853009345003828,"Cleveland","OH"
39,"Vice",17,15,0.0615967940047426,"Cambridge","MA"
40,"Stella",4,3,0.0600283563291471,"Ottawa","Ontario"
41,"Deadly Viper Assassination Squad",8,17,0.0566161422343826,"Oakland","CA"
42,"Portland Ivy",13,11,0.0550819227732723,"Portland","OR"
43,"Virginia Rebellion",13,15,0.0543888252277953,"Richmond","VA"
44,"Salty",3,4,0.0402848057482325,"Halifax","Nova scotia"
45,"PPF",4,3,0.0297126464333199,"Kitchener-Waterloo","Ontario"
46,"Phoenix Uprising",9,13,0.0281621292304347,"Phoenix","AZ"
47,"Outbreak",17,9,0.0276042693803702,"Atlanta","GA"
48,"Dish",21,10,0.0260896754659644,"Chicago","IL"
49,"Pine Baroness",15,18,0.0251704999903087,"Princeton","NJ"
50,"Steel",21,14,0.0221140137327407,"Birmingham","AL"
51,"Colorado Small Batch",11,14,0.0206632012574166,"Denver","CO"
52,"Tempo",1,6,0.0202697297939115,"Bay Area","CA"
53,"Brooklyn Book Club",18,10,0.0181350761509437,"Brooklyn","NY"
54,"Zephyr",5,8,0.0174307854767281,"Vancouver","British Columbia"
55,"Indy Rogue",22,12,0.0169967108348848,"Indianapolis","IN"
56,"Tabby Rosa",20,9,0.0167507170581385,"Gainesville","FL"
57,"Maeve",11,12,0.0160360316254471,"Dallas","TX"
58,"Jackwagon",9,12,0.0159422665587514,"Boulder/Denver","CO"
59,"Savage",7,6,0.0139369873625864,"Halifax","Nova Scotia"
60,"Backhanded",8,20,0.0133497295294404,"Baltimore/Washington","DC"
61,"Seattle Soul",7,10,0.0118751728790059,"Seattle","WA"
62,"Jinx",11,7,0.0106932505240656,"Portland","ME"
63,"Fiasco",16,12,0.010385712636782,"Miami","FL"
64,"Venom",4,13,0.010262246047589,"Tucson","AZ"
65,"Helix",17,15,0.00845712130269038,"Chicago","IL"
66,"Rice Crispies",4,2,0.00825852982730745,"St. Paul","MN"
67,"Trainwreck",3,10,0.00788704230773841,"Fort Collins","CO"
68,"Seattle Beat",4,8,0.00649770924916719,"Seattle","WA"
69,"Sureshot",19,12,0.00589691769149015,"Cincinnati","OH"
70,"Queen Cake",11,12,0.00565061187379823,"New Orleans","LA"
71,"Storm",3,4,0.00377505467059841,"Montreal","Quebec"
