"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"124","Lakewood High School-C (Lakewood DEEP)",0,6,"High School","Boys","Lakewood","CO","/teams/events/Eventteam/?TeamId=bM%2fKKis1C4lUuSOpcYQ%2f0jn8bQHzcCr%2bW%2buEF3zLRWQ%3d",80,3.08112658002331e-07
"125","Broomfield High School  (BrHS En Fuego)",0,4,"High School","Boys","Broomfield","CO","/teams/events/Eventteam/?TeamId=JmQkC1fuDYKZc7rGVoABIugVeh%2fUzvoX1VLgdAymank%3d",15,0
"126","Combo (COMBO)",1,2,"High School","Boys","Indianapolis","IN","/teams/events/Eventteam/?TeamId=mpIIJgRelF09tbXVoq4r2vGXDFVwiIqjS4beHmyzwos%3d",34,0
"127","Covington Catholic (GhettoBlasters)",0,1,"High School","Boys","Park Hills","KY","/teams/events/Eventteam/?TeamId=IFsTv%2fTpPJoSqL3m94BiPET%2f8vlw1G4JeVZB8Vke7cc%3d",37,0
"128","Disception (2016 Disception)",0,0,"High School","Boys","San Mateo","CA","/teams/events/Eventteam/?TeamId=BMs687gyCgM7%2fBt%2bEURmSIGZUM2x2mckV9IZA9j%2bqrw%3d",42,0
"129","Fox Valley Fusion JV-JV (Fox Valley Fusion JV)",0,3,"High School","Boys","West Dundee","IL","/teams/events/Eventteam/?TeamId=KXkP72XrcvMO%2fyuMnaWqODc75ZWuY2E%2bAWgalAezgqA%3d",57,0
"130","Marcus (Marcus)",0,0,"High School","Boys","Flower Mound","TX","/teams/events/Eventteam/?TeamId=TXqsBzSLtGxSifdwatOvwb2YpASM90OnL3nk5%2f1B%2bZs%3d",90,0
"131","Monarch B Boys (Monarch B Boys)",1,3,"High School","Boys","Louisville","CO","/teams/events/Eventteam/?TeamId=tjlD4Q7MxsiCHUdpaNfMjTPPoS4%2fcqxuJ%2fy%2bae707OE%3d",96,0
"132","Penn High School (Penn Kingsmen)",0,1,"High School","Boys","Mishawaka","IN","/teams/events/Eventteam/?TeamId=JO2mdtJuTFqGEKYFmQCr0yBR%2b8rJiMDv9J%2fKfHGnAAY%3d",110,0
"133","Saint Xavier-Upper (Saint Xavier Tigers)",0,0,"High School","Boys","Louisville","KY","/teams/events/Eventteam/?TeamId=2s54KiUM%2bUsilJzRj74Z5i11Vvr%2bij%2fENvv7HyV3RHc%3d",114,0
"134","Shortridge HS (Shortridge HS)",0,2,"High School","Boys","Indianapolis","IN","/teams/events/Eventteam/?TeamId=iovD7gTna3q342u0Mt9rOdL%2b9cWQVeFQTvdLnZ55O%2fM%3d",115,0
"135","Verona Area High School-B (Force)",0,4,"High School","Boys","Verona","WI","/teams/events/Eventteam/?TeamId=%2bzK00Z27eXnPjPpQworT8p61c%2bFr8KpjiCYLkxajbHU%3d",128,0
"136","Watchung Hills (Warriors)",0,0,"High School","Boys","Warren","NJ","/teams/events/Eventteam/?TeamId=%2fli28EprJ1V7kYJhP25tVBJmNZDIw8o80mGKiJkpvdM%3d",129,0
"137","West Windsor-Plainsboro HS North (Knights)",0,0,"High School","Boys","Plainsboro","NJ","/teams/events/Eventteam/?TeamId=FEPPDU2wO9vu4h4%2fkbpeUXGFM2hhRshoiNBO4MbSKh8%3d",133,0
