"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"29","Prior Lake (PLUTO A)",3,2,"High School","Boys","Savage","MN","/teams/events/Eventteam/?TeamId=Lq%2fDcPfYxwZ1q0QfP7jMQvy6msQT1W0LpqhMROGWmcs%3d",236,2.29261131318897
"30","Columbia (CHS)",4,2,"High School","Boys","Maplewood","NJ","/teams/events/Eventteam/?TeamId=htkmkDFiw74BPw6urbFQHjAGn8DT%2bksKxvuHvqZVCos%3d",62,2.20906212167812
"31","Lakeville North High School-JV (LUDA - JV)",7,1,"High School","Boys","Lakeville","MN","/teams/events/Eventteam/?TeamId=NCTvFLgUeBVW1pSL7yqDpa1rl%2b%2f35vwKUTXTPUFNSRw%3d",158,2.15798684739887
"32","Lakeside High School (Lakeside HS Vikings)",9,2,"High School","Boys","Atlanta","GA","/teams/events/Eventteam/?TeamId=LtaqqCSP8E5E0WOUfTe5qRsIvPT%2f4lJZhOfrsU4WotE%3d",155,2.15151410510072
"33","Jordan High School (Jordan Falcons)",10,5,"High School","Boys","Durham","NC","/teams/events/Eventteam/?TeamId=2tpgTOOwQJUM5fA1qxN%2bPfhBW1k%2bB776nmXZ0SIb46g%3d",148,2.10478711473584
"34","Lakeville South (Cougars)",2,2,"High School","Boys","Lakeville","MN","/teams/events/Eventteam/?TeamId=jtNlLbGm5PvOTouwxW%2bvzvGNMDHpLVxeTil4pXqMTOE%3d",159,2.09811003552547
"35","Carrboro High School (Carrboro Clams)",11,7,"High School","Boys","Carrboro","NC","/teams/events/Eventteam/?TeamId=UOBuleTZgrYqGXWAf038%2bJQ78hxn75RDoBoqqg%2b766I%3d",40,2.0787240644947
"36","The Hotchkiss School (Hotchkiss Ultimate)",3,1,"High School","Boys","Lakeville","CT","/teams/events/Eventteam/?TeamId=3HL2Azex5x6yTTjtIyHd34XNy5BRN67YIsNtS%2f9z%2fDA%3d",278,2.05633645069161
"37","South Eugene (Axemen)",1,0,"High School","Boys","Eugene","OR","/teams/events/Eventteam/?TeamId=qjeW96kVuvQuKE4juMyxPZla9IIWCxOukK557PAujWA%3d",256,2
"38","Gunn (Control)",4,1,"High School","Boys","Palo Alto","CA","/teams/events/Eventteam/?TeamId=0FclV6aGOlgzFv52U92lP2PPWaS3BNStUyameKG2xvk%3d",123,1.75476283782084
"39","Armstrong (Falcon Punch)",4,6,"High School","Boys","Plymouth","MN","/teams/events/Eventteam/?TeamId=6PxC5eGYA3XNzY7kPNvjOUsqYdMG23cOU2q9QSxAxrM%3d",11,1.59197523872002
"40","The Brooklyn Latin School (Brooklyn Latin)",3,1,"High School","Boys","Brooklyn","NY","/teams/events/Eventteam/?TeamId=6Shh1NF9i8e9lMrvRoXMkUC1MSE5flRbEuuraYGvTGg%3d",275,1.55744481408979
"41","Foothill (Foothill)",4,1,"High School","Boys","Pleasanton","CA","/teams/events/Eventteam/?TeamId=oE5VaOGbTKukn4JHlZObpm1lcM%2bNQWRDF4JZpbHv8vk%3d",105,1.53434264628867
"42","Berkeley High School (Coup Red)",3,2,"High School","Boys","Berkeley","CA","/teams/events/Eventteam/?TeamId=hag3c7%2bCbqPl%2f0FBhQBhf%2byYDpUYXiufYNAZ7yD4JC4%3d",20,1.4938508848566
"43","Radnor (Radnor Raiders)",6,0,"High School","Boys","Wayne","PA","/teams/events/Eventteam/?TeamId=6W69L1ZF464UzSWlvoWt1Yl5cyOvxsJ%2bY4ZBraJN1BQ%3d",238,1.46067756200254
"44","Jordan High (Jordan A)",12,10,"High School","Boys","Sandy","UT","/teams/events/Eventteam/?TeamId=Fg58118T36idBVHvOpf%2b60xPaYS3BsXsQjSDkynPB%2bw%3d",147,1.43329622002861
"45","Neuqua Valley - A (NV Ultimate - A)",9,3,"High School","Boys","Naperville","IL","/teams/events/Eventteam/?TeamId=p5Ic8%2bM7h%2fna7MnJTjzRlAC3UsvnOoRqTfUN0WUePe0%3d",207,1.28867744448201
"46","Dwight-Englewood (Bulldogs)",3,4,"High School","Boys","Englewood","NJ","/teams/events/Eventteam/?TeamId=Tn%2foI7V%2f3zWGaihq4EZjUS3OYS2ji2AtAUmHSn2xPek%3d",84,1.26798292548004
"47","Paideia School (Gruel)",3,4,"High School","Boys","Atlanta","GA","/teams/events/Eventteam/?TeamId=DfCAUoN8k%2bTKiSlHY%2bRz2rjBcY054cHGpGykV%2bUiG%2fo%3d",226,1.1804021152481
"48","North Carolina School of Science and Math (SMUF)",6,14,"High School","Boys","Durham","NC","/teams/events/Eventteam/?TeamId=%2bM5UnrycjbGfVIy2mjs2%2fp9YaD1CQ4rZVQ9%2bKxbGACc%3d",215,1.10213928644089
"49","Yorktown (Yorktown)",6,2,"High School","Boys","Arlington","VA","/teams/events/Eventteam/?TeamId=2voxebAoD8v7%2f890u4ji5DeaUjw7Spxgz387hYfqYCc%3d",314,1.09685925891848
"50","Enloe High School (Enloe Ultimate)",3,7,"High School","Boys","Raleigh","NC","/teams/events/Eventteam/?TeamId=p7Yxm6FlcxvfBd4r0RF%2fJABZKySI7B0h3Osoi%2f2x6oE%3d",97,1.06693233960584
"51","Wayzata High School (Wabbits)",4,4,"High School","Boys","Plymouth","MN","/teams/events/Eventteam/?TeamId=fhdzZ2Alq18b6BWXUKcXnGXpLTY5LFyPGNosE8Fdkmg%3d",296,1.02654299113621
"52","Cretin-Derham Hall (Raging Safari)",3,4,"High School","Boys","Saint Paul","MN","/teams/events/Eventteam/?TeamId=%2fTvhATSpL7Toi37mGP1CdNpkhkuzgpCH0vNnT8dHgAQ%3d",72,1.02333706953775
"53","Woodrow Wilson (Woodrow Wilson Tigers)",6,2,"High School","Boys","Washington","DC","/teams/events/Eventteam/?TeamId=qhY0s0DlDp%2fx2m4xo6kz%2btxgOdOKE0zv6ReaGrAdiis%3d",307,0.978255570015391
"54","Eagan-JV (WUFDA)",2,1,"High School","Boys","Eagan","MN","/teams/events/Eventteam/?TeamId=NK2XCpslOwuJY4zv%2bGQq80x3oZEueO9kpQqVpNXJ5Is%3d",87,0.966846284758395
"55","Abraham Joshua Heschel School (Heschel Heat)",4,0,"High School","Boys","New York","NY","/teams/events/Eventteam/?TeamId=iYRnRjD%2ftzFbFNrmk1ZKmkgfkOQukgHTqKuPdfn70YQ%3d",1,0.947696012878881
"56","South High School-JV (South Squall - Junior Varsity)",1,2,"High School","Boys","Minneapolis","MN","/teams/events/Eventteam/?TeamId=oCCcYS8xQ59dz9vnlMkNRiwqAiU4mSfz97Bf0cTvlls%3d",259,0.938960023158812
"57","West HS Krakens open A (West HS Krakens open A)",14,9,"High School","Boys","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=llDF%2f9iK415rsBwYbBqCzNssNSWTHj2BQAT%2fUFxiQdM%3d",298,0.920800931320463
"58","Washington-Lee (Washington-Lee Slarenegs)",6,4,"High School","Boys","Arlington","VA","/teams/events/Eventteam/?TeamId=0iwqfOi0kn2h1DcXIUD9zYkJNjADLvwil183Dm3k%2fXQ%3d",291,0.919801363848892
"59","Eagan (WUFDA)",3,2,"High School","Boys","Eagan","MN","/teams/events/Eventteam/?TeamId=sJaWkpFRV384urRVMqJNmQDN5f%2byiz7VSzxlF7YISwU%3d",85,0.871107444771675
"60","Wooster School-Upper (Generals)",2,2,"High School","Boys","Danbury","CT","/teams/events/Eventteam/?TeamId=iC8ahKtZkwtnECAgZ96FYTg59vJlL1oLiJZ1qw6z3vU%3d",310,0.847398779190235
"61","Layton High School (Break Force )",11,13,"High School","Boys","Layton","UT","/teams/events/Eventteam/?TeamId=jJWHumbmH5JvxLEyO168haUpxS84jVmHa1cyglN%2f%2faI%3d",165,0.775120666244691
"62","Durham School of the Arts - Riverside High (Salty Dog)",2,7,"High School","Boys","Durham","NC","/teams/events/Eventteam/?TeamId=0ElqA5YLPtylJ5pL3uLwozwTFSH3n2TiwhHcrgZ%2f3G8%3d",83,0.754933880119154
"63","Durham Academy-Upper (Durham Academy Cavaliers)",3,5,"High School","Boys","Durham","NC","/teams/events/Eventteam/?TeamId=vhwEh320NBb1vd6%2bpMxD2%2f1kQSZamnNXqD5a8ZrQ5Zk%3d",82,0.711437463062381
"64","Benilde-St. Margaret's-JV (Red Knights)",1,1,"High School","Boys","St. Louis Park","MN","/teams/events/Eventteam/?TeamId=O%2bd5xdJiqAPt21qsvX%2fRPQ3MQ3%2fpe6rdr18AuMd4qGk%3d",19,0.710613654924689
"65","Holy Family Catholic (Revolution)",6,1,"High School","Boys","Cincinnati","OH","/teams/events/Eventteam/?TeamId=%2bsXbcvlRe73v7FZRFhj7aqf4bUo%2bithqIRK344RaKVI%3d",132,0.642894391546065
"66","High Country Christian Homeschoolers (BLUR)",4,0,"High School","Boys","Boone","NC","/teams/events/Eventteam/?TeamId=OqgVoRyzynu%2bLsN3QhXxUGMMO0an8815LcoMFDXPAEU%3d",130,0.63069519595215
"67","Enloe & Raleigh Charter (Phoeagles)",3,6,"High School","Boys","Raleigh","NC","/teams/events/Eventteam/?TeamId=ys%2bRz%2f2NOho7I3aQTNJUDVr6r3EiJP7YD3s0eBXanGM%3d",96,0.59764174785964
"68","Fishers High School (Fishers Ultimate)",10,6,"High School","Boys","Fishers","IN","/teams/events/Eventteam/?TeamId=nFJBE94x6YnjP9vWJZYAvJjZvdKAdE0ksdZR%2fX4hmak%3d",104,0.592994398160031
"69","Fox Valley Fusion A (Fox Valley Fusion A)",7,7,"High School","Boys","West Dundee","IL","/teams/events/Eventteam/?TeamId=bL7xie04zQNTW0qifXHw5CtwKG76otlfw7wNKNi0G3o%3d",108,0.577383883243215
"70","Mahtomedi High School (MAUL)",1,6,"High School","Boys","Mahtomedi High School","MN","/teams/events/Eventteam/?TeamId=hFqBuMUi6H0yLJfGFfCKB4yNGADnjbjquLm8cdJ1Fus%3d",177,0.572570833708435
"71","Lambert High School (Lambert Longhorns)",3,3,"High School","Boys","Suwanee","GA","/teams/events/Eventteam/?TeamId=1XpgrspJdCrps7pt%2fZfjIb4iI88Gx7n8uuh60DuQkD8%3d",163,0.55178183899212
"72","Minnetonka (Narwhal)",1,1,"High School","Boys","Minnetonka","MN","/teams/events/Eventteam/?TeamId=P5h6BUA8ZYlVzNJxnBMPcMYf0THhbYKJnA4OxUXElhY%3d",193,0.489967940530066
"73","Ardrey Kell High School (AKult)",4,6,"High School","Boys","Charlotte","NC","/teams/events/Eventteam/?TeamId=qMtZukpPrj%2bJOjYuwN3ZuSDqkZffxaxH%2bJaNEO%2ffdsM%3d",10,0.478135239857207
"74","Mason High School (Mason Comets Ultimate)",6,4,"High School","Boys","Cincinnaiti","OH","/teams/events/Eventteam/?TeamId=8%2b4HvIDGRXo1AP0u7gXLC1mFVe%2bcT%2f2ClrT9JpdX2Nk%3d",181,0.437868266060416
"75","Madison West High School (Madison West Ultimate)",15,2,"High School","Boys","Madison","WI","/teams/events/Eventteam/?TeamId=I%2fBwdnK%2bkjrx5Wz0EYPrxNcLnbK4X%2fND7tFupznOJ4k%3d",174,0.401028943293494
"76","Pine-Richland (Pine-Richland Boys)",5,1,"High School","Boys","Gibsonia","PA","/teams/events/Eventteam/?TeamId=pvuF9tg53tTLoWR%2bt9lkRzzERoPCeWmNhfUIZ7%2bnaco%3d",233,0.390762519832875
"77","Xavier (Xavier Ultimate)",1,2,"High School","Boys","Middletown","CT","/teams/events/Eventteam/?TeamId=YFP%2b3LuG4fTTK6Z6hRkyC9ajKR6hOb%2bB0HPHCg7ZtQI%3d",312,0.388083104664838
"78","Carolina Friends School-B (Fighting Quakers)",3,3,"High School","Boys","Durham","NC","/teams/events/Eventteam/?TeamId=S8iMe9wWqgAHQphb9htfHMxfOMwRjNHQazAhtcw9j9U%3d",39,0.371698056194615
"79","Bethesda-Chevy Chase (Barons)",7,5,"High School","Boys","Bethesda","MD","/teams/events/Eventteam/?TeamId=ByecBpslH4yu6RDabkT0NTcwQilIxewXYMykgrxnmGk%3d",23,0.37111505436831
"80","Napa New Technology High (Penguins)",0,1,"High School","Boys","Napa","CA","/teams/events/Eventteam/?TeamId=1D1x4c2Ra7cnba41lm%2fHm%2bdyltLo6C%2fhdKmDHtCy5Xk%3d",203,0.363636363636364
"81","St Paul Central (Revolution)",2,3,"High School","Boys","St. Paul","MN","/teams/events/Eventteam/?TeamId=degF6EAI6F%2f8CUJcKETQS%2b6yZ14FahWmbCamy%2ftIIXg%3d",261,0.358952745610366
"82","Cathedral High School-JV (Griffin JV)",2,7,"High School","Boys","Saint Cloud","MN","/teams/events/Eventteam/?TeamId=oOkozxRvlbCXdqHi2m%2bB%2fx8M9hx69VK1S9uDDmT7fA0%3d",44,0.355086255036925
"83","Carmel High School (Carmel Construction)",2,2,"High School","Boys","Carmel","IN","/teams/events/Eventteam/?TeamId=asXBXL3xn0z84lCtKmdNCr%2f31GhV9zhRhl%2bXuWwAFNg%3d",37,0.324672422392031
"84","Franklin Regional (Franklin Regional Ultimate Varsity)",5,1,"High School","Boys","Murrysville","PA","/teams/events/Eventteam/?TeamId=iMyZkj8LdjPBc1WIc268dTGfG1hzeACrN4gybtehHOU%3d",111,0.310167456204332
"85","Chamblee High School (Chamblee Bulldogs)",3,2,"High School","Boys","Chamblee","GA","/teams/events/Eventteam/?TeamId=9REN5xhzi3VXY%2bvZKoXoSmBX%2fOHZ2aPviqgrp8eOcTU%3d",51,0.297719875456684
"86","North Allegheny  (NAUF )",6,5,"High School","Boys","Wexford","PA","/teams/events/Eventteam/?TeamId=r6wEdLDjE85ZW%2fGLTreKa3RYWFxYx2OWTH6sBggq1RI%3d",214,0.276181963265547
"87","Armstrong High School-B (Falcon Punch B)",2,2,"High School","Boys","Plymouth","MN","/teams/events/Eventteam/?TeamId=Uzn7CZM5VTSJmD8sewbMRI1W%2bA11mn0bg4ktH2%2b3pcg%3d",12,0.270248834780132
"88","Raleigh Charter High School (PUF)",4,7,"High School","Boys","Raleigh","NC","/teams/events/Eventteam/?TeamId=msObCqsK80QImMQsNn2CRAL7zrkPOO9N04QhCmbGoug%3d",239,0.26384496966159
"89","Copper Hills (Ultimate CHills)",8,10,"High School","Boys","West Jordan","UT","/teams/events/Eventteam/?TeamId=mGx1dJ4ANAMD%2ftV4HyVtMo%2bn3Jy6McPY4dRRNaS8ItU%3d",69,0.262901545122543
"90","Science Leadership Academy (Rockets)",3,3,"High School","Boys","Philadelphia","PA","/teams/events/Eventteam/?TeamId=iSSor1df3Zlc5aZSUuoZ36eYxi%2fJPyv78qBKHyP1gwI%3d",250,0.257860155184215
"91","De Smet Jesuit High School  (DUC (De Smet Jesuit) Varsity)",6,3,"High School","Boys","St. Louis","MO","/teams/events/Eventteam/?TeamId=Fk1zMcgrzUoU3ZfglwkxJBgJu81n%2bWiAwgGjmC8%2b0Ik%3d",76,0.251101632853884
"92","Central KY Homeschool-D (Pi)",6,2,"High School","Boys","Lexington","KY","/teams/events/Eventteam/?TeamId=%2bKgynF9cgI7itKXKzbAB3eqNvJruc5qgZW1kR%2bBOaPI%3d",50,0.225843984953442
"93","Lower Merion (Lower Merion Aces)",4,1,"High School","Boys","Ardmore","PA","/teams/events/Eventteam/?TeamId=A6qhfnH9ZGNOXLo2Fx4UFB8wabTmvJxoOYAVAXfp%2boE%3d",173,0.222039898112209
"94","Iowa City West (Metallic Wings)",5,4,"High School","Boys","Iowa City","IA","/teams/events/Eventteam/?TeamId=ZgL%2bFzi%2bS2DLcknejGm%2fASp%2b%2b%2fGODuwFZW1%2f7KHZMYc%3d",140,0.221230006225812
"95","Green Hope (Green Hope High School)",3,11,"High School","Boys","Cary","NC","/teams/events/Eventteam/?TeamId=gCxjMpIKVBDUyOsZZJyX8C%2bT20F46ZwWbLa36QnfzJI%3d",122,0.218264302686085
"96","Carrboro High School-B (Carrboro Mussels)",2,5,"High School","Boys","Carrboro","NC","/teams/events/Eventteam/?TeamId=8FJFaGjLAcATCQtA4RcFLMHmt2suH00P5Tn%2b%2b9sw%2bDk%3d",41,0.199792173678931
"97","Edina High School-JV (Edina Ultimate JV GOLD)",2,1,"High School","Boys","Edina","MN","/teams/events/Eventteam/?TeamId=2Ne%2fuFmW03QacIPKXCU7N37sE1pZQCbs20tg9mzcXlk%3d",93,0.19710438786535
"98","Woodward Academy (Woodward Academy)",1,4,"High School","Boys","College Park","GA","/teams/events/Eventteam/?TeamId=rlbB82lGPgu6klqcP1wD2jEbzv%2bhQq3QOR2xA%2bzRskA%3d",308,0.191126204306366
"99","Maple Grove Senior High  (Floppy Discs )",0,4,"High School","Boys","Maple Grove","MN","/teams/events/Eventteam/?TeamId=MflX%2fOVLi3f2JBFGf52kbXEOJuo%2bbVkQ9jJ64e%2fhqEc%3d",179,0.166734270541317
"100","Edina High School (Edina Ultimate Varsity)",3,2,"High School","Boys","Edina","MN","/teams/events/Eventteam/?TeamId=0WhaddkDoNx8Iug87LjIMksIfKlR9Es%2b%2bOiPRv7GogM%3d",92,0.155346307977752
"101","Lone Peak-B (Lone Peak)",6,6,"High School","Boys","Highland","UT","/teams/events/Eventteam/?TeamId=1h2ihcAoSd6ho4ee25egBHX7eyiXwfbQ18VMB4%2f%2fAxQ%3d",171,0.152324464488542
"102","Neuqua Valley-B (NV Ultimate - B)",7,3,"High School","Boys","Naperville","IL","/teams/events/Eventteam/?TeamId=AckFq4e7de4jY0VEGKskuCQ8j3K2luoNOkjUThuAW5I%3d",210,0.148667674899673
"103","Catholic High School -JV (Bayou Hazard)",6,0,"High School","Boys","Baton Rouge","LA","/teams/events/Eventteam/?TeamId=RzHSUvG2jkIS1DjtBTHzqmUVleW77IifJVJFL3%2bS8hQ%3d",46,0.14072144762975
"104","Rosemount (Irish)",0,3,"High School","Boys","Rosemount","MN","/teams/events/Eventteam/?TeamId=m3MUAiyrpSbdARFwaqxPL9iXynE%2f09sKBTUM3GTK8G8%3d",242,0.1368808034693
"105","Disception (Disception)",0,5,"High School","Boys","San Mateo","CA","/teams/events/Eventteam/?TeamId=8ooJhrGCG%2bjUCJtJ3akTRg0npyRP1cf0baTVzzuHCcE%3d",81,0.134747833548451
"106","West Windsor-Plainsboro High School South (Pirates)",4,2,"High School","Boys","West Windsor","NJ","/teams/events/Eventteam/?TeamId=3sS0kK5S%2btym0QYosra2mtkbkTxPlFUBtnom2%2btLBz4%3d",300,0.133129130194857
"107","Glenelg High School (Glenelg)",5,0,"High School","Boys","Glenelg","MD","/teams/events/Eventteam/?TeamId=gfCivt13ahiQ170loOe9Hy%2bVARjDOUosjqSO7vD3sk8%3d",115,0.132432829805431
"108","Masterman (Centaurs)",3,4,"High School","Boys","Philadelphia","PA","/teams/events/Eventteam/?TeamId=RnuB2idpaOoTvOy1F0vWfxi6e8Yvh0WL5jJM2a3V2Fo%3d",182,0.131460363562162
"109","Watkinson School (Rams)",1,3,"High School","Boys","Hartford","CT","/teams/events/Eventteam/?TeamId=TsEbBoQI8c5erE2pfg97lQeDJFlzE1SLUl6PmREe%2b8I%3d",295,0.120960967687742
"110","Hopkins High School JV Boys (Hopkins Hurt JV Boys)",2,1,"High School","Boys","Minnetonka","MN","/teams/events/Eventteam/?TeamId=y3rnhjxLWiqWH37knNDH5%2bJ5iZ85YC%2brR8%2fl3XZy6Z4%3d",134,0.118358974903542
"111","Eastview High School (zEUs)",2,2,"High School","Boys","Apple Valley","MN","/teams/events/Eventteam/?TeamId=Bwa54WDl05%2bkurBwFvVQopmuf9VsE4LABpiMA0Yjxq0%3d",90,0.115616696261614
"112","Methacton (MUF)",2,4,"High School","Boys","Eagleville","PA","/teams/events/Eventteam/?TeamId=ypzZvZRcKkBHPQ8YEz%2fEw7cved0nktN6tb4Eh99k%2bPA%3d",190,0.110623881047741
"113","Brookwood (Inferno)",1,4,"High School","Boys","Snellville","GA","/teams/events/Eventteam/?TeamId=Dud1eNB3lpaHvE0BVvYopjUwoxw1VpIO%2fUlTzdLfsu4%3d",33,0.103582136090845
"114","W.T. Woodson High School (WUT)",4,2,"High School","Boys","Fairfax","VA","/teams/events/Eventteam/?TeamId=NkBl0gfl4LX1Cnc5abuotrXW7zCERK0V6To2BJwT1wU%3d",290,0.0940620597465819
"115","James Madison Memorial High School (Memorial Ultimate)",6,4,"High School","Boys","Madison","WI","/teams/events/Eventteam/?TeamId=zZUgwMUcHI6NLxZUDxv4B5TZNS6eTHo0rVg5%2fOxddnw%3d",141,0.0902065844958371
"116","Great River School-JV (Great River Stars)",0,3,"High School","Boys","St. Paul","MN","/teams/events/Eventteam/?TeamId=RrBCsnGgMK%2frzTP7TRFgpnDU4wqxpb2u33zD8jPNz48%3d",121,0.0878794946088182
"117","Alameda Community Learning Center (Dark Meat)",1,3,"High School","Boys","Alameda","CA","/teams/events/Eventteam/?TeamId=IUUGvAw9MzoXQ1aMncrmt7jlSaCMtPCblwAul6SBSSI%3d",3,0.0822957974854667
"118","Haverford High School (HUDA)",4,3,"High School","Boys","Havertown","PA","/teams/events/Eventteam/?TeamId=BuBXf2B%2fyc1i6nfOR50kTZvZUwlGez5d07QAaF5SlIc%3d",125,0.0798569667866218
