"Rank","Team","Wins","Losses","Rating","City","State"
31,"Furious George",4,7,1.23954165627971,"Vancouver","BC"
32,"Prairie Fire",5,14,1.22650537614797,"Kansas City","KS"
33,"Brickyard",10,4,1.13021584161296,"Indianapolis","IN"
34,"Sprawl",13,0,1.12830889669726,"Phoenix","AZ"
35,"Illusion",17,4,0.973245629688687,"Iowa City","IA"
36,"Black Market",14,7,0.881461204569192,"Lombard","IL"
37,"Voodoo",6,1,0.847544424395981,"Seattle","WA"
38,"Turbine",10,8,0.810160256997453,"Durham","NC"
39,"Ironmen",14,10,0.79775417423154,"Birmingham","AL"
40,"Inside Rakete",0,7,0.64809589963457,"Darmstadt","Hesse"
41,"Lost Boys",13,7,0.615518551511025,"South Carolina","SC"
42,"General Strike",4,3,0.594115253972679,"Winnipeg","Manitoba"
43,"MKE",16,5,0.540031441321387,"Milwaukee","WI"
44,"Haymaker",13,9,0.529692766796492,"Chicago","IL"
45,"Beachfront Property",11,17,0.474818228306428,"Chicago","IL"
46,"Cash Crop",7,3,0.435319991246563,"Triangle","NC"
47,"Blade",4,10,0.38820377816831,"Nashville","TN"
48,"Streetgang",5,2,0.363164071085893,"San Diego","CA"
49,"Bullet",11,14,0.317239909527036,"Atlanta","GA"
50,"Cerberus",12,14,0.272025586701582,"Athens","GA"
51,"Big Wrench",5,14,0.267166541363156,"Somerville","MA"
52,"Omen",16,6,0.266632365266415,"Orlando","FL"
53,"CITYWIDE Special",8,7,0.264313955278463,"Philadelphia","PA"
54,"Rush Hour",12,9,0.260350964870788,"Atlanta","GA"
55,"John Doe",4,7,0.251151983232963,"Washington","DC"
56,"Sundowners",9,4,0.232091220529144,"Santa Barbara","CA"
57,"Blueprint",13,8,0.225931544796264,"NYC","NY"
58,"CaSTLe",6,9,0.214662190422667,"St. Louis","MO"
59,"Choice City Hops",11,8,0.196043628635816,"Fort Collins","CO"
60,"Colt",9,4,0.193969652923661,"Southington","CT"
61,"Kentucky Flying Circus",12,7,0.192438868944039,"Louisville","KY"
62,"Oakgrove Boys",6,6,0.19129692385237,"ARLINGTON","VA"
63,"Phoenix",2,4,0.18603306306496,"Ottawa, ON","Ontario"
64,"Wisconsin Hops",7,8,0.185826559912444,"Stevens Point","WI"
65,"Imperial",7,8,0.184724639695828,"Saint Paul","MN"
66,"Four",7,6,0.179431418380067,"Ann Arbor","MI"
67,"Rougaroux",9,6,0.16965912095967,"Baton Rouge/New Orleans","LA"
68,"The Roofing Co.",6,3,0.168693879288266,"Indianapolis","IN"
69,"Pesterbug",14,5,0.168205770526733,"Pawtucket","RI"
70,"Black Market X",6,0,0.164060136659275,"Lombard","IL"
71,"Enigma",8,12,0.161672813058433,"Dayton","OH"
72,"Schweingeist",7,7,0.148795654921634,"Cincinnati","OH"
73,"Dallas United: Desperados",6,7,0.145030687628249,"Dallas","TX"
74,"South Shore Line",7,7,0.136471561022376,"Chicago","IL"
75,"Chattanooga Gentlemen's Club",7,12,0.135657610012874,"Chattanooga","TN"
76,"BaNC",12,9,0.134621904750699,"Charlotte","NC"
77,"Bruises",14,5,0.134540980238827,"Boston","MA"
78,"Rampage",3,7,0.129535892476887,"Huntsville","AL"
79,"Singlewide",8,1,0.121029213879747,"Austin","TX"
80,"Republic",7,6,0.120715282154324,"Los Angeles","CA"
81,"JAWN",8,10,0.112773172912095,"Philadelphia","PA"
82,"Chimney",10,9,0.105309545527978,"Cleveland","OH"
83,"THE BODY",6,1,0.100065576024501,"Minneapolis","MN"
84,"Brickhouse",4,2,0.100016665023662,"Durham","NC"
85,"War Machine",8,12,0.0986426331558783,"Birmingham","AL"
86,"DeMo",7,6,0.0983740795507517,"Des Moines","IA"
87,"Plex",6,9,0.097026444284755,"Dallas","TX"
88,"PowderHogs",8,3,0.0965495501063147,"Salt Lake City","UT"
89,"Holy City Heathens",6,8,0.0927151054810857,"Charleston","SC"
90,"Scythe",8,7,0.0910690607136712,"Omaha","NE"
91,"Green River Swordfish",5,2,0.0797895425903182,"Davis","CA"
92,"Dark Star",11,1,0.078852625563786,"Eugene","OR"
93,"The Killjoys",6,8,0.0787024592452742,"Orem","UT"
94,"Riverside Ultimate",6,0,0.0767716609873456,"Austin","TX"
95,"Climax",6,8,0.075502551337485,"Minneapolis","MN"
96,"Club M - Manic",5,2,0.0723893307298507,"Montreal","quebec"
97,"Shockoe Slip Flatball Club",3,1,0.071065687432652,"",""
98,"houSE",5,10,0.0685357635993921,"Kenosha","WI"
99,"Grand Trunk",2,4,0.0651973707822438,"Toronto","ON"
100,"Sawtooth",10,5,0.0646016040514497,"Boise","ID"
101,"Shade",9,5,0.0642730297905214,"New York","NY"
102,"UpRoar",14,4,0.0621057266892693,"Tampa Bay","FL"
103,"Low Five",5,6,0.0615250009798913,"Columbus","OH"
104,"Deathsquad",12,8,0.0590793981025003,"Needham","MA"
105,"Papa Bear",6,4,0.0582395002334897,"Houston","TX"
106,"Mango Tree",4,3,0.0566208705821766,"Ann Arbor","MI"
107,"Satellite",8,5,0.0565354204903463,"Normal","IL"
108,"Dreadnought",4,6,0.0563019644033721,"Fayetteville","AR"
109,"SmokeStack",6,9,0.0536515558904086,"Kansas City","KS"
110,"Supercell",6,8,0.0516412822873705,"Oklahoma City","OK"
111,"Red Tide",11,8,0.0510759249227758,"Portland","ME"
112,"Dallas United: Outlaws",6,8,0.0509115611393891,"Dallas","TX"
113,"Rip City Ultimate",8,11,0.0469488039499961,"Portland","OR"
114,"Dredge",7,7,0.0431106310126601,"Rhinebeck","NY"
115,"DTH",3,8,0.042385062161028,"Houston","TX"
116,"H.O.G. Ultimate",5,15,0.0411088431215354,"Macon","GA"
117,"Rawhide",5,9,0.0391317226268844,"Tulsa","OK"
118,"Coastal Empire",4,3,0.0376210047282338,"Savannah","GA"
119,"Thundersnow",4,8,0.0357981635512503,"Flagstaff","AZ"
120,"Spring Creek Ascension",7,4,0.0353381396137287,"Tomball","TX"
121,"Memphis Belle",4,6,0.0347841344928997,"Memphis","TN"
122,"Premium",4,4,0.0338324622641616,"Beaumont","TX"
123,"Xavier's School for Gifted Youngsters",8,5,0.0331615619685066,"Syracuse","NY"
124,"ISO Atmo",5,13,0.0325017528619366,"Boulder","CO"
125,"Auxiliary",5,8,0.0313735631959738,"Quad Cities","IA"
126,"Breakers",8,11,0.0306539404130228,"Providence","RI"
127,"SA Spares",4,6,0.0297957723169193,"San Antonio","TX"
128,"Syndicate",3,9,0.0273761835565675,"Colorado Springs","CO"
129,"Midnight Meat Train",4,7,0.0269094008425968,"Grand Rapids","MI"
130,"Westchester Magma Bears",10,10,0.0266897133902286,"Yorktown Heights","NY"
131,"Connecticut Connvicts",9,10,0.0258654802934855,"Manchester","CT"
132,"Ham",8,4,0.0252430707181848,"Bellingham","WA"
133,"Slag Dump",5,7,0.0239123451596136,"Pittsburgh","PA"
134,"T.R.W.F.B.",4,1,0.0238169913495863,"Seattle","WA"
135,"Cream City Crooks",4,16,0.0222033751224153,"Milwaukee","WI"
136,"Somerville BAG",6,8,0.0206847786503744,"Somerville","MA"
137,"Dallas United: Neato Banditos",4,9,0.0201124713188066,"Dallas","TX"
138,"Black Market Y",1,4,0.0199886563604145,"Lombard","IL"
139,"Transatlantic Danger Zone",0,4,0.0165865402118297,"CIncinnati","OH"
140,"Adelphos",9,5,0.016468323520561,"Philadelphia","PA"
141,"Dirty D",6,8,0.0163375128051183,"Greater Detroit","MI"
142,"Sherbrooke Gentlemen's Club",4,3,0.0161154594129427,"Sherbrooke","QC"
143,"Ghost Train",7,5,0.0151910406285735,"Seattle","WA"
144,"DingWop",3,4,0.0149336237732738,"Duluth","MN"
145,"Blackfish",3,2,0.0141792513012194,"Vancouver","BC"
146,"Deaf Fruit",5,5,0.0121024717230623,"Lubbock","TX"
147,"Munch Box",2,3,0.0112341862237229,"Fairfax","VA"
148,"Baemaker",5,2,0.0108982150198996,"Chicago","IL"
149,"Shrimp Boat",5,9,0.0106388612799942,"TALLAHASSEE","FL"
150,"Black Lung",0,7,0.00967390744371876,"Lexington","KY"
151,"The Bucket Brigade",2,7,0.0093385884787912,"Hot Springs","AR"
152,"Watchdogs",7,5,0.00909686007681003,"Bethesda","MD"
153,"Refinery",4,4,0.00780399912594721,"Vancouver","BC"
154,"El Niño",8,3,0.00718861962456212,"West Fort Miami","FL"
155,"Black Market II",4,13,0.00699846588680531,"Lombard","IL"
156,"Red Circus",1,5,0.00682692830720037,"Halifax","Nova Scotia"
157,"Helots",5,7,0.00663575462866867,"Sparta","NJ"
158,"Shrike",4,1,0.00656509469960004,"Ottawa","ON"
159,"Garden Party",8,12,0.00653794109490127,"New Brunswick","NJ"
160,"Riverside Messengers-B",1,4,0.00648078150032618,"Austin","TX"
161,"Mississippi Valley Tundra Swans",3,4,0.0062006606437379,"Winona","MN"
162,"Flicky Stardust and the Cutters From Mars",2,5,0.00598292825415261,"Eugene","OR"
163,"AK Pipeline",3,14,0.00532098639160557,"Akron","OH"
164,"AndyGator",0,3,0.00497081384100968,"Baton Rouge","LA"
165,"Hammerhead",3,12,0.00362045503098228,"Jacksonville","FL"
166,"SURE",5,7,0.00353854290837734,"Seattle","WA"
167,"Gargantuan Spider Dragons-Senior",2,4,0.00297921360599882,"Lewiston","ME"
168,"Union",3,9,0.00282939959820268,"Seattle","WA"
169,"Mutiny",3,7,0.00251131617432572,"Burlington","VT"
170,"Hippie Mafia",4,8,0.0024459145804113,"Milwaukee","WI"
171,"Big Sky",2,4,0.00237505528221081,"Salt Lake City","UT"
172,"Black Penguins Club",2,5,0.00216643124104846,"Bourbonnais","IL"
173,"Dragon Army",2,3,0.0020388163885368,"Seattle","WA"
174,"Winc City Fog of War",2,9,0.00192138031118644,"Winchester","VA"
175,"Madd Dogg",1,5,0.00180004121293912,"Provo","UT"
176,"CerB WerB-B",2,5,0.00168465949739126,"Athens","GA"
177,"Red Tide Black",1,5,0.00163891241384907,"Portland","ME"
178,"Bear Proof",2,5,0.00145624756453226,"Harrisburg","PA"
179,"East Rock Candy Mountain",2,11,0.00130473666739948,"New Haven","CT"
180,"Tyranny",2,9,0.00118975844585205,"Tampa","FL"
181,"Bomb Squad",1,9,0.00117234484075555,"Bel Air","MD"
182,"Space Coast Ultimate",2,9,0.0010872519129351,"Melbourne","FL"
183,"Brawl",0,7,0.000870199231646168,"Tempe","AZ"
184,"Vicious Cycle",2,6,0.000718309641532929,"Gainesville","FL"
185,"spokane flatline",1,5,0.00066517817183092,"spokane","WA"
186,"Club M - Magma",2,10,0.000628082914908858,"Montreal","Québec"
187,"Gridlock",2,4,0.000458714262656256,"Los Angeles","CA"
188,"Rogue Grimace",0,6,0.000454305677465505,"Evanston","IL"
189,"First Order",1,3,0.000368095571912783,"Roanoke","VA"
190,"Spirit Quest",1,5,0.000258630442365408,"Salt Lake City - Salt Lake","UT"
191,"""Parkland"" PLU Alumni",0,0,0,"Parkland","WA"
191,"Allen's Army",0,6,0,"Orono","ME"
191,"Black Penguins Alumni",0,0,0,"Bourbonnais","IL"
191,"defunct",0,5,0,"Middlebury","CT"
191,"Marxmen",0,5,0,"Clifton","NJ"
191,"Miami Alumni",0,0,0,"Oxford","OH"
191,"Reaper Alum",0,0,0,"Charleston","IL"
