"Rank","Team","Wins","Losses","Rating","City","State"
1,"Revolver",6,0,48.1859734546821,"San Francisco","CA"
2,"Sockeye",5,2,31.5866114130141,"Seattle","WA"
3,"Ironside",9,3,22.6524473697241,"Boston","MA"
4,"Dig",6,0,16.225584542773,"Boston","MA"
5,"Truck Stop",5,1,14.3228198927106,"Washington","DC"
6,"Black Penguins Alumni",8,0,12.0328064121445,"Bourbonnais","IL"
7,"HIGH FIVE",5,2,11.982240853949,"Ohio","MI"
8,"Rhino",9,4,11.0739645309149,"Portland","OR"
9,"Johnny Bravo",4,2,8.08817777045915,"Denver","CO"
10,"Patrol",3,3,7.82733090049296,"Philadelphia","PA"
11,"PoNY",3,3,6.5598479628176,"New York","NY"
12,"Doublewide",4,3,6.00897849543053,"Austin","TX"
13,"Chain Lightning",7,5,4.42539069555154,"Atlanta","GA"
14,"Florida United",6,0,4.3374272583993,"Florida","FL"
15,"Guerrilla",2,5,4.03486877546302,"Oakland","CA"
16,"Sprawl",7,0,3.46373662865422,"Phoenix","AZ"
17,"Chicago Machine",2,4,3.27218807248786,"Chicago","IL"
18,"Voodoo",6,1,3.23826259751358,"Seattle","WA"
19,"Dallas United: Outlaws",3,0,2.0682737473904,"Dallas","TX"
20,"Singlewide",3,0,1.91244725738397,"Austin","TX"
21,"Papa Bear",2,1,1.82172995780591,"Houston","TX"
22,"Spring Creek Ascension",3,1,1.69379566805846,"Tomball","TX"
23,"Furious George",1,5,1.65174918822339,"Vancouver","BC"
24,"Madison Club",1,5,1.64811510846658,"Madison","WI"
25,"Streetgang",5,2,1.56897636019646,"San Diego","CA"
26,"Freaks",14,0,1.41522769869708,"Huntsville","AL"
27,"Prairie Fire",1,5,0.980739558355096,"Kansas City","KS"
28,"Rawhide",1,2,0.881719728601253,"Tulsa","OK"
29,"Inception",5,0,0.719766762997338,"Denver","CO"
30,"Lost Boys",13,7,0.519546558825002,"South Carolina","SC"
31,"Medicine Men",6,1,0.491284722322601,"Baltimore","MD"
32,"Reaper Alum",8,0,0.486190719224468,"Charleston","IL"
33,"Sundowners",4,3,0.302102082051273,"Santa Barbara","CA"
34,"Ironmen",11,3,0.287547728147822,"Birmingham","AL"
