"Rank","Team","Wins","Losses","Rating","City","State"
1,"Seattle Mixtape",15,3,28.5891760564403,"Seattle","WA"
2,"Wild Card",25,2,24.4815486538463,"Boston","MA"
3,"Slow White",21,6,24.0324219042985,"Boston","MA"
4,"AMP",11,3,18.6779086177965,"Philadelphia","PA"
5,"BFG",13,6,15.7706659566165,"Seattle","WA"
6,"Drag'n Thrust",12,7,12.8128673851382,"Minneapolis","MN"
7,"Steamboat",10,10,8.02266280019394,"Cincinnati","OH"
8,"Mischief",12,8,7.9750978804097,"San Francisco Bay Area","CA"
9,"shame.",15,5,7.55402505126473,"Fort Collins","CO"
10,"NOISE",11,8,7.53727103679666,"Madison","WI"
11,"Blackbird",11,7,7.37574390962322,"San Francisco","CA"
12,"Metro North",13,7,6.07909996951952,"Mianus","CT"
13,"Toro",18,3,5.36816202380194,"Durham","NC"
14,"Love Tractor",12,6,5.04424218642553,"Denver","CO"
15,"The Chad Larson Experience",8,10,4.85810486837951,"Ames","IA"
16,"Public Enemy",7,8,3.46215598514278,"Dallas/Fort Worth","TX"
17,"BoyShe",19,9,3.16412469829926,"Boise","ID"
18,"XIST",18,2,2.9847335105382,"New York","NY"
19,"Alloy",6,7,2.95552080866622,"Pittsburgh","PA"
20,"Polar Bears",9,4,2.92555927807741,"Berkeley","CA"
21,"Ambiguous Grey",5,7,2.8434662041878,"Washington","DC"
22,"7 Figures",13,3,2.65433284630247,"Los Angeles","CA"
23,"Snake Country Bromance",5,1,2.03609036849794,"SOMERVILLE","MA"
24,"UPA",6,6,1.8762503908761,"Chicago","IL"
25,"Bozos",13,8,1.84419350959969,"Bozeman","MT"
26,"G-Unit",3,9,1.81354475971414,"Gainesville","FL"
27,"No Touching!",4,8,1.76567513919197,"Twin Cities","MN"
28,"SHINSHU LOOSE-Upper",2,5,1.62054486134419,"Matsumoto","Nagano"
29,"Charlotte Storm",15,5,1.61743154434728,"Charlotte","NC"
30,"Birdfruit",12,3,1.57289816039089,"Seattle","WA"
31,"Columbus Cocktails",19,3,1.53588807564975,"Columbus","OH"
32,"Battleship",13,8,1.30265647386498,"St-Jean-sur-Richelieu","Quebec"
33,"Minnesota Star Power",16,4,1.23215005148957,"Minneapolis/ St. Paul","MN"
34,"Bucket",11,2,1.18207273890812,"Atlanta","GA"
35,"Freakshow",2,0,1.16666666666667,"Newark","DE"
36,"Cosa Nostra",7,9,1.15243577846673,"Austin","TX"
37,"UNION",5,8,1.07726187312426,"Toronto","Ontario"
38,"Swing State",15,9,1.07219887656199,"Orlando","FL"
39,"BW Ultimate",10,10,1.06066257063156,"Sunnyvale","CA"
40,"Bang!",6,8,1.02115078194834,"West Chester","PA"
41,"Distelfink",11,3,0.987233336793719,"Lancaster","PA"
42,"Dub Club",10,5,0.937921027689374,"West Chester","PA"
43,"Team Mexico",1,6,0.866412461949494,"Ciudad de Mexico","Mex"
44,"Geekshow",0,2,0.833333333333333,"Newark","DE"
45,"The Administrators",10,1,0.721694087113816,"Willamette Valley","OR"
46,"The Feminists",13,9,0.678825274250349,"New York","NY"
47,"JLP",15,5,0.673740407869074,"Atlanta","GA"
48,"Donuts",10,4,0.654653596178613,"Bay Area","CA"
49,"Bird",12,8,0.601431251700731,"Minneapolis","MN"
50,"Sparkle Ponies",8,5,0.582610372076023,"Rockville","MD"
51,"Jughandle",9,5,0.576933331605655,"Princeton","NJ"
52,"Cahoots",17,3,0.558204575141104,"Asheville","NC"
53,"Long Beach Legacy",8,2,0.540666441439045,"Long Beach","CA"
54,"Pegasus",7,7,0.511420859692836,"Seattle","WA"
55,"Rubix",9,4,0.51123283911085,"Phoenix","AZ"
56,"Tequila Mockingbird",15,6,0.487034148237973,"Chicago-apolis","IN"
57,"Alchemy",14,5,0.444379684645474,"San Francisco","CA"
58,"Murmur",21,7,0.436016973716735,"Athens","GA"
59,"Anchor",6,2,0.418690985438159,"Halifax","Nova Scotia"
60,"Sellout",8,1,0.417715851293843,"Austin/Houston/Dallas","TX"
61,"Classy",7,6,0.413945146745187,"San Francisco","CA"
62,"Happy Hour",5,2,0.396391937779314,"McMinnville","OR"
63,"PleasureTown",8,12,0.356741800654354,"Boston","MA"
64,"Method",17,4,0.323686384350428,"Huntsville","AL"
65,"Clue",8,5,0.316347387902992,"Philadelphia","PA"
66,"Heartless",15,6,0.293037348702791,"Burlington","VT"
67,"Titan NE",14,8,0.276655577974291,"Bar Harbor","ME"
68,"Hybrid",15,3,0.274315777474755,"Ann Arbor","MI"
69,"Risky Business",12,5,0.265280076838862,"Dallas","TX"
70,"Grand Army",9,13,0.247111924223587,"Brooklyn","NY"
71,"Northern Comfort",14,8,0.241439074770643,"Milwaukee","WI"
72,"Platypi",8,5,0.239508214980219,"Chico","CA"
73,"Mesteño",4,9,0.22637745843727,"Denver","CO"
74,"tHUMP",12,4,0.215366350181431,"Houston","TX"
75,"8 Bit Heroes",12,7,0.210570349660194,"Frederick","MD"
76,"Darkwing",15,11,0.205869760724508,"Mansfield","MA"
77,"American Barbecue",4,3,0.204780112429138,"San Francisco","CA"
78,"Thoroughbred",9,5,0.19962198528334,"Saint Louis","MO"
79,"Firefly",9,10,0.192397996612812,"San Francisco","CA"
80,"Family Style",5,6,0.19209050996751,"Los Angeles","CA"
81,"Ant Madness",15,7,0.183058462052499,"Arlington","VA"
82,"Malice in Wonderland",10,4,0.172286852268145,"Raleigh","NC"
83,"Mojo Jojo",16,6,0.170640065167919,"Minneapolis","MN"
84,"Shakedown",9,6,0.164853156688949,"Chicago","IL"
85,"Garbage Plates",13,5,0.162707804213965,"Rochester","NY"
86,"Toast",10,5,0.161397202123281,"Grand Rapids","MI"
87,"Cutthroat",12,6,0.158815430177539,"Reno","NV"
88,"Argo",4,9,0.146355100491919,"San Francisco","CA"
89,"HAOS",15,11,0.143211240032437,"Watertown","MA"
90,"Goose Lee",10,4,0.129569599750158,"Cincinnati","OH"
91,"Alternative Stacks",14,9,0.12697877848633,"Fairfield","CT"
92,"American Hyperbole",9,10,0.126073837624331,"Baltimore","MD"
93,"Buffalo Lake Effect",16,8,0.122368058793734,"Buffalo","NY"
94,"Moontower",8,9,0.120766461299095,"Austin","TX"
95,"LoveShack",13,8,0.119202744476259,"Atlanta","GA"
96,"Townies",12,5,0.118089002523635,"Ithaca","NY"
97,"Friday Night Couch",8,5,0.115689748444813,"Seattle","WA"
98,"League of Shadows",15,12,0.114895600510454,"Boston","MA"
99,"Crash",2,11,0.114579214951092,"Kitchener-Waterloo-Guelph","Ontario"
100,"Trash Pandas",11,11,0.11456824971208,"Nashville","TN"
101,"Fear and Loathing",5,6,0.11236402766648,"Las Vegas","NV"
102,"Sweet Action",6,13,0.109761824129413,"Denver","CO"
103,"Happy Valley",8,4,0.104208889365089,"Amherst","MA"
104,"Crush",5,3,0.100459818251487,"Knoxville","TN"
105,"Prion",7,7,0.0994217002118435,"Champaign-Urbana","IL"
106,"Lawn Patrol",3,5,0.0959527168388948,"San Jose","CA"
107,"Powermove",7,12,0.0949496398465251,"New York","NY"
108,"Rainbow",16,12,0.0946147737266824,"Somerville","MA"
109,"Buckwild",1,5,0.0938061769221966,"Sacramento","CA"
110,"Sunken Circus",13,14,0.0925769590268535,"Portland","ME"
111,"Mutiny",12,5,0.0910290708690312,"St. Petersburg","FL"
112,"Superstition",7,10,0.0905996474861883,"Phoenix","AZ"
113,"TAU",5,2,0.0904539416392231,"Winston Salem","NC"
114,"panIC",7,6,0.0888447110422918,"Iowa City","IA"
115,"Instant Karma",7,6,0.0860148668627223,"Tucson","AZ"
116,"Albany Airbenders",9,17,0.0845219143098599,"Albany","NY"
117,"Fable",2,5,0.0844862954032509,"Vancouver","BC"
118,"Legion",11,9,0.0801047695613868,"Lynchburg","VA"
119,"Coalition Ultimate",8,6,0.0782952874295617,"Minneapolis","MN"
120,"RUT",10,10,0.0779327178161679,"Burlington","VT"
121,"AC Bandits",12,5,0.0720261968538742,"Oakland","CA"
122,"The Hucking Dead",10,11,0.0702697391208323,"Jacksonville","FL"
123,"Freetail",7,10,0.0686778523508872,"San Antonio","TX"
124,"Providence Mob",12,14,0.067139462122089,"Providence","RI"
125,"Possum",9,6,0.0667588488899085,"Greenville","SC"
126,"Tyrannis",6,9,0.0663935195120037,"Charlottesville","VA"
127,"VIP Club",6,7,0.0654296917767076,"Quebec","QC"
128,"Sir Walter Rowdy",9,4,0.0649812816197249,"Raleigh","NC"
129,"Crucible",12,3,0.0603840700035031,"Pittsburgh","PA"
130,"rubber duck ultimate.",10,4,0.0597969196416486,"Fayetteville","AR"
131,"Scarecrow",12,20,0.0563310307857982,"Manchester","NH"
132,"Robot",5,1,0.0538271299434478,"Santa Barbara","CA"
133,"Moonshine",6,10,0.0536728273144548,"Lexington","KY"
134,"Mimosas",4,13,0.0526705799381569,"Berkeley","CA"
135,"#Birdz",9,5,0.0525505418327161,"Long Island","NY"
136,"Rat City",3,10,0.0506482467087967,"Baltimore","MD"
137,"Petey's Pirates",11,7,0.0491107800919312,"Columbus","OH"
138,"The Bandits",9,5,0.048296090930703,"Montclair","NJ"
139,"Tex Mix",9,6,0.047034194377404,"Dallas","TX"
140,"Mixed Nuts",10,16,0.0444853320347025,"Boston","MA"
141,"LORD",8,11,0.0441265919717861,"Fairfax","VA"
142,"Mental Toss Flycoons",5,5,0.042144305082814,"Missoula","MT"
143,"Unlimited Swipes",8,12,0.0420217449489469,"New York","NY"
144,"Sabotage",5,8,0.0371490355557614,"Philadelphia","PA"
145,"Mad Udderburn",13,9,0.0370785078158849,"Madison","WI"
146,"Chalice",5,9,0.0358518419002047,"St. Louis","MO"
147,"ELevate",10,11,0.0354315041134095,"Chicago","IL"
148,"Baywatch",5,9,0.0352309636186558,"Pensacola","FL"
149,"Dream Team Frisbee",3,4,0.0330678257923906,"Columbia","SC"
150,"Wingdings",6,8,0.0293009321922696,"Des Moines","IA"
