"Rank","Team","Wins","Losses","Rating","City","State"
41,"Brickyard",4,2,0.403254657065025,"Indianapolis","IN"
42,"Illusion",12,1,0.347161862696788,"Iowa City","IA"
43,"General Strike",4,3,0.249179534817734,"Winnipeg","Manitoba"
44,"Turbine",5,6,0.215561491126607,"Durham","NC"
45,"Beachfront Property",7,13,0.202202036245901,"Chicago","IL"
46,"Sundowners",4,3,0.189636343117473,"Santa Barbara","CA"
47,"Black Market",9,4,0.181396416213471,"Lombard","IL"
48,"Bullet",10,9,0.170671099200102,"Atlanta","GA"
49,"Rush Hour",12,9,0.168205312243042,"Atlanta","GA"
50,"Choice City Hops",6,6,0.154486068378372,"Fort Collins","CO"
51,"Omen",16,6,0.15400429761723,"Orlando","FL"
52,"Oakgrove Boys",4,1,0.150626215258696,"ARLINGTON","VA"
53,"Cash Crop",3,1,0.132838014096919,"Triangle","NC"
54,"The Killjoys",2,5,0.129457535747767,"Orem","UT"
55,"Phoenix",2,4,0.129073330309266,"Ottawa, ON","Ontario"
56,"Blueprint",13,8,0.124682451388928,"NYC","NY"
57,"Syndicate",5,6,0.120900452361434,"Colorado Springs","CO"
58,"Brickhouse",4,2,0.115903477868485,"Durham","NC"
59,"Pesterbug",14,5,0.109320959049556,"Pawtucket","RI"
60,"John Doe",1,3,0.109290122508187,"Washington","DC"
61,"Colt",9,4,0.107497533197915,"Southington","CT"
62,"Cerberus",12,14,0.105603061535457,"Athens","GA"
63,"Rougaroux",9,6,0.105526824149823,"Baton Rouge/New Orleans","LA"
64,"JAWN",7,5,0.0964787613519817,"Philadelphia","PA"
65,"Big Wrench",5,8,0.0952261533653413,"Somerville","MA"
66,"Green River Swordfish",5,2,0.0937652474792096,"Davis","CA"
67,"""Parkland"" PLU Alumni",5,2,0.0916643675529962,"Parkland","WA"
68,"Singlewide",8,1,0.0874726949896638,"Austin","TX"
69,"Shockoe Slip Flatball Club",3,1,0.0852190508081266,"",""
70,"CITYWIDE Special",4,3,0.0729970756918289,"Philadelphia","PA"
71,"MKE",5,1,0.0696785723254623,"Milwaukee","WI"
72,"Enigma",8,12,0.0667381476246007,"Dayton","OH"
73,"PowderHogs",3,3,0.0626835475626363,"Salt Lake City","UT"
74,"Kentucky Flying Circus",12,7,0.0620449147762644,"Louisville","KY"
75,"Riverside Ultimate",6,0,0.0610503211597822,"Austin","TX"
76,"BaNC",12,9,0.0600193531056837,"Charlotte","NC"
77,"Rip City Ultimate",5,8,0.0571945071130662,"Portland","OR"
78,"Thundersnow",2,5,0.0557429572669286,"Flagstaff","AZ"
79,"Holy City Heathens",6,8,0.0553162503247607,"Charleston","SC"
80,"Dallas United: Desperados",5,5,0.0526031669597266,"Dallas","TX"
81,"Bruises",7,5,0.0509141500445952,"Boston","MA"
82,"Black Market X",6,0,0.0508774887563669,"Lombard","IL"
83,"ISO Atmo",3,9,0.0500124214584093,"Boulder","CO"
84,"Dark Star",6,1,0.0492605808301141,"Eugene","OR"
85,"Papa Bear",6,4,0.0453075001384133,"Houston","TX"
86,"Deathsquad",12,8,0.0431457723549918,"Needham","MA"
87,"Club M - Manic",5,2,0.0425936759368542,"montreal","quebec"
88,"Plex",5,4,0.042397890073739,"Dallas","TX"
89,"UpRoar",11,4,0.041423875400677,"Tampa Bay","FL"
90,"Republic",3,4,0.0410335259218848,"Los Angeles","CA"
91,"Shade",9,5,0.0409561666746238,"New York","NY"
92,"Red Tide",11,8,0.0388685477403679,"Portland","ME"
93,"Dredge",7,7,0.0382827235416036,"Rhinebeck","NY"
94,"Scythe",2,3,0.0381010535200772,"Omaha","NE"
95,"Schweingeist",7,7,0.0369889156190223,"Cincinnati","OH"
96,"Grand Trunk",2,4,0.0352573891954339,"Toronto","ON"
97,"SmokeStack",5,7,0.0330310317413157,"Kansas City","KS"
98,"Dallas United: Outlaws",5,5,0.0326394627357056,"Dallas","TX"
99,"T.R.W.F.B.",4,1,0.0306701405544922,"Seattle","WA"
100,"Four",7,6,0.0301931762989014,"Ann Arbor","MI"
101,"Supercell",4,6,0.0289976484603927,"Oklahoma City","OK"
102,"CaSTLe",3,4,0.0280587944187059,"St. Louis","MO"
103,"Spring Creek Ascension",7,4,0.0271635797547008,"Tomball","TX"
104,"Mango Tree",4,3,0.0251086660810846,"Ann Arbor","MI"
105,"Premium",4,4,0.0243540617321464,"Beaumont","TX"
106,"Chattanooga Gentlemen's Club",7,12,0.0240555358441175,"Chattanooga","TN"
107,"Rawhide",3,7,0.0238441819343604,"Tulsa","OK"
108,"War Machine",8,12,0.0238358681482602,"Birmingham","AL"
109,"Climax",4,3,0.0237868534303862,"Minneapolis","MN"
110,"South Shore Line",4,3,0.0235069440772946,"Chicago","IL"
111,"Xavier's School for Gifted Youngsters",8,5,0.0231421100458495,"Syracuse","NY"
112,"Connecticut Connvicts",9,10,0.0229614901187778,"Manchester","CT"
113,"The Roofing Co.",7,3,0.0229281474960743,"Indianapolis","IN"
114,"H.O.G. Ultimate",5,15,0.021666861545313,"Macon","GA"
115,"Westchester Magma Bears",10,10,0.0203643031160282,"Yorktown Heights","NY"
116,"Coastal Empire",4,3,0.0199917602694149,"Savannah","GA"
117,"Breakers",8,11,0.0196924698276155,"Providence","RI"
118,"SA Spares",3,6,0.0186510286369277,"San Antonio","TX"
119,"Somerville BAG",6,8,0.0180491120917356,"Somerville","MA"
120,"Miami Alumni",5,2,0.0179442207346012,"Oxford","OH"
121,"Ham",4,3,0.0162477699093777,"Bellingham","WA"
122,"Blackfish",3,2,0.0151209979871304,"Vancouver","BC"
123,"Sherbrooke Gentlemen's Club",4,3,0.0150951788505043,"Sherbrooke","QC"
124,"Chimney",8,4,0.014824863057729,"Cleveland","OH"
125,"DTH",2,3,0.0147196095753238,"Houston","TX"
126,"Ghost Train",5,3,0.0143279893908118,"Seattle","WA"
127,"Munch Box",2,3,0.0133608278639313,"Fairfax","VA"
128,"Wisconsin Hops",3,4,0.0125417624341458,"Stevens Point","WI"
129,"Sawtooth",5,3,0.0119297248284983,"Boise","ID"
130,"Shrimp Boat",5,9,0.0111488212025894,"TALLAHASSEE","FL"
131,"Dallas United: Neato Banditos",3,6,0.0110655740591982,"Dallas","TX"
132,"Slag Dump",5,7,0.0107998050175348,"Pittsburgh","PA"
133,"Dreadnought",2,5,0.00994976754549991,"Fayetteville","AR"
134,"Deaf Fruit",5,5,0.00993633443026835,"Lubbock","TX"
135,"Memphis Belle",1,6,0.00956294219372033,"Memphis","TN"
136,"DeMo",4,2,0.00883168475943985,"Des Moines","IA"
137,"El Niño",6,2,0.00852926835493381,"West Fort Miami","FL"
138,"Imperial",2,5,0.00850614445450095,"Saint Paul","MN"
139,"Midnight Meat Train",4,7,0.00795873066588471,"Grand Rapids","MI"
140,"Haymaker",3,4,0.00741754182198289,"Chicago","IL"
141,"Flicky Stardust and the Cutters From Mars",2,5,0.00689401058233979,"Eugene","OR"
142,"Refinery",4,4,0.0066638677162815,"Vancouver","BC"
143,"Riverside Messengers-B",1,4,0.00562865529564826,"Austin","TX"
144,"Watchdogs",2,3,0.00513796935251582,"Bethesda","MD"
145,"Adelphos",5,2,0.00511550652838857,"Philadelphia","PA"
146,"Shrike",4,1,0.00502498227829589,"Ottawa","ON"
147,"Tyranny",2,6,0.00494839732480891,"Tampa","FL"
148,"Red Circus",1,5,0.00476366215908806,"Halifax","Nova Scotia"
149,"Garden Party",6,7,0.00402248826607224,"New Brunswick","NJ"
150,"Hammerhead",3,12,0.00395331783094193,"Jacksonville","FL"
151,"AndyGator",0,3,0.00365592039684936,"Baton Rouge","LA"
152,"Winc City Fog of War",2,9,0.0033900623029245,"Winchester","VA"
153,"Low Five",5,6,0.00334825457873237,"Columbus","OH"
154,"The Bucket Brigade",1,4,0.00327737718611195,"Hot Springs","AR"
155,"Dirty D",3,4,0.00327190168453959,"Greater Detroit","MI"
156,"Union",2,5,0.00326033829410214,"Seattle","WA"
157,"Black Lung",0,7,0.00317424781887133,"Lexington","KY"
158,"Helots",1,4,0.00289022159392717,"Sparta","NJ"
159,"Vicious Cycle",2,6,0.0027275751000207,"Gainesville","FL"
160,"Rampage",1,4,0.00254310642898675,"Huntsville","AL"
161,"AK Pipeline",2,8,0.00231333767529656,"Akron","OH"
162,"Space Coast Ultimate",1,7,0.00228055462830609,"Melbourne","FL"
163,"Gargantuan Spider Dragons-Senior",2,4,0.00192324916991884,"Lewiston","ME"
164,"Satellite",2,4,0.00179844780050824,"Normal","IL"
165,"Black Market II",4,8,0.00167862028470126,"Lombard","IL"
166,"Mutiny",3,7,0.00163496804154245,"Burlington","VT"
167,"Auxiliary",2,4,0.00162002934900073,"Quad Cities","IA"
168,"Bear Proof",2,5,0.00126045439917018,"Harrisburg","PA"
169,"Blade",3,7,0.00114690411122364,"Nashville","TN"
170,"CerB WerB-B",2,5,0.00112917267303994,"Athens","GA"
171,"East Rock Candy Mountain",2,11,0.00111497610171822,"New Haven","CT"
172,"Red Tide Black",1,5,0.00109074403856691,"Portland","ME"
173,"Brawl",0,7,0.0010857882941296,"Tempe","AZ"
174,"Bomb Squad",1,9,0.000802566993738789,"Bel Air","MD"
175,"SURE",2,5,0.00074296614641801,"Seattle","WA"
176,"spokane flatline",1,5,0.000688581394979239,"spokane","WA"
177,"Black Market Y",1,4,0.000610962403886854,"Lombard","IL"
178,"First Order",1,3,0.000551511267067842,"Roanoke","VA"
179,"Transatlantic Danger Zone",0,4,0.000240538842604219,"CIncinnati","OH"
180,"Club M - Magma",1,5,0.000207902478369477,"Montreal","Québec"
181,"Cream City Crooks",2,4,2.73475444954092e-05,"Milwaukee","WI"
182,"Hippie Mafia",1,5,2.39288348967886e-05,"Milwaukee","WI"
183,"Allen's Army",0,6,0,"Orono","ME"
183,"defunct",0,5,0,"Middlebury","CT"
183,"Marxmen",0,5,0,"Clifton","NJ"
