"Rank","Team","Wins","Losses","Rating","City","State"
49,"Green River Swordfish",5,2,0.133896620995437,"Davis","CA"
50,"Omen",12,3,0.13104596869818,"Orlando","FL"
51,"Syndicate",5,6,0.12869303170907,"Colorado Springs","CO"
52,"Black Market",9,4,0.118614954130556,"Lombard","IL"
53,"""Parkland"" PLU Alumni",5,2,0.0935070700052615,"Parkland","WA"
54,"Cerberus",7,12,0.0845137615141517,"",""
55,"Rip City Ultimate",5,8,0.0831909080692428,"Portland","OR"
56,"Thundersnow",2,5,0.0810313528565983,"Flagstaff","AZ"
57,"Dark Star",6,1,0.0790924250591265,"Eugene","OR"
58,"PowderHogs",3,3,0.07830332836439,"Salt Lake City","UT"
59,"Rougaroux",5,5,0.0735534395959711,"Baton Rouge/New Orleans","LA"
60,"Beachfront Property",6,8,0.0721812606046228,"Chicago","IL"
61,"ISO Atmo",3,9,0.066677587279289,"Boulder","CO"
62,"Holy City Heathens",6,8,0.0625905871988273,"Charleston","SC"
63,"Republic",3,4,0.0586146383839788,"Los Angeles","CA"
64,"Deaf Fruit",1,2,0.0516877637130802,"Lubbock","TX"
65,"Scythe",2,3,0.0512857890404026,"Omaha","NE"
66,"Big Wrench",5,8,0.0485354216342219,"Somerville","MA"
67,"T.R.W.F.B.",4,1,0.0471539104649232,"Seattle","WA"
68,"CITYWIDE Special",4,3,0.046243942864622,"Philadelphia","PA"
69,"Dallas United: Desperados",5,5,0.0451608813128208,"Dallas","TX"
70,"Blueprint",6,8,0.04453145623555,"NYC","NY"
71,"Plex",5,4,0.0430403015827188,"Dallas","TX"
72,"Kentucky Flying Circus",12,7,0.0409627053356545,"Louisville","KY"
73,"MKE",5,1,0.0400128971631836,"Milwaukee","WI"
74,"Pesterbug",12,4,0.0374736271372033,"Pawtucket","RI"
75,"SmokeStack",5,7,0.0362260854810518,"Kansas City","KS"
76,"Colt",6,4,0.0345146421748322,"Southington","CT"
77,"Ham",4,3,0.0288594436998195,"Bellingham","WA"
78,"BaNC",6,8,0.0270495698003596,"Charlotte","NC"
79,"Black Market X",6,0,0.027002365434917,"Lombard","IL"
80,"War Machine",8,12,0.0256626049600143,"",""
81,"Chattanooga Gentlemen's Club",7,12,0.0244371713870115,"Chattanooga","TN"
82,"Blackfish",3,2,0.023543981987649,"Vancouver","BC"
83,"Warchild",5,3,0.0228338601359173,"Boise","ID"
84,"Ghost Train",5,3,0.0227346373486327,"Seattle","WA"
85,"Schweingeist",7,7,0.0216026888914722,"Cincinnati","OH"
86,"CaSTLe",3,4,0.0212026468586462,"St. Louis","MO"
87,"Enigma",8,6,0.0194175361553362,"Dayton","OH"
88,"Four",7,6,0.0189944923868147,"Ann Arbor","MI"
89,"Bruises",7,4,0.0185237878424991,"Boston","MA"
90,"Miami Alumni",5,2,0.0181166963386882,"Oxford","OH"
91,"Climax",4,3,0.0171728126292162,"Minneapolis","MN"
92,"Club M - Manic",5,2,0.0165155404307448,"montreal","quebec"
93,"Grand Trunk",2,4,0.0159480408467399,"Toronto","ON"
94,"Mango Tree",4,3,0.0149514774404215,"Ann Arbor","MI"
95,"South Shore Line",4,3,0.0144876349497892,"Chicago","IL"
96,"H.O.G. Ultimate",2,11,0.0122537518598839,"Macon","GA"
97,"The Roofing Co.",7,3,0.0120676419486867,"Indianapolis","IN"
98,"Refinery",4,4,0.0113778789595681,"Vancouver","BC"
99,"Flicky Stardust and the Cutters From Mars",2,5,0.0113075617107068,"Eugene","OR"
100,"Dreadnought",2,5,0.0100481163450389,"Fayetteville","AR"
101,"Memphis Belle",1,6,0.0099588719772121,"Memphis","TN"
102,"Shade",4,3,0.0096830903490206,"New York","NY"
103,"Wisconsin Hops",3,4,0.00943571670135337,"Stevens Point","WI"
104,"Chimney",8,4,0.00870825799134127,"Cleveland","OH"
105,"Red Tide",10,7,0.00868463730188918,"Portland","ME"
106,"Supercell",1,2,0.00834541103995772,"Oklahoma City","OK"
107,"UpRoar",7,1,0.00799694916536902,"Tampa Bay","FL"
108,"Shrimp Boat",5,9,0.00793697484978438,"TALLAHASSEE","FL"
109,"Deathsquad",8,5,0.00741006266113816,"Needham","MA"
110,"Imperial",2,5,0.0071689880948737,"Saint Paul","MN"
111,"Richmond Floodwall",6,0,0.00644259438037516,"Richmond","VA"
112,"Midnight Meat Train",4,7,0.00624162830327383,"Grand Rapids","MI"
113,"DeMo",4,2,0.00565106070732888,"Des Moines","IA"
114,"Union",2,5,0.00548888678695555,"Seattle","WA"
115,"Haymaker",3,4,0.00540674061677139,"Chicago","IL"
116,"SURE",2,5,0.00339904886048472,"Seattle","WA"
117,"Hammerhead",3,5,0.0028996751225281,"Jacksonville","FL"
118,"Rampage",1,4,0.00282366689916333,"Huntsville","AL"
119,"Breakers",3,8,0.00267761678033491,"Providence","RI"
120,"Westchester Magma Bears",6,7,0.00255266761348239,"Yorktown Heights","NY"
121,"El Niño",6,2,0.00250208532325322,"West Fort Miami","FL"
122,"spokane flatline",1,5,0.0019825617205957,"spokane","WA"
123,"Dirty D",3,4,0.00197468696856906,"Greater Detroit","MI"
124,"JAWN",7,5,0.00171231911700547,"Philadelphia","PA"
125,"Oakgrove Boys",4,1,0.00165463161023634,"ARLINGTON","VA"
126,"Red Circus",1,5,0.00156885274750945,"Halifax","Nova Scotia"
127,"Black Lung",0,7,0.00156108512561953,"Lexington","KY"
128,"Brawl",0,7,0.00153155360793521,"Tempe","AZ"
129,"Low Five",5,6,0.00141600285812528,"Columbus","OH"
130,"Brickhouse",4,2,0.00130625480063222,"Durham","NC"
131,"Satellite",2,4,0.00123330076211037,"Normal","IL"
132,"Auxiliary",2,4,0.00113082544310138,"Quad Cities","IA"
133,"Black Market II",4,8,0.00109953821290032,"Lombard","IL"
134,"John Doe",1,3,0.00106339810004152,"Washington","DC"
135,"Blade",3,7,0.0010335520003456,"Nashville","TN"
136,"Shockoe Slip Flatball Club",3,1,0.000905843412589181,"",""
137,"Slag Dump",0,5,0.000902962914626954,"Pittsburgh","PA"
138,"Tyranny",2,6,0.000761199310576348,"Tampa","FL"
139,"Gargantuan Spider Dragons-Senior",1,3,0.000597739817280317,"Lewiston","ME"
140,"Dredge",4,3,0.000544079601873823,"Rhinebeck","NY"
141,"Vicious Cycle",2,6,0.000532435196474183,"Gainesville","FL"
142,"Space Coast Ultimate",1,7,0.000514016680965669,"Melbourne","FL"
143,"Connecticut Connvicts",6,7,0.00043777172488259,"Manchester","CT"
144,"Mutiny",2,7,0.000389238039522834,"Burlington","VT"
145,"Black Market Y",1,4,0.000362631531056396,"Lombard","IL"
146,"Sherbrooke Gentlemen's Club",4,3,0.000261745817603347,"Sherbrooke","QC"
147,"Somerville Boys and Girls",3,4,0.000235591446582405,"Somerville","MA"
148,"AK Pipeline",2,8,0.000209114065194538,"Akron","OH"
149,"Munch Box",2,3,0.000168634644375245,"Fairfax","VA"
150,"Transatlantic Danger Zone",0,4,0.000135375667981312,"CIncinnati","OH"
151,"Shrike",4,1,7.49191435647946e-05,"Ottawa","ON"
152,"Xavier's School for Gifted Youngsters",2,4,6.02025767720917e-05,"Syracuse","NY"
153,"Garden Party",2,4,5.35499823654891e-05,"New Brunswick","NJ"
154,"East Rock Candy Mountain",1,5,4.51934217412238e-05,"New Haven","CT"
155,"Red Tide Black",1,2,3.70662179240517e-05,"Portland","ME"
156,"Watchdogs",2,3,3.58534229361179e-05,"Bethesda","MD"
157,"Winc City Fog of War",0,4,3.24991400931958e-05,"Winchester","VA"
158,"Cream City Crooks",2,4,2.76108278516141e-05,"Milwaukee","WI"
159,"Hippie Mafia",1,5,2.41592149256117e-05,"Milwaukee","WI"
160,"Bomb Squad",0,3,1.01188178192162e-05,"Bel Air","MD"
161,"First Order",1,3,8.25115913962184e-06,"Roanoke","VA"
162,"Club M - Magma",1,5,3.10000956910758e-06,"Montreal","Québec"
163,"Allen's Army",0,6,0,"Orono","ME"
163,"defunct",0,4,0,"Middlebury","CT"
