"Rank","Team","Wins","Losses","Rating","City","State"
83,"The Roofing Co.",13,9,0.296849452697513,"Indianapolis","IN"
84,"BaNC",14,14,0.271577233247308,"Charlotte","NC"
85,"Rougaroux",12,8,0.27012460597364,"Baton Rouge/New Orleans","LA"
86,"Imperial",11,11,0.265621212126441,"Saint Paul","MN"
87,"Black Market X",6,0,0.250519432568487,"Lombard","IL"
88,"Chattanooga Gentlemen's Club",11,14,0.248513491150833,"Chattanooga","TN"
89,"Westchester Magma Bears",14,13,0.244888560106729,"Yorktown Heights","NY"
90,"Wisconsin Hops",10,12,0.223246849865897,"Stevens Point","WI"
91,"Mango Tree",12,9,0.210434292372512,"Ann Arbor","MI"
92,"South Shore Line",12,10,0.197961582680994,"Chicago","IL"
93,"JAWN",13,13,0.194870462531282,"Philadelphia","PA"
94,"Holy City Heathens",8,12,0.189389252716135,"Charleston","SC"
95,"Dallas United: Desperados",10,9,0.188866213200887,"Dallas","TX"
96,"PowderHogs",12,4,0.181824646911499,"Salt Lake City","UT"
97,"Climax",11,11,0.174580820274896,"Minneapolis","MN"
98,"Chimney",14,13,0.171316060704282,"Cleveland","OH"
99,"Plex",10,10,0.170922197900945,"Dallas","TX"
100,"Shades",5,3,0.163106954168969,"Northampton","MA"
101,"Scythe",13,10,0.160563334575621,"Omaha","NE"
102,"Sawtooth",12,8,0.143427733394972,"Boise","ID"
103,"Ghost Train",13,12,0.142902384062785,"Seattle","WA"
104,"Rampage",5,10,0.142900820711419,"Huntsville","AL"
105,"Ham",12,6,0.12212828291037,"Bellingham","WA"
106,"Watchdogs",12,8,0.120431044751672,"Bethesda","MD"
107,"The Killjoys",9,9,0.120166474570634,"Orem","UT"
108,"War Machine",10,16,0.119795071267241,"Birmingham","AL"
109,"Black Lung",7,14,0.118169992158935,"Lexington","KY"
110,"Grand Trunk",2,4,0.116768199968932,"Toronto","ON"
111,"Dreadnought",9,7,0.106516361790874,"Fayetteville","AR"
112,"Dredge",11,11,0.102638152925897,"Rhinebeck","NY"
113,"Rip City Ultimate",11,16,0.10105928909989,"Portland","OR"
114,"Slag Dump",11,9,0.0976589097524349,"Pittsburgh","PA"
115,"Xavier's School for Gifted Youngsters",11,8,0.0969262548666767,"Syracuse","NY"
116,"H.O.G. Ultimate",6,20,0.0908259736875753,"Macon","GA"
117,"Memphis Belle",8,8,0.0875075700235401,"Memphis","TN"
118,"SmokeStack",8,15,0.0871461129491075,"Kansas City","KS"
119,"Somerville BAG",8,12,0.0833754580161821,"Somerville","MA"
120,"houSE",8,14,0.0816704867891571,"Kenosha","WI"
121,"Thundersnow",6,14,0.0815092710489383,"Flagstaff","AZ"
122,"Shockoe Slip Flatball Club",8,5,0.0797511620222155,"",""
123,"Adelphos",13,8,0.0784715744887474,"Philadelphia","PA"
124,"Satellite",11,9,0.0767395826082149,"Normal","IL"
125,"Low Five",8,17,0.0762536252821605,"Columbus","OH"
126,"T.R.W.F.B.",4,1,0.0749454598724253,"Seattle","WA"
127,"Connecticut Connvicts",11,16,0.0749061473055501,"Manchester","CT"
128,"DTH",8,10,0.074626181718704,"Houston","TX"
129,"DeMo",9,11,0.0744035764833869,"Des Moines","IA"
130,"UpRoar",18,7,0.0738383442208598,"Tampa Bay","FL"
131,"Dallas United: Outlaws",10,12,0.0687663131948831,"Dallas","TX"
132,"Papa Bear",8,10,0.0672042536891743,"Houston","TX"
133,"Riverside Ultimate",10,3,0.065077943609047,"Austin","TX"
134,"Syndicate",6,10,0.0612445661608659,"Colorado Springs","CO"
135,"Supercell",8,11,0.0559942565089375,"Oklahoma City","OK"
136,"Premium",8,8,0.0534909519967839,"Beaumont","TX"
137,"Midnight Meat Train",5,13,0.0472793501743638,"Grand Rapids","MI"
138,"ISO Atmo",5,17,0.0459727577883068,"Boulder","CO"
139,"Club M - Rage",2,5,0.0456376917100795,"Montreal","Quebec"
140,"AK Pipeline",6,19,0.045131135186112,"Akron","OH"
141,"Coastal Empire",4,3,0.0434766910734976,"Savannah","GA"
142,"SA Spares",5,9,0.0404689705087505,"San Antonio","TX"
143,"Union",6,18,0.0401463872280032,"Seattle","WA"
144,"THE BODY",8,6,0.0384828133038667,"Minneapolis","MN"
145,"Rawhide",7,12,0.0370940501597698,"Tulsa","OK"
146,"Blackfish",5,6,0.0361283278893594,"Vancouver","BC"
147,"DNA",4,2,0.0350942876155543,"Surrey","BC"
148,"SURE",8,10,0.0340711791518976,"Seattle","WA"
149,"Spring Creek Ascension",10,7,0.033418308524119,"Tomball","TX"
150,"Auxiliary",6,13,0.0331226487115649,"Quad Cities","IA"
151,"Sons",2,5,0.0317650373195036,"Palo Alto","CA"
152,"Munch Box",6,7,0.0308587876002169,"Fairfax","VA"
153,"Dallas United: Neato Banditos",5,14,0.0291526886164502,"Dallas","TX"
154,"Fat and Mediocre",4,3,0.0279041920081941,"Brooklyn","NY"
155,"Sherbrooke Gentlemen's Club",4,3,0.0264265733296014,"Sherbrooke","QC"
156,"Helots",7,12,0.0233260768630206,"Sparta","NJ"
157,"Cloverleaf",1,10,0.0232816784506553,"Tacoma","WA"
158,"Refinery",4,4,0.0230549212513544,"Vancouver","BC"
159,"Dirty D",7,15,0.0222577653323318,"Greater Detroit","MI"
160,"Cream City Crooks",4,22,0.0218491437235829,"Milwaukee","WI"
161,"The Bucket Brigade",4,9,0.020800212691992,"Hot Springs","AR"
162,"AndyGator",1,7,0.0200767029209566,"Baton Rouge","LA"
163,"Flicky Stardust and the Cutters From Mars",2,5,0.0195535854528172,"Eugene","OR"
164,"Pittsburgh Puppies",4,4,0.0195328625681112,"Pittsburgh","PA"
165,"Deaf Fruit",6,10,0.0188392680810239,"Lubbock","TX"
166,"Black Market Y",1,4,0.0186135473267372,"Lombard","IL"
167,"Garden Party",10,17,0.0184117797022456,"New Brunswick","NJ"
168,"Shrike",4,1,0.0155075925492806,"Ottawa","ON"
169,"Transatlantic Danger Zone",0,4,0.0147302316445505,"CIncinnati","OH"
170,"Riverside Messengers-B",4,7,0.0144734556430533,"Austin","TX"
171,"Black Market II",5,18,0.0144318501900072,"Lombard","IL"
172,"Baemaker",8,7,0.0132530630863494,"Chicago","IL"
173,"Mutiny",4,11,0.0129977442914227,"Burlington","VT"
174,"Interesting Tummy Birds",1,3,0.0125324388545423,"Fort Collins","CO"
175,"DingWop",7,7,0.0121673662403383,"Duluth","MN"
176,"Shrimp Boat",5,9,0.0119286820792299,"TALLAHASSEE","FL"
177,"Red Tide Black",1,5,0.0107990611438808,"Portland","ME"
178,"Solar Eclipse",4,10,0.0103224533789038,"Lexington","KY"
179,"Gargantuan Spider Dragons-Senior",1,4,0.0103209586912544,"Lewiston","ME"
180,"El Niño",11,6,0.0102519233928128,"Oakland Park","FL"
181,"Fénix Ultimate",3,4,0.00995071886794409,"Mexico City","Mexico City"
182,"Journeymen",3,3,0.00978539084479976,"Sunnyvale","CA"
183,"Dragon Army",2,3,0.00886968212052377,"Seattle","WA"
184,"Bomb Squad",1,9,0.00844185908247772,"Bel Air","MD"
185,"Black Knights",3,4,0.00837574441532202,"West Point","NY"
186,"Madd Dogg",1,8,0.00694673267602662,"Provo","UT"
187,"Flash Flood",2,3,0.00684392446098678,"Flower Mound","TX"
188,"Black Penguins Club",6,9,0.0065721075406054,"Bourbonnais","IL"
189,"Bear Proof",4,10,0.00620975590970072,"Harrisburg","PA"
190,"Winc City Fog of War",5,14,0.00597331965484128,"Winchester","VA"
191,"Swangos",1,3,0.00568873484065917,"Austin","TX"
192,"Barefoot",1,4,0.0053481502368637,"Tupelo","MS"
193,"Green Bay Quackers",3,4,0.00516827711905722,"Appleton-Oshkosh-Green Bay","WI"
194,"Gulls",1,5,0.00511788301909876,"Berkeley","CA"
195,"Defy the Meta",0,3,0.00484650544427207,"Amherst","MA"
196,"Barden Btate Bultimate",2,5,0.00416686294493941,"Maplewood","NJ"
197,"Club M - Magma",4,14,0.00409537310114464,"Montreal","Québec"
198,"spokane flatline",1,9,0.00398503830010703,"spokane","WA"
199,"Hammerhead",5,16,0.00395110416944867,"Jacksonville","FL"
200,"First Order",3,9,0.00393560989001636,"Roanoke","VA"
201,"East Rock Candy Mountain",3,14,0.00375762584979201,"New Haven","CT"
202,"Hippie Mafia",6,13,0.00351718136472992,"Milwaukee","WI"
203,"The Silent Flatballers",2,3,0.00345737959894891,"New York","NY"
204,"Ultimate Impact",2,4,0.0032344991681188,"San Francisco","CA"
205,"Mississippi Valley Tundra Swans",3,4,0.00261187976087027,"Winona","MN"
206,"AOL (All Outta Love)",1,6,0.00231786628881331,"Philadephia","PA"
207,"CerB WerB-B",2,5,0.00215482405950162,"Athens","GA"
208,"Snip Snip",1,6,0.00167104229760165,"Northfield","MN"
209,"Jelly Straus",2,6,0.00162821906224078,"Williamsburg","VA"
210,"Vicious Cycle",5,9,0.00145087746646278,"Gainesville","FL"
211,"Brawl",1,12,0.00134338394875054,"Tempe","AZ"
212,"Path of Totality",1,6,0.00130573666465631,"Bethlehem","PA"
213,"Space Coast Ultimate",3,13,0.00116086153783929,"Melbourne","FL"
214,"Tyranny",2,14,0.00107076532883121,"Tampa","FL"
215,"The Boys",0,8,0.000924567822588999,"Cincinnati","OH"
216,"Honey Bashfords",0,6,0.000819649181534941,"Chapel Hill","NC"
217,"Gridlock",2,10,0.000713078379223813,"Los Angeles","CA"
218,"Spirit Quest",1,5,0.000624898778237514,"Salt Lake City - Salt Lake","UT"
219,"Big Sky",2,4,0.000512522422782186,"Salt Lake City","UT"
220,"Vortex",1,6,0.000437759676508241,"Chicago","IL"
221,"Nasty Girls",0,7,0.000298597114337001,"Champaign","IL"
222,"Rogue Grimace",0,6,0.000272422036541334,"Evanston","IL"
223,"Club M - Inferno",0,6,0.000226047551430128,"Montreal","Québec"
224,"Los Beeros",2,5,9.83036768739939e-05,"Bloomington","IN"
225,"""Parkland"" PLU Alumni",0,0,0,"Parkland","WA"
225,"Allen's Army",0,6,0,"Orono","ME"
225,"Black Penguins Alumni",0,0,0,"Bourbonnais","IL"
225,"Buffalo Ultimate",2,4,0,"Buffalo","NY"
225,"Club Test Team",0,0,0,"Boulder","CO"
225,"EXIT 54",0,4,0,"Smithtown","NY"
225,"HB Boys",0,7,0,"Arlington","VA"
225,"Marxmen",0,5,0,"Clifton","NJ"
225,"MaverNads",2,4,0,"Kitchener-Waterloo-North Bay","Ontario"
225,"Miami Alumni",0,0,0,"Oxford","OH"
225,"Reaper Alum",0,0,0,"Charleston","IL"
225,"SPACE INVADERS",2,5,0,"Fredericksburg","VA"
225,"Stuyvesant Sticky Fingers",0,5,0,"New York City","NY"
225,"Syracuse Doom",0,6,0,"Syracuse","NY"
225,"Team Rocket",2,4,0,"Katonah","NY"
