"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"29","Iris",10,3,"Club","Women","Québec","Quebec","/teams/events/Eventteam/?TeamId=LsNrk559JBfUbdGogatPiX6w760k9hbpWQFGbNmWuN0%3d",42,0.0881978348953385
"30","Elevate",18,8,"Club","Women","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=N62ALeqQAz1Rnhkn5Cz8xiRrsvmCJKWZ0DO4PTlJwl0%3d",18,0.0734402415331075
"31","Grit",18,12,"Club","Women","Washington","DC","/teams/events/Eventteam/?TeamId=NlKscwl6PuvBkHFHh%2b%2b9CGWiWcyYZMfrePiLJiOXUb8%3d",30,0.0720228800810821
"32","Wicked",16,8,"Club","Women","Kansas City","KS","/teams/events/Eventteam/?TeamId=GpzJ6netEtQ7mG76O1CckfwXU9AboQ%2byCXk9V88t664%3d",103,0.0647704738599147
"33","Viva",9,14,"Club","Women","Los Angeles","CA","/teams/events/Eventteam/?TeamId=T53Rw7saBWxr1Y06geq6GGcZUqVDxmRQAuMmgyuFivM%3d",101,0.0624890837123145
"34","Fusion",12,9,"Club","Women","Winnipeg","Manitoba","/teams/events/Eventteam/?TeamId=%2fy9GLX4zYAj99k0nZDPArHVDdX%2bQHyHsEy17YZWGgVU%3d",28,0.0618228915480869
"35","FAB",18,8,"Club","Women","Bay Area","CA","/teams/events/Eventteam/?TeamId=svagJOLKWzW8rsFC0qKzB4B%2fqNDMB5k1ry7vLAfkYXI%3d",21,0.0582769911165397
"36","Green",20,4,"Club","Women","Philadelphia","PA","/teams/events/Eventteam/?TeamId=a3q%2b5frlBpIqMEN%2byBa4m4Tzfglo7dCmC2lrLNlfVGE%3d",29,0.0342627463580573
"37","Venus",3,4,"Club","Women","Montreal","Quebec","/teams/events/Eventteam/?TeamId=4s2oeIdZ%2fhXSu%2febtzNglQG0%2bUFQMY0Vrkb43z8fh3k%3d",98,0.0279477339677762
"38","Notorious C.L.E.",13,14,"Club","Women","Cleveland","OH","/teams/events/Eventteam/?TeamId=QpnUq1tPEoeJMUGr8l%2bNHXt6lIQhGOmqV%2f5i7M9%2fSL8%3d",55,0.0278135740837891
"39","Stella",4,3,"Club","Women","Ottawa","Ontario","/teams/events/Eventteam/?TeamId=Tjhgct%2fzmnHopVaK4wm1RL93vaD8690KFCDaEu0oPcs%3d",86,0.0192039260976913
"40","Deadly Viper Assassination Squad",8,17,"Club","Women","Oakland","CA","/teams/events/Eventteam/?TeamId=9CdTiIz2cP5w6xNtkyyD%2bZ1JnhpfTf46PA5qpGwc6vE%3d",15,0.0186223117452006
"41","Portland Ivy",13,11,"Club","Women","Portland","OR","/teams/events/Eventteam/?TeamId=UXWvr5SmFPed%2bcS5nj53u8kJd6bZD9r4P6k3qn%2fCBuE%3d",65,0.0181599777685568
"42","Virginia Rebellion",13,15,"Club","Women","Richmond","VA","/teams/events/Eventteam/?TeamId=IooFpWIhy0WWHfwUdyZOMhMfca3exMoaim5lhsg%2buZs%3d",100,0.0175272117685508
"43","Vice",15,15,"Club","Women","Cambridge","MA","/teams/events/Eventteam/?TeamId=z1fh9JFXpgdZqZASNvgRJpebLOviWgvRZZRSTErcgzY%3d",99,0.0154571246071036
"44","Salty",3,4,"Club","Women","Halifax","Nova scotia","/teams/events/Eventteam/?TeamId=O18uA6oNe8BBU3IZJzi7ih621PRtPlpWIlunpBqBnio%3d",73,0.0127885408386528
"45","PPF",4,3,"Club","Women","Kitchener-Waterloo","Ontario","/teams/events/Eventteam/?TeamId=p1vG7ZFVjfPg1zrni8xhmxOt3KK%2fBRjNjmxB8DtbeK8%3d",66,0.00939538840871183
"46","Outbreak",17,9,"Club","Women","Atlanta","GA","/teams/events/Eventteam/?TeamId=Y6BAUBXDVZne5hNirI0Rzi7MHxjxI7G8wdB6bhnRk74%3d",57,0.00877286381644318
"47","Phoenix Uprising",9,13,"Club","Women","Phoenix","AZ","/teams/events/Eventteam/?TeamId=d%2fNYGge1VRn7BRzMz41%2f9k%2bMe9beffcXzFwsgQ3nVy4%3d",60,0.00857612609313542
"48","Dish",21,10,"Club","Women","Chicago","IL","/teams/events/Eventteam/?TeamId=TY%2bSPRzAPIuWe1xxrd81fr9b3GMiUDsApqMqEnoMZpA%3d",17,0.0084714764214918
"49","Pine Baroness",15,18,"Club","Women","Princeton","NJ","/teams/events/Eventteam/?TeamId=df%2fUzn9Ox1mVAzqlUtMBS6lnYGG51J6h7qhscU3sFkc%3d",61,0.00772444670360052
"50","Steel",21,14,"Club","Women","Birmingham","AL","/teams/events/Eventteam/?TeamId=7AJr0eIwge9WzxLwY02rzXHSPIliR6BkAfeH3Dp5Va8%3d",85,0.00704646764893222
"51","Tempo",1,6,"Club","Women","Bay Area","CA","/teams/events/Eventteam/?TeamId=soh2p%2fvgwn8Xj2x8cmwj0OsvY46jxUmAUVGgbtWqIrw%3d",91,0.00669693276413392
"52","Colorado Small Batch",11,14,"Club","Women","Denver","CO","/teams/events/Eventteam/?TeamId=F%2bB5%2fDnoErMbyzv3VNGSvPn%2b8tM75rZSbDMsNg89zro%3d",13,0.00668292170010881
"53","Zephyr",5,8,"Club","Women","Vancouver","British Columbia","/teams/events/Eventteam/?TeamId=6soqX3z1LnAXoTs6qJy0iL3o5iakD5xZUSpq%2b6TSmPY%3d",106,0.00574558654355695
"54","Indy Rogue",22,12,"Club","Women","Indianapolis","IN","/teams/events/Eventteam/?TeamId=gpXGlw72CdOvTKYYDnLdux3mnsKbPFiwZDOn4f1HVlE%3d",40,0.00542985850405476
"55","Brooklyn Book Club",18,10,"Club","Women","Brooklyn","NY","/teams/events/Eventteam/?TeamId=YE5Tz5FtQRUlo%2fgj8W6VM0nL3BN0LzHRwjTjX4P8j0Q%3d",9,0.0053291100929592
"56","Tabby Rosa",20,9,"Club","Women","Gainesville","FL","/teams/events/Eventteam/?TeamId=noJ%2fD74wDyZxMWhMXwW6%2fVgjoyZJfvu%2bwkY%2bB5JAZio%3d",90,0.00524294072771889
"57","Jackwagon",9,12,"Club","Women","Boulder/Denver","CO","/teams/events/Eventteam/?TeamId=thglcwljRVIwrV1h8e8edF%2fgtj4aMNu45FbBPT4x4ns%3d",43,0.00524091969540126
"58","Maeve",11,12,"Club","Women","Dallas","TX","/teams/events/Eventteam/?TeamId=QMmtZMAy50xW9tp%2bx8G%2fAK%2bTnR%2bhggl0VZCkGEYDw%2bk%3d",47,0.00519152158689124
"59","Backhanded",8,20,"Club","Women","Baltimore/Washington","DC","/teams/events/Eventteam/?TeamId=%2bYOZUp8xVDMUmoCdr9YKBgdyZRQfHmfbqSC84cQj8Fo%3d",3,0.00426186991427495
"60","Seattle Soul",7,10,"Club","Women","Seattle","WA","/teams/events/Eventteam/?TeamId=C2%2fX5wlDKv9runSEnsWtHP0KNFCVmo3nQjk2iH%2b6n5k%3d",79,0.00392570869985456
"61","Fiasco",16,12,"Club","Women","Miami","FL","/teams/events/Eventteam/?TeamId=sgrxVLZJVb%2bWbE1cdz7SRfh7HcyyGxsU8UjBViAIfWo%3d",22,0.00307894213148652
"62","Venom",4,13,"Club","Women","Tucson","AZ","/teams/events/Eventteam/?TeamId=vtqLpyFoFJNIffnN7dXMR6E1hDDqQAC0u9MnB4Yb9yE%3d",97,0.00298576890726657
"63","Rice Crispies",4,2,"Club","Women","St. Paul","MN","/teams/events/Eventteam/?TeamId=vJmoHXj2nEJ17cvKCyVcPjqTwycW2XhYvvFCdF9k1Gs%3d",68,0.00294140648181431
"64","Helix",17,15,"Club","Women","Chicago","IL","/teams/events/Eventteam/?TeamId=9VGxJk8%2bnmx0wOjIHuVsSwUijslwtpTqOyCVJSpxfHQ%3d",32,0.00271368567240477
"65","Trainwreck",3,10,"Club","Women","Fort Collins","CO","/teams/events/Eventteam/?TeamId=SbBHJuY0kMe7Cs2XaO3eR4lZqj3dauhRdj6gpvNfI4c%3d",94,0.00256139424809646
"66","Seattle Beat",4,8,"Club","Women","Seattle","WA","/teams/events/Eventteam/?TeamId=8%2fJ7gO8QLJSmio7PVgKFj8eAm1msvcUBBwdZdSMRuUI%3d",77,0.00214120159296704
"67","Savage",6,6,"Club","Women","Halifax","Nova Scotia","/teams/events/Eventteam/?TeamId=r97SmGzkFUWGA%2f%2bCjokSwlKxk9IT8ba2cJKNNNCFKVs%3d",74,0.00208163606371697
"68","Sureshot",19,12,"Club","Women","Cincinnati","OH","/teams/events/Eventteam/?TeamId=VwVBtGBHEFAwWhNV6LB42CjuS7X8P7JpZq74SKEbMzI%3d",89,0.00189083701226076
"69","Queen Cake",11,12,"Club","Women","New Orleans","LA","/teams/events/Eventteam/?TeamId=vkLgDyUtSUk3myyKFTQgh7XvAJR%2fu83bHQ0UeEx2Yng%3d",67,0.00177750178963802
"70","Inferno",6,16,"Club","Women","Houston","TX","/teams/events/Eventteam/?TeamId=OLPOl3LbzV%2fBMUbVHbbrL50WFHU6ktE4GdxunX4UcIQ%3d",41,0.00119953619027757
"71","Further",2,5,"Club","Women","Eugene","OR","/teams/events/Eventteam/?TeamId=w3RIcJOPWvICCBfUbHSc2HKmOR4G%2frOJWDU4CrhA8g0%3d",26,0.00109046701832848
"72","Jinx",9,7,"Club","Women","Portland","ME","/teams/events/Eventteam/?TeamId=IY1H3huJinQQaZbs8w%2fuRTJcxv2ru4OXUni3hZv%2bG0M%3d",44,0.000977925543526176
"73","Storm",3,4,"Club","Women","Montreal","Quebec","/teams/events/Eventteam/?TeamId=rmIWfj4xs8Vwfm1qWcxKxqOq4BlfiyC8H2XTUaOzOk4%3d",87,0.000904211866924329
"74","Suffrage",9,17,"Club","Women","Washington","DC","/teams/events/Eventteam/?TeamId=dBh3IBmtkuLdpfjhWCU5RIqCZzl6%2fP9yE%2bvBEG0ZJ5E%3d",88,0.000890199592691443
"75","Boomslang",9,14,"Club","Women","Albany","NY","/teams/events/Eventteam/?TeamId=qjrJZq2S0IC0W9k2e3FNak%2fJM07V2fBjApRPMil6fnY%3d",7,0.000844984389196766
"76","Independence",5,13,"Club","Women","Philadelphia","PA","/teams/events/Eventteam/?TeamId=FARXpRA%2bvItii8RDxePim7xMpUC6JtM%2bjmCBXxh49VQ%3d",39,0.000680777719875944
"77","MystiKuE",12,14,"Club","Women","Milwaukee","WI","/teams/events/Eventteam/?TeamId=KEPBGiQM%2bftOqmeatK5XRiP%2bENMru76ybRTGgFt%2bOMY%3d",52,0.000632590934994859
"78","Broad City",10,16,"Club","Women","Philadelphia","PA","/teams/events/Eventteam/?TeamId=X%2fzqVlbLxHavrLMdhkw6chtFaG4NqVY%2bPlJWDx8QVVo%3d",8,0.000578554380591195
"79","Wendigo",1,11,"Club","Women","Vancouver","British Columbia","/teams/events/Eventteam/?TeamId=C9D0%2b34jDLCMMfeD0KdI2k0DuE2RFvanw9EHQT0btLA%3d",102,0.000577495137747765
"80","Monsoon Ultimate",4,11,"Club","Women","Flagstaff","AZ","/teams/events/Eventteam/?TeamId=jiPAeK4LZy38T4BeeWvx0Xd7R4YiHVslPrdE50tcP5c%3d",49,0.000561912599289256
"81","Encore",6,14,"Club","Women","Nashville","TN","/teams/events/Eventteam/?TeamId=18Jh9tAZaURNNMwDQAWcI2dFrz2GIOe3tM9MGuYGRi4%3d",19,0.000558689824474429
"82","Sparks",8,15,"Club","Women","Cincinnati","OH","/teams/events/Eventteam/?TeamId=F3QbAiUxdbZA2c6YTqzJbWKIYZSzp0uYUzGYLBQkRfM%3d",84,0.000542038606539191
"83","Snap",9,16,"Club","Women","Minneapolis","MN","/teams/events/Eventteam/?TeamId=7ZXNxr9skM5tXi36j7kfE3rzS9zg8lVKQirstyyZ38I%3d",82,0.000288822965986122
"84","Crackle",11,15,"Club","Women","Minneapolis","MN","/teams/events/Eventteam/?TeamId=BK4JiXcMl26liC9aAdrObpGJ9UaIuN0RhwEK2w5m4H0%3d",14,0.000244516963573841
"85","Rogue",3,10,"Club","Women","Chapel Hill","NC","/teams/events/Eventteam/?TeamId=jDP%2bQvLF5qLPpmiyFVxKL2BfQuPp%2bTdaeDil5T%2b3shc%3d",71,0.00016044010715382
"86","Hoax",6,19,"Club","Women","Charleston","SC","/teams/events/Eventteam/?TeamId=W6KLsWvpi2Ga9LI6HnnWRu7GnGYRl%2f8j9jheJllPXQI%3d",33,0.000156901529946955
"87","Lockdown",3,25,"Club","Women","Madison","WI","/teams/events/Eventteam/?TeamId=mQVFGxGUO7TuN2dPM4Y15UTwSrHXxHahZ3vnHsOKiuw%3d",45,0.000135962221948791
"88","Mystik",3,3,"Club","Women","Montréal","Québec","/teams/events/Eventteam/?TeamId=cn8z9AEliPr1XdkoPBvUGlBsEdxyKtwLqRNiGW8CbLY%3d",51,0.000126665880932274
"89","Salt City Spirit",6,10,"Club","Women","Syracuse","NY","/teams/events/Eventteam/?TeamId=MWRdtB85TgjW65YbCDUr%2bwjRbwGLaTTdGdwGnsSzEFs%3d",72,0.000113965155068986
"90","EXO",2,4,"Club","Women","Sherbrooke","Québec","/teams/events/Eventteam/?TeamId=5aURLSrmJbDX4Nt%2b9uXTIE8iXUPE9jPl1gM%2bGvbkfkY%3d",20,8.32067483610068e-05
"91","Fresh Grannies",1,4,"Club","Women","Seattle","WA","/teams/events/Eventteam/?TeamId=2l67mFdhEACu%2b5GFlnmDLmA9o8PqqZe%2bxY%2fwQv%2bT2do%3d",25,7.3729584272504e-05
"92","Baywatch",2,13,"Club","Women","New Britain","CT","/teams/events/Eventteam/?TeamId=On9TL3MRFEeqQa4E6fp8NbrFAkXHSA5y26GVZRWqcb0%3d",4,7.00465969297152e-05
"93","Honey Pot",5,20,"Club","Women","Chattanooga","TN","/teams/events/Eventteam/?TeamId=omm5EGgWy7%2bMxUAtR5Zu5IvCPcSeMCB0%2b9CPUQ57Vk4%3d",34,5.99987099599737e-05
"94","WOLP",1,4,"Club","Women","Northampton","MA","/teams/events/Eventteam/?TeamId=VUZqgfpcaz1lT9oGjgp5d5YBsGJfWHs7akuwJid3Z1s%3d",105,5.78232239921379e-05
"95","Autonomous",2,15,"Club","Women","Ann Arbor/Detroit","MI","/teams/events/Eventteam/?TeamId=%2bG3pOu6Nqci1p5WX%2bhauiLI6qGInJ3Pl4uit4YUYLCI%3d",2,3.06026016898926e-05
"96","Roc Paper Scissors",2,7,"Club","Women","Rochester","NY","/teams/events/Eventteam/?TeamId=b4TN0vZ0vINDFYg8ilnplmLNmUz8LXx1Fsrzu9HIxHI%3d",70,2.81017285609927e-05
"97","Frenzy",3,21,"Club","Women","Chicago","IL","/teams/events/Eventteam/?TeamId=S4BzN3cPLZzlBJSU%2fA8zzq7GrP%2fm58WXwxXHgnEAHMQ%3d",24,1.67316607489471e-05
"98","DINO",1,18,"Club","Women","New York","NY","/teams/events/Eventteam/?TeamId=uGdxStDhsqHR0kB%2bleibU98X%2bm08VDtVpHnLsBKPFiA%3d",16,1.058032963749e-05
"99","Orbit",0,14,"Club","Women","Atlanta","GA","/teams/events/Eventteam/?TeamId=5sH%2b4TSQ3%2feTJ%2fEHCaCc%2bQDm4c6iG59IVGz1GQgpu9I%3d",56,6.51616276570638e-06
"100","HOPE",0,6,"Club","Women","Providence","RI","/teams/events/Eventteam/?TeamId=8%2bscqDEv%2f895xn1NOdvEa6QhJTFCLtsNmCSxczxCAPo%3d",35,5.8990432565225e-06
"101","PLOW",0,1,"Club","Women","Northampton","MA","/teams/events/Eventteam/?TeamId=VVVWrzNTHrnCoGunSYwWDEBMTNXsb5AFQP54Z8Wz5g4%3d",62,5.7823223992138e-06
"102","Filthy Gorgeous",1,6,"Club","Women","Saint Louis","MO","/teams/events/Eventteam/?TeamId=Aua96l05nl1JyLevvZ%2fgkXJmvAO99uUwLuTd%2bv4hLcE%3d",23,4.43642519858445e-07
"103","BMN",0,5,"Club","Women","Boston","MA","/teams/events/Eventteam/?TeamId=N9UI%2bqFPWzQDm%2f7%2fG%2bSJKUTiicJBrzTwQCDlTGWtEmo%3d",6,0
"104","Clemson (Tiger Alumni)",0,0,"Club","Women","Clemson","SC","/teams/events/Eventteam/?TeamId=NJmUAe98%2bU8aQTOPNOP3Lw3sfEl4l8%2fm5bvosv0qTLg%3d",11,0
"105","PLU Alum",0,0,"Club","Women","Tacoma","WA","/teams/events/Eventteam/?TeamId=6Ty3k4LQF5VnrNMFlqj89EO6RJw73jIQRHlgLx41nH0%3d",63,0
"106","Temptress",0,10,"Club","Women","Dallas","TX","/teams/events/Eventteam/?TeamId=7XoPBm%2fOX3uU3PFr2fPXyan4JsC%2fefefQJMH3rO2YVc%3d",92,0
